donor_state,scm_weight
MT,0.4202071359806323
RN,0.3297637200117771
ES,0.1760622512484451
GO,0.059469273566214044
DF,0.014497619192916754
BA,1.227519572673879e-14
PI,1.1319456690008258e-15
SP,8.840107717591512e-16
PE,1.9959527163558934e-16
RO,1.2758304239482324e-16
AC,5.571839941447009e-17
SC,2.5145883271503353e-17
RS,1.7576252747021075e-17
AP,2.168226162709059e-18
AL,0
CE,0
MA,0
MG,0
MS,0
PA,0
PB,0
PR,0
RR,0
SE,0
