donor_state,scm_weight
PE,0.32481066215223664
SP,0.229389540486528
RO,0.169390048874749
MS,0.14719843346897382
MG,0.12921131501750993
BA,7.733710023389048e-16
PA,6.535739546350447e-16
RR,4.2194586820507933e-16
GO,2.724884602941316e-16
DF,2.2936720574513654e-16
SE,1.5600116428200055e-16
CE,1.3623795971560376e-16
SC,2.4519663381720777e-17
MA,1.0041895538461567e-17
AP,7.208746928982e-18
AC,0
AL,0
ES,0
MT,0
PB,0
PI,0
PR,0
RN,0
RS,0
