period_date,analysis_period,treated_value,synthetic_value,gap,outcome,treated_state,placebo_state
2020-07-01,post,90.41679,106.24075935527414,-15.82396935527413,retail_volume_index,AL,AL
2020-08-01,post,101.04876,110.32865367969208,-9.27989367969208,retail_volume_index,AL,AL
2020-09-01,post,97.95611,102.8528302405473,-4.89672024054731,retail_volume_index,AL,AL
2020-10-01,post,104.09834,109.85169705733048,-5.75335705733049,retail_volume_index,AL,AL
2020-11-01,post,114.62752,121.67698287073414,-7.049462870734132,retail_volume_index,AL,AL
2020-12-01,post,127.03765,136.24236128495804,-9.204711284958037,retail_volume_index,AL,AL
2016-01-01,pre,79.44207,79.44321107879809,-0.0011410787980850046,retail_volume_index,AP,AP
2016-02-01,pre,73.12104,73.49936667650954,-0.37832667650954477,retail_volume_index,AP,AP
2016-03-01,pre,72.88693,76.89733663591477,-4.010406635914762,retail_volume_index,AP,AP
2016-04-01,pre,69.53132,74.21215781169643,-4.680837811696435,retail_volume_index,AP,AP
2016-05-01,pre,73.43319,72.42199773191341,1.0111922680865888,retail_volume_index,AP,AP
2016-06-01,pre,71.48225,70.5853635557715,0.8968864442284996,retail_volume_index,AP,AP
2016-07-01,pre,72.49674,72.38189676646059,0.11484323353941761,retail_volume_index,AP,AP
2016-08-01,pre,70.54581,71.08607508455206,-0.5402650845520611,retail_volume_index,AP,AP
2016-09-01,pre,69.68739,66.91350648875003,2.773883511249963,retail_volume_index,AP,AP
2016-10-01,pre,71.95048,71.8978835151249,0.05259648487509594,retail_volume_index,AP,AP
2016-11-01,pre,74.75983,74.84374380712201,-0.08391380712201624,retail_volume_index,AP,AP
2016-12-01,pre,93.02058,97.84087867794968,-4.82029867794968,retail_volume_index,AP,AP
2017-01-01,pre,79.56281,71.43234363447682,8.130466365523176,retail_volume_index,AP,AP
2017-02-01,pre,73.9446,59.454236346119494,14.4903636538805,retail_volume_index,AP,AP
2017-03-01,pre,75.1849,71.32742393033216,3.8574760696678396,retail_volume_index,AP,AP
2017-04-01,pre,72.37069,70.59654975349947,1.7741402465005223,retail_volume_index,AP,AP
2017-05-01,pre,74.15082,74.05065639468359,0.10016360531641055,retail_volume_index,AP,AP
2017-06-01,pre,74.12101,71.32657340388997,2.7944365961100317,retail_volume_index,AP,AP
2017-07-01,pre,76.84239,74.99873407157045,1.8436559284295413,retail_volume_index,AP,AP
2017-08-01,pre,74.23294,75.02699703498632,-0.7940570349863236,retail_volume_index,AP,AP
2017-09-01,pre,71.82235,73.65263281290638,-1.8302828129063755,retail_volume_index,AP,AP
2017-10-01,pre,72.59163,75.87796782215635,-3.286337822156355,retail_volume_index,AP,AP
2017-11-01,pre,77.09144,79.64476434773647,-2.5533243477364636,retail_volume_index,AP,AP
2017-12-01,pre,84.02056,99.38427990824967,-15.363719908249664,retail_volume_index,AP,AP
2018-01-01,pre,75.67164,74.16631431946993,1.5053256805300634,retail_volume_index,AP,AP
2018-02-01,pre,74.05349,67.32344011471676,6.730049885283236,retail_volume_index,AP,AP
2018-03-01,pre,75.34188,79.61700326139437,-4.27512326139437,retail_volume_index,AP,AP
2018-04-01,pre,73.78473,73.64279931548774,0.14193068451226054,retail_volume_index,AP,AP
2018-05-01,pre,73.80586,78.60861118520198,-4.802751185201984,retail_volume_index,AP,AP
2018-06-01,pre,71.39067,76.23009925409683,-4.839429254096828,retail_volume_index,AP,AP
2018-07-01,pre,69.96192,77.78554652461011,-7.8236265246101055,retail_volume_index,AP,AP
2018-08-01,pre,71.42516,81.45560068469968,-10.03044068469967,retail_volume_index,AP,AP
2018-09-01,pre,70.00339,76.68198411559328,-6.678594115593285,retail_volume_index,AP,AP
2018-10-01,pre,72.84058,81.68581083062371,-8.845230830623706,retail_volume_index,AP,AP
2018-11-01,pre,79.54388,88.14463129526851,-8.600751295268509,retail_volume_index,AP,AP
2019-01-01,post,78.00028,78.66405106448109,-0.6637710644810824,retail_volume_index,AP,AP
2019-02-01,post,75.13149,73.99959304276159,1.1318969572384106,retail_volume_index,AP,AP
2019-03-01,post,76.30318,80.95794542769335,-4.6547654276933486,retail_volume_index,AP,AP
2019-04-01,post,79.99426,78.04851387806227,1.9457461219377308,retail_volume_index,AP,AP
2019-05-01,post,88.3123,81.76018321700018,6.552116782999818,retail_volume_index,AP,AP
2019-06-01,post,83.81323,75.82941877253185,7.983811227468152,retail_volume_index,AP,AP
2019-07-01,post,85.53617,79.86937036705386,5.666799632946137,retail_volume_index,AP,AP
2019-08-01,post,89.60689,82.75020892847193,6.856681071528072,retail_volume_index,AP,AP
2019-09-01,post,84.10314,79.7377887105718,4.36535128942819,retail_volume_index,AP,AP
2019-10-01,post,89.37827,86.99724269271864,2.3810273072813573,retail_volume_index,AP,AP
2019-11-01,post,92.99624,94.3863333174875,-1.3900933174874979,retail_volume_index,AP,AP
2019-12-01,post,115.44204,106.82503903527272,8.617000964727282,retail_volume_index,AP,AP
2020-01-01,post,84.34689,83.46050983876873,0.8863801612312727,retail_volume_index,AP,AP
2020-02-01,post,75.78755,79.43233783233278,-3.6447878323327814,retail_volume_index,AP,AP
2020-03-01,post,67.62542,78.03895481187894,-10.413534811878932,retail_volume_index,AP,AP
2020-04-01,post,45.07485,64.26940891769043,-19.19455891769043,retail_volume_index,AP,AP
2020-05-01,post,55.36499,74.14097481965612,-18.775984819656124,retail_volume_index,AP,AP
2020-06-01,post,71.37581,85.21162452502476,-13.835814525024759,retail_volume_index,AP,AP
2020-07-01,post,96.45995,92.07128216382208,4.38866783617793,retail_volume_index,AP,AP
2020-08-01,post,112.02731,95.13418286841794,16.893127131582062,retail_volume_index,AP,AP
2020-09-01,post,98.15111,92.12691612235064,6.024193877649367,retail_volume_index,AP,AP
2020-10-01,post,103.04575,99.30644112781664,3.739308872183358,retail_volume_index,AP,AP
2020-11-01,post,103.05955,104.83679554557428,-1.7772455455742744,retail_volume_index,AP,AP
2020-12-01,post,130.12269,120.16168478836316,9.961005211636845,retail_volume_index,AP,AP
2016-01-01,pre,109.95318,113.53133069612142,-3.578150696121412,retail_volume_index,BA,BA
2016-02-01,pre,101.64211,101.04738254337335,0.5947274566266572,retail_volume_index,BA,BA
2016-03-01,pre,109.50393,108.24830568601169,1.2556243139883065,retail_volume_index,BA,BA
2016-04-01,pre,101.64211,103.0478767090359,-1.4057667090359018,retail_volume_index,BA,BA
2016-05-01,pre,102.54061,103.01932889362399,-0.47871889362399145,retail_volume_index,BA,BA
2016-06-01,pre,102.98985,101.59699000321004,1.3928599967899657,retail_volume_index,BA,BA
2016-07-01,pre,101.97905,101.30547397850006,0.6735760214999402,retail_volume_index,BA,BA
2016-08-01,pre,103.21448,102.22981676136908,0.9846632386309153,retail_volume_index,BA,BA
2016-09-01,pre,99.95744,98.85132913496136,1.1061108650386444,retail_volume_index,BA,BA
2016-10-01,pre,103.88835,105.83908605952375,-1.9507360595237486,retail_volume_index,BA,BA
2016-11-01,pre,110.1778,110.74131439820397,-0.5635143982039637,retail_volume_index,BA,BA
2016-12-01,pre,135.89719,139.11624614551977,-3.2190561455197724,retail_volume_index,BA,BA
2017-01-01,pre,105.72049,105.97049638410732,-0.2500063841073228,retail_volume_index,BA,BA
2017-02-01,pre,95.10497,93.9945212365765,1.1104487634234914,retail_volume_index,BA,BA
2017-03-01,pre,104.64553,104.6955906856025,-0.050060685602502986,retail_volume_index,BA,BA
2017-04-01,pre,99.35777,100.60177434062788,-1.2440043406278818,retail_volume_index,BA,BA
2017-05-01,pre,102.45443,103.14465217278911,-0.690222172789106,retail_volume_index,BA,BA
2017-06-01,pre,104.50223,101.3527262582023,3.1495037417977017,retail_volume_index,BA,BA
2017-07-01,pre,102.62915,102.02293677192806,0.6062132280719368,retail_volume_index,BA,BA
2017-08-01,pre,104.28259,102.52576285402023,1.75682714597977,retail_volume_index,BA,BA
2017-09-01,pre,101.22005,102.84419347998411,-1.624143479984113,retail_volume_index,BA,BA
2017-10-01,pre,101.78447,102.967034099432,-1.1825640994319997,retail_volume_index,BA,BA
2017-11-01,pre,116.98058,115.26677009699863,1.7138099030013763,retail_volume_index,BA,BA
2017-12-01,pre,140.64072,131.87892978624689,8.761790213753102,retail_volume_index,BA,BA
2018-01-01,pre,104.30728,107.13318906505361,-2.825909065053608,retail_volume_index,BA,BA
2018-02-01,pre,93.5725,92.8168301282339,0.7556698717661021,retail_volume_index,BA,BA
2018-03-01,pre,105.41391,106.3234017175572,-0.9094917175572022,retail_volume_index,BA,BA
2018-04-01,pre,98.4184,97.19742839940079,1.2209716005992135,retail_volume_index,BA,BA
2018-05-01,pre,101.24532,103.41770239932447,-2.172382399324462,retail_volume_index,BA,BA
2018-06-01,pre,105.63869,101.20102651641042,4.437663483589574,retail_volume_index,BA,BA
2018-07-01,pre,99.60438,99.66869645585405,-0.06431645585404056,retail_volume_index,BA,BA
2018-08-01,pre,105.28592,104.55487231908478,0.7310476809152249,retail_volume_index,BA,BA
2018-09-01,pre,100.12476,101.40513363785172,-1.2803736378517243,retail_volume_index,BA,BA
2018-10-01,pre,101.89041,104.14890864533658,-2.258498645336573,retail_volume_index,BA,BA
2018-11-01,pre,122.95145,117.86057544115513,5.09087455884486,retail_volume_index,BA,BA
2019-01-01,post,103.92896,103.94913958383182,-0.02017958383181906,retail_volume_index,BA,BA
2019-02-01,post,98.97705,94.77796804162158,4.199081958378429,retail_volume_index,BA,BA
2019-03-01,post,100.90943,100.54879071912387,0.3606392808761285,retail_volume_index,BA,BA
2019-04-01,post,100.52415,99.8367471186584,0.6874028813416118,retail_volume_index,BA,BA
2019-05-01,post,106.50462,102.75558893377041,3.749031066229591,retail_volume_index,BA,BA
2019-06-01,post,101.95184,97.14592682310335,4.805913176896652,retail_volume_index,BA,BA
2019-07-01,post,103.098,100.46265996297531,2.63534003702469,retail_volume_index,BA,BA
2019-08-01,post,105.25135,104.60576608609853,0.6455839139014756,retail_volume_index,BA,BA
2019-09-01,post,101.86013,98.74262176486758,3.1175082351324193,retail_volume_index,BA,BA
2019-10-01,post,105.28988,104.93451537527996,0.35536462472003905,retail_volume_index,BA,BA
2019-11-01,post,126.83696,116.67782148096315,10.159138519036858,retail_volume_index,BA,BA
2019-12-01,post,149.80633,131.92587501379384,17.88045498620616,retail_volume_index,BA,BA
2020-01-01,post,104.50944,104.50230221067221,0.0071377893277855264,retail_volume_index,BA,BA
2020-02-01,post,98.94874,95.43248465310336,3.516255346896642,retail_volume_index,BA,BA
2020-03-01,post,92.589340000000007,91.34562146925322,1.24371853074679,retail_volume_index,BA,BA
2020-04-01,post,73.86602,74.97699976350118,-1.1109797635011773,retail_volume_index,BA,BA
2020-05-01,post,84.31289,87.05491478548856,-2.7420247854885673,retail_volume_index,BA,BA
2020-06-01,post,89.20093,91.02605508896453,-1.8251250889645263,retail_volume_index,BA,BA
2020-07-01,post,100.70105,103.73452489494102,-3.0334748949410226,retail_volume_index,BA,BA
2020-08-01,post,112.21495,109.8060436533776,2.408906346622402,retail_volume_index,BA,BA
2020-09-01,post,109.1517,104.90623235657662,4.245467643423382,retail_volume_index,BA,BA
2020-10-01,post,117.29467,112.11461742803212,5.180052571967877,retail_volume_index,BA,BA
2020-11-01,post,126.17927,123.60707921278386,2.572190787216144,retail_volume_index,BA,BA
2020-12-01,post,139.79374,134.4025672974859,5.391172702514126,retail_volume_index,BA,BA
2016-01-01,pre,108.41913,112.09341528626263,-3.6742852862626307,retail_volume_index,CE,CE
2016-02-01,pre,98.58091,101.73310946754921,-3.1521994675492095,retail_volume_index,CE,CE
2016-03-01,pre,107.22662,109.19455975012684,-1.9679397501268454,retail_volume_index,CE,CE
2016-04-01,pre,103.84784,104.18740460409694,-0.33956460409693534,retail_volume_index,CE,CE
2016-05-01,pre,103.94721,104.41504778015025,-0.4678377801502478,retail_volume_index,CE,CE
2016-06-01,pre,100.96594,101.66798324249297,-0.7020432424929623,retail_volume_index,CE,CE
2016-07-01,pre,106.53099,103.02338990296784,3.5076000970321672,retail_volume_index,CE,CE
2016-08-01,pre,103.64909,103.03311781783933,0.6159721821606752,retail_volume_index,CE,CE
2016-09-01,pre,98.87904,100.0293855878,-1.1503455877999897,retail_volume_index,CE,CE
2016-10-01,pre,103.84784,105.83136494998055,-1.9835249499805485,retail_volume_index,CE,CE
2016-11-01,pre,108.91601,110.50799156281244,-1.5919815628124354,retail_volume_index,CE,CE
2016-12-01,pre,134.15749,136.35057441474544,-2.1930844147454422,retail_volume_index,CE,CE
2017-01-01,pre,103.12383,103.96014301354035,-0.836313013540348,retail_volume_index,CE,CE
2017-02-01,pre,89.73347,93.00703294763466,-3.273562947634659,retail_volume_index,CE,CE
2017-03-01,pre,99.58878,100.67754262659633,-1.0887626265963348,retail_volume_index,CE,CE
2017-04-01,pre,95.6433,97.71190570915874,-2.0686057091587458,retail_volume_index,CE,CE
2017-05-01,pre,104.10953,101.17064576577405,2.9388842342259522,retail_volume_index,CE,CE
2017-06-01,pre,100.17676,98.56374282392564,1.613017176074365,retail_volume_index,CE,CE
2017-07-01,pre,105.28871,100.54502161119423,4.743688388805765,retail_volume_index,CE,CE
2017-08-01,pre,103.70472,101.2437426070794,2.460977392920597,retail_volume_index,CE,CE
2017-09-01,pre,102.48575,101.19525245477871,1.2904975452212852,retail_volume_index,CE,CE
2017-10-01,pre,103.63433,101.51251745027292,2.121812549727082,retail_volume_index,CE,CE
2017-11-01,pre,111.92934,112.14456133874957,-0.21522133874957206,retail_volume_index,CE,CE
2017-12-01,pre,135.38134,130.60437672596433,4.776963274035666,retail_volume_index,CE,CE
2018-01-01,pre,105.25828,104.80525573926431,0.45302426073568824,retail_volume_index,CE,CE
2018-02-01,pre,92.10411,91.84266939858308,0.26144060141692194,retail_volume_index,CE,CE
2018-03-01,pre,105.33938,105.14919304454543,0.1901869554545783,retail_volume_index,CE,CE
2018-04-01,pre,99.82529,97.59004067829761,2.2352493217023834,retail_volume_index,CE,CE
2018-05-01,pre,107.54019,103.3501350756275,4.19005492437249,retail_volume_index,CE,CE
2018-06-01,pre,103.24386,101.61291729808312,1.6309427019168794,retail_volume_index,CE,CE
2018-07-01,pre,106.4327,100.12161335711377,6.311086642886224,retail_volume_index,CE,CE
2018-08-01,pre,106.86388,105.18526762415692,1.6786123758430733,retail_volume_index,CE,CE
2018-09-01,pre,101.98684,101.27000756093159,0.716832439068412,retail_volume_index,CE,CE
2018-10-01,pre,104.2175,103.86418655563844,0.35331344436156087,retail_volume_index,CE,CE
2018-11-01,pre,114.7733,117.4965217991024,-2.72322179910239,retail_volume_index,CE,CE
2019-01-01,post,104.37097,104.02287261299995,0.34809738700005255,retail_volume_index,CE,CE
2019-02-01,post,94.30524,95.1137257677043,-0.8084857677042976,retail_volume_index,CE,CE
2019-03-01,post,99.39882,101.08459477018769,-1.6857747701876917,retail_volume_index,CE,CE
2019-04-01,post,100.00069,99.01233637746995,0.988353622530056,retail_volume_index,CE,CE
2019-05-01,post,108.14903,103.0394910521245,5.1095389478754925,retail_volume_index,CE,CE
2019-06-01,post,100.31394,97.13153026722085,3.182409732779149,retail_volume_index,CE,CE
2019-07-01,post,104.98697,100.81268915645023,4.1742808435497665,retail_volume_index,CE,CE
2019-08-01,post,103.3943,102.9333455948751,0.4609544051248946,retail_volume_index,CE,CE
2019-09-01,post,99.73362,99.0979586583433,0.6356613416567001,retail_volume_index,CE,CE
2019-10-01,post,106.27124,104.700619613372,1.5706203866280077,retail_volume_index,CE,CE
2019-11-01,post,111.84599,118.34849013586614,-6.502500135866143,retail_volume_index,CE,CE
2019-12-01,post,129.9575,130.1386775355357,-0.1811775355356815,retail_volume_index,CE,CE
2020-01-01,post,102.05694,102.92715527048463,-0.8702152704846355,retail_volume_index,CE,CE
2020-02-01,post,89.95671,95.8615902353314,-5.9048802353314045,retail_volume_index,CE,CE
2020-03-01,post,83.71732,89.72651474470604,-6.009194744706036,retail_volume_index,CE,CE
2020-04-01,post,65.21733,73.76631966258839,-8.548989662588383,retail_volume_index,CE,CE
2020-05-01,post,74.92671,88.25537944064567,-13.328669440645669,retail_volume_index,CE,CE
2020-06-01,post,91.78585,90.44647081662609,1.3393791833739073,retail_volume_index,CE,CE
2020-07-01,post,106.7536,99.83644559158128,6.917154408418725,retail_volume_index,CE,CE
2020-08-01,post,111.565,108.1629242096904,3.4020757903095955,retail_volume_index,CE,CE
2020-09-01,post,104.12077,105.74876024461807,-1.6279902446180756,retail_volume_index,CE,CE
2020-10-01,post,109.83411,112.21243463952413,-2.3783246395241378,retail_volume_index,CE,CE
2020-11-01,post,115.83378,120.20571974575537,-4.37193974575537,retail_volume_index,CE,CE
2020-12-01,post,134.3081,129.62687777513452,4.681222224865479,retail_volume_index,CE,CE
2016-01-01,pre,116.52226,118.99084324451184,-2.4685832445118336,retail_volume_index,DF,DF
2016-02-01,pre,110.09876,107.13035633942232,2.9684036605776782,retail_volume_index,DF,DF
2016-03-01,pre,121.01871,115.44049933697008,5.578210663029921,retail_volume_index,DF,DF
2016-04-01,pre,111.51193,110.45616773889023,1.055762261109777,retail_volume_index,DF,DF
2016-05-01,pre,113.31051,109.70335718472222,3.6071528152777717,retail_volume_index,DF,DF
2016-06-01,pre,111.6404,106.66125652569174,4.979143474308259,retail_volume_index,DF,DF
2016-07-01,pre,115.10909,107.20162705406554,7.907462945934455,retail_volume_index,DF,DF
2016-08-01,pre,113.56745,108.12407879226257,5.443371207737428,retail_volume_index,DF,DF
2016-09-01,pre,109.58488,105.67371798478183,3.911162015218167,retail_volume_index,DF,DF
