period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2015-02-01,-23,-23,pre,325.7401911721766,331.7489631253983,-16.621676992792295,1e-4,0.5117881876926916,315.127286132606,-6.0087719532216965,10.612905039570592,icms_revenue_real_pc
2015-04-01,-22,-22,pre,318.33588996734443,300.3624253415155,-12.192145378112974,1e-4,0.22064665248441165,288.17027996340255,17.97346462582891,30.16561000394188,icms_revenue_real_pc
2015-06-01,-21,-21,pre,322.54765304651494,269.74058062918806,28.36911853199772,1e-4,0.2722643478087123,298.1096991611858,52.80707241732688,24.437953885329136,icms_revenue_real_pc
2015-08-01,-20,-20,pre,300.47845224860544,291.3310750505257,-12.373133880980307,1e-4,0.15065871003637943,278.9579411695454,9.14737719807971,21.520511079060043,icms_revenue_real_pc
2015-10-01,-19,-19,pre,304.4434843531224,285.32368283822416,11.392211746910377,0.023357214690901212,0.05271788189185596,296.71589458513455,19.119801514898256,7.727589767987865,icms_revenue_real_pc
2015-12-01,-18,-18,pre,325.44162606934555,333.44266836466954,34.71147906880234,0.0026366508987303583,0.07050432460565265,368.1541474334719,-8.001042295323998,-42.71252136412636,icms_revenue_real_pc
2016-02-01,-17,-17,pre,304.4401939141909,297.92661000337466,31.816751617233415,1.8329807108324339,0.14135863664339393,329.7433616206081,6.513583910816237,-25.303167706417184,icms_revenue_real_pc
2016-04-01,-16,-16,pre,316.2894553743888,297.19942084300703,17.017522977238023,1.8329807108324339,0.09913594665294119,314.21694382024504,19.090034531381775,2.072511554143773,icms_revenue_real_pc
2016-06-01,-15,-15,pre,295.2591196416299,280.55807534285555,2.4896034816411854,1e-4,0.08163781336830972,283.04767882449676,14.701044298774377,12.211440817133166,icms_revenue_real_pc
2016-08-01,-14,-14,pre,306.7137493539056,291.8515884589153,31.31046682086915,0.615848211066026,0.14278456890521712,323.1620552797844,14.862160894990325,-16.4483059258788,icms_revenue_real_pc
2016-10-01,-13,-13,pre,346.3486030290047,288.96260154538805,27.004206891225884,0.615848211066026,0.12267139404642559,315.9668084366139,57.38600148361667,30.381794592390804,icms_revenue_real_pc
2016-12-01,-12,-12,pre,323.79737851221586,339.94793357400005,-24.894488625163593,0.023357214690901212,0.08598092211567761,315.05344494883644,-16.15055506178419,8.743933563379414,icms_revenue_real_pc
2017-02-01,-11,-11,pre,329.9262049468762,305.50877707976974,36.368691035675106,1e-4,0.14409721189402874,341.87746811544486,24.417427867106483,-11.95126316856863,icms_revenue_real_pc
2017-04-01,-10,-10,pre,328.24956464548234,277.1993971548881,5.62953574164685,1e-4,0.10689814371357248,282.828932896535,51.05016749059422,45.42063174894736,icms_revenue_real_pc
2017-06-01,-9,-9,pre,328.6148175261225,300.93190499927493,11.856348886147376,0.2069138081114788,0.07107958714141208,312.7882538854223,27.682912526847588,15.826563640700215,icms_revenue_real_pc
2017-08-01,-8,-8,pre,314.2604666869629,314.7197341635858,-38.50606551359995,0.0026366508987303583,0.10933275982681574,276.2136686499859,-0.45926747662292655,38.04679803697701,icms_revenue_real_pc
