pseudo_treated_state,rmspe_pre,rmspe_post,post_pre_ratio
AC,1.3701830075963606,2.0981808747146005,1.5313143303355716
AL,2.173290186615378,4.223933472704043,1.9435662566913257
AM,0.7342026786782112,2.0765327557802484,2.8282827291213932
AP,2.01368912493758,2.6314990865164587,1.3068050345646225
BA,0.36044816340643715,0.9193180630057646,2.5504861900743054
CE,0.4380740053623371,1.011209374713851,2.308307186310828
DF,0.5818529763649556,2.1255968663062657,3.653151144101096
ES,1.2309761025221615,1.7177903499681824,1.3954701041300326
GO,0.6342695082092853,1.5054968617676214,2.373591733927187
MA,0.4050792531364177,0.6825817304682895,1.6850572454235713
MG,0.34589494232302415,1.3219295200298395,3.821765970764952
MS,1.1961717402869314,1.1625339012871996,0.9718787546413168
MT,1.2708490397007908,2.0535106493787865,1.6158572617423277
PA,0.3686009689103078,0.8936454843170247,2.4244252177602843
PB,0.5571110501336983,0.7505471698325352,1.3472128575665752
PE,0.7226082715875775,2.404998150386754,3.328218406776537
PI,0.3002314334351124,0.7505604798010125,2.499939700561792
PR,0.7478671585770292,0.52879800089015,0.7070747723383077
RN,0.2800511527944899,0.5968198649272363,2.131110188163378
RO,0.746172778222895,2.548701416619001,3.415698737615511
RR,1.4357038148218897,1.281945582628751,0.8929039328266926
RS,0.8010083667990705,1.5556777196512857,1.9421491511605156
SC,0.8542559421505828,1.5056574592108847,1.7625367116796444
SE,0.4899402475389038,1.1121653682947186,2.2700020540900896
SP,0.4176919171167105,1.065948896236295,2.5519979021725963
TO,0.7176398121910155,1.0379911023176163,1.4463956495787782
