pseudo_treated_state,rmspe_pre,rmspe_post,post_pre_ratio
AC,0.010220129636874816,0.08511474247313933,8.328147048745882
AL,0.0019610810556740335,0.01996780717638366,10.182040726266983
AM,0.004115438173614224,0.07058939921761133,17.152341072741457
AP,0.008509274929576737,0.09060007159307316,10.647214050889731
BA,0.003181971514286806,0.018641424051505026,5.858450953381095
CE,0.002760668292577758,0.028173194339363113,10.205208070490988
DF,0.0022009277589768246,0.05201552530579941,23.633454162066897
ES,0.004600066223379747,0.07814431711687485,16.98765046461894
GO,0.002225338057034794,0.05656807635662758,25.419992336806164
MA,0.0025848384797780735,0.007166481189226094,2.7725063849410763
MG,0.0023336224885093246,0.02629120183462644,11.266261772880316
MS,0.006412639399828635,0.03527214646993645,5.500410091806975
MT,0.004410477052697782,0.02957728597501077,6.706142129663515
PA,0.0027617791211929856,0.015412160554147708,5.580518889392657
PB,0.004456814450967251,0.03960172666647266,8.88565748073223
PE,0.002368446014300389,0.03282994545940953,13.861386437008195
PI,0.0032951240237475772,0.051674459729859616,15.682098566684521
PR,0.005390930958883706,0.0641001383870747,11.890365296080113
RN,0.0027462883875049695,0.016103055788964697,5.863570578468813
RO,0.003964165701017339,0.07683255688351473,19.38177227652136
RR,0.008667909676438608,0.14596833841123624,16.840085310073327
RS,0.0019798783702080157,0.03156532020882597,15.943060282793818
SC,0.004115792181722177,0.05202358418620358,12.639992956212689
SE,0.002630126518275462,0.03220374113146096,12.244179474900893
SP,0.0024553698333524424,0.10298651283627192,41.94338117107969
TO,0.006119215775851558,0.026145061007214764,4.272616290210224
