pseudo_treated_state,rmspe_pre,rmspe_post,post_pre_ratio
AC,0.02253480969462128,0.11031212217360038,4.895187652724231
AL,0.009861272690715251,0.04487587365234944,4.5507182551195156
AM,0.009996330661271452,0.09121830325928486,9.12517866307582
AP,0.03235006783849552,0.29093121655068327,8.993218128726292
BA,0.011399282406534332,0.023923373395935466,2.0986736307385487
CE,0.00517334247302764,0.025829383329516314,4.992784348645676
DF,0.015186449035112357,0.05874943323407771,3.868543139890309
ES,0.02288497602311736,0.09202154826926726,4.021046304628473
GO,0.023372387254527668,0.13059334982944656,5.587505820747865
MA,0.009319073755382016,0.09642672455163286,10.347243415252919
MG,0.006500846758798083,0.10018633803105649,15.411275138191316
MS,0.01761411812382318,0.0648611673839925,3.682339753147645
MT,0.01442335406783208,0.10951826540163169,7.5931204965623484
PA,0.02012527798601757,0.09291597321760156,4.616878995766257
PB,0.008696974999704149,0.030827701769733113,3.544646474295005
PE,0.005419172066094737,0.0388827238797459,7.175030319302314
PI,0.007264521841031469,0.01603925105993885,2.2078880635124474
PR,0.009065535784665749,0.08835980541945662,9.746782486801964
RN,0.007484867975223811,0.03278990064869405,4.380825521202807
RO,0.01912858305100763,0.12237821235237292,6.39766218052029
RR,0.02303251520591299,0.11331057233104344,4.919591773544295
RS,0.006675131766507472,0.044102782576156505,6.607028013655487
SC,0.010664275503724431,0.03821156498825657,3.583137455039625
SE,0.01333073637012428,0.04429979793223858,3.3231320988028497
SP,0.011357723786276036,0.04318109275992018,3.8019143247784837
TO,0.012222071183748087,0.04313266775500745,3.529080063971625
