period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2016-04-01,-32,-32,pre,-8.231253420908594,-15.188057845755262,17.68263138718993,1e-4,0.18460290166074167,2.494573541434667,6.956804424846668,-10.72582696234326,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-05-01,-31,-31,pre,-2.3891625615763545,-13.378398574389596,5.195010113882588,0.615848211066026,0.1576820468823235,-8.183388460507008,10.989236012813242,5.794225898930653,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-06-01,-30,-30,pre,-3.792829775588395,-2.5348470907534835,-1.1591502093735164,0.2069138081114788,0.17931607218876278,-3.693997300127,-1.2579826848349116,-0.09883247546139495,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-07-01,-29,-29,pre,-6.855535511922106,-3.172587453254136,-9.853198940056524,1e-4,0.21783419844230564,-13.02578639331066,-3.68294805866797,6.170250881388554,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-08-01,-28,-28,pre,-9.23978352875876,-4.330175759425915,-1.4853558493378518,5.455594781168514,0.24108096002881,-5.8155316087637665,-4.909607769332846,-3.424251919994994,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-09-01,-27,-27,pre,-10.89268947015426,-4.785875260592117,-11.145355955185737,0.2069138081114788,0.16300473022871248,-15.931231215777853,-6.106814209562143,5.0385417456235935,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-10-01,-26,-26,pre,-7.019673597138385,-6.500534765008345,2.53947284126456,1e-4,0.14877737025519822,-3.9610619237437845,-0.5191388321300403,-3.0586116733946005,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-11-01,-25,-25,pre,-5.773641851106639,-10.931595628433541,4.025948858834207,1e-4,0.11076725322336171,-6.905646769599334,5.157953777326902,1.1320049184926955,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-12-01,-24,-24,pre,-3.7617370892018775,-18.541484027720408,11.182472608280138,1e-4,0.09237311845401186,-7.35901141944027,14.77974693851853,3.5972743302383923,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-01-01,-23,-23,pre,3.7165204340798894,-16.1212972522838,19.36817170035731,1e-4,0.07428763081599313,3.246874448073509,19.83781768636369,0.4696459860063804,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-02-01,-22,-22,pre,12.793972395392393,-14.14797061764634,25.236472981977098,1e-4,0.14795510096124903,11.088502364330758,26.94194301303873,1.705470031061635,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-03-01,-21,-21,pre,12.802823315118395,-13.908124457162701,27.259947268212997,0.2069138081114788,0.1110780481475658,13.351822811050296,26.710947772281095,-0.5489994959319002,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-04-01,-20,-20,pre,5.120413384752063,-11.629898670860179,21.242343026862805,1e-4,0.16058442643785872,9.612444356002626,16.75031205561224,-4.492030971250563,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-05-01,-19,-19,pre,9.72607490458252,-7.338077064754905,17.138585592653435,1e-4,0.20404771172473513,9.800508527898529,17.064151969337424,-0.07443362331600945,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-06-01,-18,-18,pre,15.338018592139289,0.9710758201210318,14.051640086721015,1e-4,0.18918364880765579,15.022715906842047,14.366942772018257,0.31530268529724204,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-07-01,-17,-17,pre,10.840216263795265,1.5162914021213931,9.799257986762655,1e-4,0.19702028651063544,11.315549388884047,9.323924861673872,-0.4753331250887829,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-08-01,-16,-16,pre,8.936804923017565,3.23772228007904,4.87122749804238,1e-4,0.22515847966181907,8.10894977812142,5.699082642938524,0.8278551448961444,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-09-01,-15,-15,pre,17.308746001658573,4.803897856148789,15.478562730997199,0.06951927961775606,0.23811119423134983,20.282460587145987,12.504848145509783,-2.9737145854874143,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-10-01,-14,-14,pre,28.898111668248937,3.6403852039886297,23.09139513340834,1e-4,0.18117035540496879,26.73178033739697,25.25772646426031,2.1663313308519676,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-11-01,-13,-13,pre,27.013769028273945,1.379654494650825,23.310121576570946,1e-4,0.15394896366994715,24.68977607122177,25.63411453362312,2.323992957052173,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-12-01,-12,-12,pre,25.332493814068577,-0.07486458281009141,27.695035576943564,1e-4,0.25735619184008673,27.620170994133474,25.407358396878667,-2.2876771800648967,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2018-01-01,-11,-11,pre,33.227668602002694,0.29121999396379744,34.52266298967353,1e-4,0.1791940381858937,34.81388298363733,32.936448608038894,-1.5862143816346332,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2018-02-01,-10,-10,pre,31.863148270305025,-1.0950636504910936,30.70886199692178,1e-4,0.2022414887949404,29.613798346430684,32.95821192079612,2.249349923874341,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2018-03-01,-9,-9,pre,26.504918592493013,-0.16436314648951844,26.650855494482755,1e-4,0.18742113084685647,26.486492347993238,26.66928173898253,0.018426244499774924,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2018-04-01,-8,-8,pre,15.92408118238731,2.2745954388522773,10.20955542708104,0.2069138081114788,0.19645856027438358,12.484150865933318,13.649485743535033,3.4399303164539923,formal_hiring_balance_construction_per_100k_wap_ma6_v5
