donor_state,scm_weight
MS,0.5296961263711116
ES,0.24067768863252914
SP,0.13330668947624735
RJ,0.09631949551894692
RN,1.1648889943816357e-12
PI,1.990976089171562e-17
AP,1.6357732523543742e-17
AL,0
AM,0
BA,0
CE,0
GO,0
MG,0
MT,0
PA,0
PE,0
PR,0
RO,0
RR,0
RS,0
SC,0
SE,0
