donor_state,scm_weight
GO,0.9999999999622848
MG,7.777776888315178e-12
PA,7.401331921530004e-12
PE,7.135434745771373e-12
CE,6.297462674066726e-12
PR,4.4347937384822734e-12
RN,2.9460440117650663e-12
MT,1.701438289525737e-12
RS,1.8725965684977592e-14
SE,1.52077032144851e-15
SC,4.147589504724099e-16
AM,1.2613013713169247e-16
RR,1.2030148118205855e-16
ES,2.8897733427620534e-17
MS,5.838363345189858e-18
AC,0
AL,0
AP,0
BA,0
PI,0
RJ,0
RO,0
SP,0
