donor_state,scm_weight
RN,0.5303994183438985
SE,0.36037124400916865
MA,0.10922933764613045
PB,7.956585221415204e-13
MS,6.47084564449592e-15
MT,1.3181710247524522e-16
PA,1.0299022438665612e-16
GO,4.2027129582488643e-17
AC,2.4625680180706725e-17
DF,2.111055395241054e-17
AP,3.469446951916604e-18
AM,0
BA,0
CE,0
ES,0
MG,0
PE,0
PI,0
PR,0
RO,0
SP,0
