period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2018-10-01,pre,5.347736901297304,5.524061668034298,-0.13415665255051143,5.389905015483786,-0.17632476673699404,-0.0421681141864827,icms_siconfi
2018-12-01,pre,5.29204247855244,5.397643341464783,-0.13470542590033321,5.26293791556445,-0.10560086291234327,0.0291045629879898,icms_siconfi
2019-02-01,pre,5.305040331400621,5.443751713564289,-0.01391145388416602,5.429840259680123,-0.13871138216366852,-0.12479992827950248,icms_siconfi
2019-04-01,pre,5.303497346248023,5.431237915518258,-0.05871319683940248,5.372524718678855,-0.1277405692702347,-0.06902737243083212,icms_siconfi
2019-06-01,pre,5.296131794768841,5.432129654735505,-0.11339763661069382,5.318732018124811,-0.1359978599666638,-0.022600223355969895,icms_siconfi
2019-08-01,pre,5.282519703185574,5.409955146908886,-0.13040006980204907,5.279555077106837,-0.12743544372331161,0.0029646260787377088,icms_siconfi
2019-10-01,pre,5.3367284560098005,5.333626048056737,-0.04877393675675806,5.284852111299979,0.0031024079530634907,0.05187634470982161,icms_siconfi
2019-12-01,pre,5.409390555972753,5.48434094632885,-0.05432490541150803,5.430016040917343,-0.07495039035609707,-0.020625484944589267,icms_siconfi
2020-02-01,pre,5.327909482053383,5.424223461883557,-0.09625556110610804,5.327967900777448,-0.09631397983017376,-5.841872406531223e-5,icms_siconfi
2020-04-01,pre,5.220042393966117,5.344006660377178,-0.06172634779303173,5.282280312584146,-0.12396426641106117,-0.0622379186180293,icms_siconfi
2020-06-01,pre,5.116462256114029,5.185916135448235,-0.05742739246320283,5.128488742985032,-0.06945387933420566,-0.012026486871002717,icms_siconfi
2020-08-01,pre,5.342334261426985,5.340127128453583,-0.10571810749301584,5.234409020960567,0.0022071329734023593,0.10792524046641816,icms_siconfi
2020-10-01,pre,5.38667103996951,5.463639269948464,-0.11445688437797837,5.349182385570486,-0.07696822997895403,0.03748865439902449,icms_siconfi
2020-12-01,pre,5.488053902084569,5.595952139181563,-0.048111038617041635,5.547841100564521,-0.10789823709699409,-0.05978719847995251,icms_siconfi
2021-02-01,pre,5.4370549686666285,5.474681014943654,-0.06585123736785661,5.408829777575797,-0.03762604627702526,0.028225191090831103,icms_siconfi
2021-04-01,pre,5.409683293815074,5.457245997386529,-0.053606558650849775,5.40363943873568,-0.04756270357145542,0.006043855079393978,icms_siconfi
2021-06-01,pre,5.375482799201056,5.414442917005378,0.0066115816959241526,5.421054498701301,-0.03896011780432129,-0.04557169950024509,icms_siconfi
2021-08-01,pre,5.47681074805983,5.499131397431263,-0.041319407888176465,5.457811989543087,-0.022320649371433632,0.018998758516742598,icms_siconfi
2021-10-01,pre,5.463235401410422,5.481868374948519,-0.0443519468424171,5.437516428106102,-0.018632973538096564,0.02571897330432016,icms_siconfi
2021-12-01,pre,5.434925364520077,5.543079882896145,-0.07070332386902796,5.472376559027118,-0.10815451837606815,-0.0374511945070406,icms_siconfi
2022-02-01,pre,5.500572799796486,5.5155519819097405,-0.06035022812224162,5.455201753787499,-0.014979182113254552,0.045371046008987115,icms_siconfi
2022-04-01,pre,5.535902009252016,5.58255634665425,-0.03188482428894278,5.550671522365307,-0.04665433740223346,-0.014769513113290778,icms_siconfi
2022-06-01,pre,5.5577578434105765,5.571383328360199,0.0030437807846202146,5.5744271091448185,-0.013625484949622013,-0.01666926573424199,icms_siconfi
2022-08-01,pre,5.47088097791065,5.508040368801385,-0.029715624202736716,5.478324744598648,-0.037159390890734834,-0.007443766687997844,icms_siconfi
2022-10-01,post,5.489470094772733,5.463450854401845,-0.02389731856490768,5.439553535836938,0.02601924037088743,0.04991655893579505,icms_siconfi
2022-12-01,post,5.439668544974165,5.45155898519672,-0.036969147624979846,5.41458983757174,-0.011890440222555476,0.02507870740242435,icms_siconfi
2023-02-01,post,5.432327131144465,5.462689235088801,0.029411555819338946,5.49210079090814,-0.030362103944336027,-0.05977365976367466,icms_siconfi
2023-04-01,post,5.5420050628933195,5.494803184640963,-0.00873296901788942,5.486070215623074,0.047201878252356444,0.05593484727024567,icms_siconfi
2023-06-01,post,5.608765523984132,5.557380891705778,-0.03948772136752878,5.517893170338249,0.05138463227835377,0.09087235364588242,icms_siconfi
2023-08-01,post,5.628259605987524,5.596303810725656,-0.013084978728945264,5.583218831996711,0.03195579526186787,0.045040773990812966,icms_siconfi
2023-10-01,post,5.625985296174226,5.6737459006872735,-0.017780384880541872,5.655965515806732,-0.047760604513047866,-0.029980219632506078,icms_siconfi
2023-12-01,post,5.70506668884517,5.4911997843683595,-0.025363571982063706,5.465836212386296,0.21386690447681023,0.23923047645887419,icms_siconfi
2024-02-01,post,5.637216667575004,5.542948201257731,-0.03684735830075353,5.506100842956978,0.09426846631727237,0.13111582461802573,icms_siconfi
2024-04-01,post,5.743813997604927,5.56399272669413,-0.0979378657762388,5.4660548609178905,0.17982127091079736,0.27775913668703645,icms_siconfi
2024-06-01,post,5.701272803519794,5.549047308553924,-0.07275844535505847,5.4762888631988655,0.15222549496587057,0.2249839403209286,icms_siconfi
2024-08-01,post,5.687605669838597,5.553541915780882,-0.08003740961422504,5.473504506166657,0.1340637540577143,0.21410116367193943,icms_siconfi
