period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2016-04-01,-32,-32,pre,-8.231253420908594,-15.720396321000834,17.87516145528492,1e-4,0.19611820579795541,2.1547651342840872,7.48914290009224,-10.386018555192681,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-05-01,-31,-31,pre,-2.3891625615763545,-13.933860467988204,5.859428283977131,0.615848211066026,0.1596789047565643,-8.074432184011073,11.54469790641185,5.685269622434719,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-06-01,-30,-30,pre,-3.792829775588395,-2.746680635421891,-0.9345663046421665,0.2069138081114788,0.1848191951366224,-3.6812469400640575,-1.046149140166504,-0.11158283552433756,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-07-01,-29,-29,pre,-6.855535511922106,-3.1676075657360454,-9.555551917203786,1e-4,0.20430369798094228,-12.723159482939831,-3.687927946186061,5.867623971017725,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-08-01,-28,-28,pre,-9.23978352875876,-4.373618593187403,4.820100536529202,1e-4,0.2294215478586376,0.4464819433417988,-4.866164935571358,-9.686265472100558,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-09-01,-27,-27,pre,-10.89268947015426,-4.733154321637358,-11.239412728738824,0.2069138081114788,0.16791360568317895,-15.972567050376181,-6.159535148516901,5.079877580221922,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-10-01,-26,-26,pre,-7.019673597138385,-6.423996734990546,2.4727510896687384,1e-4,0.1543199905509294,-3.951245645321807,-0.5956768621478394,-3.068427951816578,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-11-01,-25,-25,pre,-5.773641851106639,-10.86899723274243,3.9438199747557596,1e-4,0.11616158332775765,-6.92517725798667,5.095355381635791,1.151535406880031,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2016-12-01,-24,-24,pre,-3.7617370892018775,-18.700238770453456,11.462905537061717,1e-4,0.09849193350367681,-7.237333233391739,14.938501681251578,3.4755961441898617,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-01-01,-23,-23,pre,3.7165204340798894,-16.379066813269304,19.60450115101868,1e-4,0.07823203324767665,3.225434337749377,20.095587247349194,0.4910860963305126,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-02-01,-22,-22,pre,12.793972395392393,-14.414484023901966,25.712642619845813,1e-4,0.1327565176820148,11.298158595943846,27.208456419294357,1.4958137994485465,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-03-01,-21,-21,pre,12.802823315118395,-14.134435229027718,26.880702138630934,0.615848211066026,0.11850483009631943,12.746266909603216,26.93725854414611,0.056556405515179264,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-04-01,-20,-20,pre,5.120413384752063,-11.85213970842694,21.312275938721964,1e-4,0.16829633880821954,9.460136230295024,16.972553093179002,-4.339722845542961,formal_hiring_balance_construction_per_100k_wap_ma6_v5
2017-05-01,-19,-19,pre,9.72607490458252,-7.338339246483433,17.102336876518933,1e-4,0.21111261766557832,9.763997630035501,17.064414151065954,-0.037922725452981254,formal_hiring_balance_construction_per_100k_wap_ma6_v5
