dropped_donor,period_date,analysis_period,loo_gap
AC,2007-02-01,pre,-12.496287695400742
AC,2007-03-01,pre,-12.61570668494739
AC,2007-04-01,pre,-10.587094305112618
AC,2007-05-01,pre,7.951463823559618
AC,2007-06-01,pre,12.46346140623009
AC,2007-07-01,pre,-2.5325322202611495
AC,2007-08-01,pre,20.362368303306113
AC,2007-09-01,pre,-4.419474201413241
AC,2007-10-01,pre,10.07517854553193
AC,2007-11-01,pre,1.169216071983719
AC,2007-12-01,pre,-2.27886301731985
AC,2008-01-01,pre,-13.069201618120776
AC,2008-02-01,pre,5.525411057801588
AC,2008-03-01,pre,9.715649341850186
AC,2008-04-01,pre,12.283868642694971
AC,2008-05-01,pre,-0.0840033232780737
AC,2008-06-01,pre,5.090012615862181
AC,2008-07-01,pre,-2.1390960342796355
AC,2008-08-01,pre,1.556635478152966
AC,2008-09-01,pre,16.42123763630833
AC,2008-10-01,pre,-12.503840537430483
AC,2008-11-01,pre,3.0390523327302468
AC,2008-12-01,pre,10.967745151272966
AC,2009-01-01,pre,10.717331594522795
AC,2009-02-01,pre,15.240237458903115
AC,2009-03-01,pre,9.485065098937884
AC,2009-04-01,pre,13.941525020579032
AC,2009-05-01,pre,5.2906185859271755
AC,2009-06-01,pre,-0.4609869912167186
AC,2009-07-01,pre,38.033698625156184
AC,2009-08-01,pre,-5.955652488741537
AC,2009-09-01,pre,-1.0621516071634574
AC,2009-10-01,pre,7.710562132528613
AC,2009-11-01,pre,9.653855616215008
AC,2009-12-01,pre,-20.87788281449233
AC,2010-01-01,pre,-1.9718537335584134
AC,2010-02-01,post,-5.803206678281873
AC,2010-03-01,post,-100.66783160342726
AC,2010-04-01,post,-11.386792598407956
AC,2010-05-01,post,41.24062973735948
AC,2010-06-01,post,1.4277875969609681
AC,2010-07-01,post,-9.99776097877333
AC,2010-08-01,post,-2.6755559117802488
AC,2010-09-01,post,22.986828395710297
AC,2010-10-01,post,21.253782455826297
AC,2010-11-01,post,21.11918092977408
AC,2010-12-01,post,40.3466178148302
AC,2011-01-01,post,89.9421909927016
AC,2011-02-01,post,-32.32345476106445
AC,2011-03-01,post,-30.565401975430824
AC,2011-04-01,post,17.465963330663424
AC,2011-05-01,post,-4.559053895623649
AC,2011-06-01,post,26.107028906665327
AC,2011-07-01,post,15.09418857112482
AC,2011-08-01,post,27.643340309736722
AC,2011-09-01,post,10.677378045750684
AC,2011-10-01,post,26.256090687565894
AC,2011-11-01,post,24.436140692214984
AC,2011-12-01,post,-16.812422952702136
AC,2012-01-01,post,4.065694065971389
AL,2007-02-01,pre,-9.515308884496744
AL,2007-03-01,pre,-12.94890840505767
AL,2007-04-01,pre,-15.94689734992044
AL,2007-05-01,pre,10.21993852287637
AL,2007-06-01,pre,10.525043015996957
AL,2007-07-01,pre,-5.467146031084684
AL,2007-08-01,pre,18.960585938594523
AL,2007-09-01,pre,-4.422622295983828
AL,2007-10-01,pre,11.68133163694489
AL,2007-11-01,pre,2.08446145127661
AL,2007-12-01,pre,5.713570372497919
AL,2008-01-01,pre,-7.871864312277626
AL,2008-02-01,pre,1.7960356602132599
AL,2008-03-01,pre,10.340913714409817
AL,2008-04-01,pre,15.678713267511755
AL,2008-05-01,pre,2.7960504336538197
AL,2008-06-01,pre,6.356556084683881
AL,2008-07-01,pre,-0.04576573689067409
AL,2008-08-01,pre,-1.7157006554999281
AL,2008-09-01,pre,13.885453679128648
AL,2008-10-01,pre,-18.536221219950995
AL,2008-11-01,pre,-2.6714795409421166
AL,2008-12-01,pre,5.223517669514692
AL,2009-01-01,pre,4.011621048977062
AL,2009-02-01,pre,9.793434772686446
AL,2009-03-01,pre,5.768655082513506
AL,2009-04-01,pre,11.679888010308684
AL,2009-05-01,pre,4.602495795651942
AL,2009-06-01,pre,-1.5233298570600198
AL,2009-07-01,pre,37.08275852974976
AL,2009-08-01,pre,-3.5141006393646994
AL,2009-09-01,pre,0.7373592984438844
AL,2009-10-01,pre,10.02469971268527
AL,2009-11-01,pre,12.690940057261475
AL,2009-12-01,pre,-20.47399722615999
AL,2010-01-01,pre,-0.6610204336578729
AL,2010-02-01,post,-5.356049194807569
AL,2010-03-01,post,-98.60559286413255
AL,2010-04-01,post,-9.402270185576777
AL,2010-05-01,post,40.13132495019361
AL,2010-06-01,post,2.4169745982759228
AL,2010-07-01,post,-7.37069286760577
AL,2010-08-01,post,-4.844274456987536
AL,2010-09-01,post,23.324188873929714
AL,2010-10-01,post,23.81951990230099
AL,2010-11-01,post,19.793224357222684
AL,2010-12-01,post,37.91925332047082
AL,2011-01-01,post,87.68746531627067
AL,2011-02-01,post,-33.321561520797026
AL,2011-03-01,post,-35.11524046817868
AL,2011-04-01,post,22.9861503164096
AL,2011-05-01,post,-3.1489802522557397
AL,2011-06-01,post,19.08890541851013
AL,2011-07-01,post,11.171594464147919
AL,2011-08-01,post,29.888579252499156
AL,2011-09-01,post,8.05490095443435
AL,2011-10-01,post,22.582497474099455
AL,2011-11-01,post,24.159515285788537
AL,2011-12-01,post,-11.321552333438056
AL,2012-01-01,post,1.3493622847719386
AM,2007-02-01,pre,-9.71350594934361
AM,2007-03-01,pre,-12.92405043406759
AM,2007-04-01,pre,-15.586726895899279
AM,2007-05-01,pre,10.119898907330525
AM,2007-06-01,pre,10.702394583676917
AM,2007-07-01,pre,-5.253162259992586
AM,2007-08-01,pre,19.013624974733165
AM,2007-09-01,pre,-4.421112185530024
AM,2007-10-01,pre,11.557416420928496
AM,2007-11-01,pre,2.1061585178685114
AM,2007-12-01,pre,5.168016749317502
AM,2008-01-01,pre,-8.182365926387014
AM,2008-02-01,pre,2.0934337017368065
AM,2008-03-01,pre,10.280563331060836
AM,2008-04-01,pre,15.412231191603535
AM,2008-05-01,pre,2.5041568840587276
AM,2008-06-01,pre,6.179332674194276
AM,2008-07-01,pre,-0.35583543343688895
AM,2008-08-01,pre,-1.5322187666741387
AM,2008-09-01,pre,13.940369315800758
AM,2008-10-01,pre,-18.193082680956802
AM,2008-11-01,pre,-2.384936806536963
AM,2008-12-01,pre,5.4308876619865885
AM,2009-01-01,pre,4.380416785691589
AM,2009-02-01,pre,10.029654620887207
AM,2009-03-01,pre,5.957586770391677
AM,2009-04-01,pre,11.79322006780159
AM,2009-05-01,pre,4.570342445419033
AM,2009-06-01,pre,-1.4159733212305508
AM,2009-07-01,pre,37.22302576055185
AM,2009-08-01,pre,-3.66300554135344
AM,2009-09-01,pre,0.6737137275861542
AM,2009-10-01,pre,9.81440220665353
AM,2009-11-01,pre,12.482361137342568
AM,2009-12-01,pre,-20.513894168840313
AM,2010-01-01,pre,-0.871522941781846
AM,2010-02-01,post,-5.3433037427242605
AM,2010-03-01,post,-98.75328484318688
AM,2010-04-01,post,-9.395176115672916
AM,2010-05-01,post,40.23322927078758
AM,2010-06-01,post,2.2983815282911095
AM,2010-07-01,post,-7.547058765679009
AM,2010-08-01,post,-4.689729301903569
AM,2010-09-01,post,23.304859231207146
AM,2010-10-01,post,23.645190667484542
AM,2010-11-01,post,19.874044476059154
AM,2010-12-01,post,38.229729398161744
AM,2011-01-01,post,87.93491288159908
AM,2011-02-01,post,-33.250852540719016
AM,2011-03-01,post,-34.86526659454614
AM,2011-04-01,post,22.540198646276906
AM,2011-05-01,post,-3.2981359066556557
AM,2011-06-01,post,19.547965300134607
AM,2011-07-01,post,11.365444237238668
AM,2011-08-01,post,29.677106101701522
AM,2011-09-01,post,8.139359663491597
AM,2011-10-01,post,22.84656847054799
AM,2011-11-01,post,24.034269295583673
AM,2011-12-01,post,-11.882504527415591
AM,2012-01-01,post,1.4049581159493627
AP,2007-02-01,pre,-9.495137556271683
AP,2007-03-01,pre,-13.127733265946295
AP,2007-04-01,pre,-16.173387837168296
AP,2007-05-01,pre,10.408271900782886
AP,2007-06-01,pre,10.587373289035526
AP,2007-07-01,pre,-5.491486410820954
AP,2007-08-01,pre,18.45611482523288
AP,2007-09-01,pre,-4.739263810372567
AP,2007-10-01,pre,11.559621515704563
AP,2007-11-01,pre,2.6020240027828194
AP,2007-12-01,pre,6.697017974711869
AP,2008-01-01,pre,-7.668126756189352
AP,2008-02-01,pre,1.7204467127724143
AP,2008-03-01,pre,9.721734036473562
AP,2008-04-01,pre,15.502176935085798
AP,2008-05-01,pre,2.4856423413605047
AP,2008-06-01,pre,5.541457798075655
AP,2008-07-01,pre,-1.196136357097366
AP,2008-08-01,pre,-2.0354913814586917
AP,2008-09-01,pre,13.179217775641188
AP,2008-10-01,pre,-18.972965959994042
AP,2008-11-01,pre,-3.4144664373245908
AP,2008-12-01,pre,4.785225786691271
AP,2009-01-01,pre,3.971402357058129
AP,2009-02-01,pre,9.496961064755418
AP,2009-03-01,pre,5.557790891319327
AP,2009-04-01,pre,12.411537302988481
AP,2009-05-01,pre,7.85391835245246
AP,2009-06-01,pre,0.4900841921379442
AP,2009-07-01,pre,38.75755614489503
AP,2009-08-01,pre,-2.7866849561125178
AP,2009-09-01,pre,2.401618051906354
AP,2009-10-01,pre,11.18387607812482
AP,2009-11-01,pre,14.053552916552466
AP,2009-12-01,pre,-20.056502100096637
AP,2010-01-01,pre,-0.6452730472027302
AP,2010-02-01,post,-4.333951821742907
AP,2010-03-01,post,-97.17402122535533
AP,2010-04-01,post,-6.843135860896707
AP,2010-05-01,post,40.260846078014765
AP,2010-06-01,post,1.9180350912015367
AP,2010-07-01,post,-7.809151567950267
AP,2010-08-01,post,-4.089293904500094
AP,2010-09-01,post,24.062034936277936
AP,2010-10-01,post,23.95612268128808
AP,2010-11-01,post,20.075596048898987
AP,2010-12-01,post,38.57851581608591
AP,2011-01-01,post,88.02998017154911
AP,2011-02-01,post,-31.40971774202712
AP,2011-03-01,post,-34.957423366488776
AP,2011-04-01,post,22.165108067081032
AP,2011-05-01,post,-4.276737186982043
AP,2011-06-01,post,18.392504245025343
AP,2011-07-01,post,10.719996816632875
AP,2011-08-01,post,28.788117576693082
AP,2011-09-01,post,6.489321746000252
AP,2011-10-01,post,21.95234406846753
AP,2011-11-01,post,21.739157625934194
AP,2011-12-01,post,-12.269807440038372
AP,2012-01-01,post,1.307742273340029
BA,2007-02-01,pre,-9.666833922145537
BA,2007-03-01,pre,-12.917554378326457
BA,2007-04-01,pre,-15.631531616578062
BA,2007-05-01,pre,10.145195108259461
BA,2007-06-01,pre,10.67563115546751
BA,2007-07-01,pre,-5.2794980407148895
BA,2007-08-01,pre,19.020638159281077
BA,2007-09-01,pre,-4.4025524702134025
BA,2007-10-01,pre,11.592331493467986
BA,2007-11-01,pre,2.1513703610869506
BA,2007-12-01,pre,5.256917677233787
BA,2008-01-01,pre,-8.076609969406196
BA,2008-02-01,pre,2.0553595483273988
BA,2008-03-01,pre,10.311242828627183
BA,2008-04-01,pre,15.445301330053226
BA,2008-05-01,pre,2.5453964847012065
BA,2008-06-01,pre,6.1904069475906685
BA,2008-07-01,pre,-0.3155486208546412
BA,2008-08-01,pre,-1.596980683130421
BA,2008-09-01,pre,13.897608407174669
BA,2008-10-01,pre,-18.287482277783287
BA,2008-11-01,pre,-2.4815445406153085
BA,2008-12-01,pre,5.293783493137653
BA,2009-01-01,pre,4.265873277555181
BA,2009-02-01,pre,9.944757617431193
BA,2009-03-01,pre,5.911912999246242
BA,2009-04-01,pre,11.6992930329547
BA,2009-05-01,pre,4.404309049909612
BA,2009-06-01,pre,-1.5135296952760564
BA,2009-07-01,pre,37.11989265867162
BA,2009-08-01,pre,-3.678471802851574
