state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason
AC,2018-10-01,2018,10,100,100,38.7050706195438,-3.60409153778163,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2018-11-01,2018,11,103.3082878917691,96.02618523768393,-3.48284476430585,-3.87033608474948,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2018-12-01,2018,12,100.3358644285727,100.55428155517721,-17.8965369456832,9.40822662697579,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-01-01,2019,1,101.43050214080344,91.31138966191146,-61.4976367138922,9.3490048654598,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-02-01,2019,2,104.37281503092586,93.35748895365144,4.11536354467362,-6.16046199789305,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-03-01,2019,3,107.8633309340076,94.07064014532341,-26.527879475566,0.766455121338966,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-04-01,2019,4,105.78355187343021,97.59948411359831,47.7250299596534,4.8966587207873,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-05-01,2019,5,105.83859988559595,97.408469206392,27.1660771947942,17.9298644857354,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-06-01,2019,6,106.5417849558524,91.72342445878932,-9.45900714596431,-7.17634073768943,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-07-01,2019,7,104.20127718419785,98.29032322728503,-3.15892036977517,-7.28818993193735,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-08-01,2019,8,104.81468685062296,88.36443005983097,6.28588090209405,3.99060128511131,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-09-01,2019,9,102.86077111870637,97.66671816466145,18.5964276808059,4.6451064429278,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-10-01,2019,10,102.99391691919942,95.59565256289274,-36.9099560046557,-17.076364052959,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-11-01,2019,11,106.404363999848,94.41270378902284,-55.5081822244794,-4.34724146194416,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2019-12-01,2019,12,109.03473708287507,90.67175717733444,21.4020190213276,30.1141658101489,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2020-01-01,2020,1,110.0555273622184,89.9652450634436,54.3303207875538,-8.87563285337387,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2020-02-01,2020,2,113.31541917776403,99.42150689578524,79.2418802713328,6.59767380175056,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2020-03-01,2020,3,96.40172220874979,92.88959644420794,22.5269039268304,-3.81671592851824,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2020-04-01,2020,4,82.1997567562076,77.16373642653686,-56.4867584832167,-5.54260301526059,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2020-05-01,2020,5,88.07996641586098,73.2962550644251,-41.6146944399708,-5.69583254139846,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2020-06-01,2020,6,101.56083841740546,78.88152096485099,-32.3291624457862,-5.70226970315344,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2020-07-01,2020,7,112.90774007718281,78.93841182797044,-2.4186259982145,-1.26562188896725,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2020-08-01,2020,8,131.82553296967262,85.79791124140769,40.7448902123444,6.67853100137094,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
AC,2020-09-01,2020,9,123.0083236779129,88.03418964861312,31.4370875276225,5.14469389089558,FALSE,TRUE,FALSE,pre,TRUE,2021-10-20,2021-10-20,
