period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2015-02-01,-23,-23,pre,454.7394075687425,440.4526433147466,15.803865805199827,1e-4,0.1555363306063728,456.25650911994643,14.286764253995898,-1.5171015512039503,state_tax_revenue_real_pc
2015-04-01,-22,-22,pre,416.08100640807646,395.94358085405713,10.489422691602886,1e-4,0.11639033332560997,406.43300354566003,20.13742555401933,9.648002862416433,state_tax_revenue_real_pc
2015-06-01,-21,-21,pre,419.29457109082654,354.3939322366808,72.21539258206818,1e-4,0.11053421298952677,426.609324818749,64.90063885414571,-7.314753727922437,state_tax_revenue_real_pc
2015-08-01,-20,-20,pre,390.72707667556097,385.0379041347584,-9.291152285577018,0.2069138081114788,0.11106495833150497,375.74675184918135,5.689172540802588,14.980324826379615,state_tax_revenue_real_pc
2015-10-01,-19,-19,pre,383.1276850051317,367.092230088626,10.711101944782488,0.007847599703514606,0.08348733810345874,377.80333203340854,16.03545491650567,5.324352971723158,state_tax_revenue_real_pc
2015-12-01,-18,-18,pre,434.4135255862581,456.95479067936,-5.26827131434751,1e-4,0.11582085795119275,451.6865193650125,-22.541265093101856,-17.27299377875437,state_tax_revenue_real_pc
2016-02-01,-17,-17,pre,442.5821637142186,381.5958075847096,23.80690851602168,0.06951927961775606,0.18162809717636944,405.40271610073125,60.98635612950903,37.179447613487355,state_tax_revenue_real_pc
2016-04-01,-16,-16,pre,387.1456936468634,392.4898744021385,17.12880688708447,0.06951927961775606,0.11394383187265554,409.618681289223,-5.344180755275147,-22.472987642359612,state_tax_revenue_real_pc
2016-06-01,-15,-15,pre,402.5151240116233,373.4204770116885,6.262862086630578,1e-4,0.10289065210454279,379.6833390983191,29.09464699993481,22.831784913304205,state_tax_revenue_real_pc
2016-08-01,-14,-14,pre,376.9227850596032,391.1722763764919,15.660848938951302,0.0026366508987303583,0.06038903827549231,406.83312531544317,-14.24949131688868,-29.91034025583997,state_tax_revenue_real_pc
2016-10-01,-13,-13,pre,413.27731619174625,372.0228638958568,46.46233707614259,1e-4,0.1077214264150338,418.4852009719994,41.25445229588945,-5.207884780253153,state_tax_revenue_real_pc
2016-12-01,-12,-12,pre,507.3370874033016,461.72986957277675,42.31154035245139,1e-4,0.052476646680047874,504.04140992522815,45.60721783052486,3.2956774780734577,state_tax_revenue_real_pc
2017-02-01,-11,-11,pre,463.8290505104151,390.603041048224,76.27576336673172,1e-4,0.14880110474322042,466.8788044149557,73.22600946219109,-3.049753904540637,state_tax_revenue_real_pc
2017-04-01,-10,-10,pre,420.4918359057218,375.50818481282954,10.509607693531338,1e-4,0.10571711780496133,386.0177925063609,44.98365109289227,34.47404339936094,state_tax_revenue_real_pc
2017-06-01,-9,-9,pre,426.58636856312046,422.360703780315,-10.192110106890743,1e-4,0.06433732131362706,412.16859367342425,4.225664782805438,14.417774889696204,state_tax_revenue_real_pc
2017-08-01,-8,-8,pre,415.6207271172976,433.06741668437996,-8.979070736105147,1e-4,0.10258393955197775,424.0883459482748,-17.446689567082387,-8.467618830977244,state_tax_revenue_real_pc
2017-10-01,-7,-7,pre,397.6216432148687,429.58185198634317,-18.889477582654123,1e-4,0.10074859190558338,410.69237440368903,-31.96020877147447,-13.070731188820332,state_tax_revenue_real_pc
2017-12-01,-6,-6,pre,445.9501397919564,456.7285204984837,0.9314266706844228,1e-4,0.12432016325137207,457.6599471691681,-10.778380706527287,-11.709807377211689,state_tax_revenue_real_pc
2018-02-01,-5,-5,pre,287.26129924073336,463.6707814301714,-174.26450159540346,1e-4,0.10508711764901398,289.40627983476793,-176.40948218943805,-2.144980594034564,state_tax_revenue_real_pc
2018-04-01,-4,-4,pre,289.8896643027834,414.48153057700875,-110.2438716982474,1e-4,0.0966805766427681,304.23765887876135,-124.59186627422537,-14.347994575977964,state_tax_revenue_real_pc
2018-06-01,-3,-3,pre,281.1865142365735,393.5051544748806,-100.50392606358479,0.023357214690901212,0.08895618964104673,293.0012284112958,-112.31864023830713,-11.814714174722326,state_tax_revenue_real_pc
2018-08-01,-2,-2,pre,271.86555544903996,446.3697303956267,-132.57284531441726,0.2069138081114788,0.12386924572954956,313.79688508120944,-174.50417494658672,-41.93132963216948,state_tax_revenue_real_pc
2018-10-01,-1,-1,pre,275.41938153715887,440.1120383782873,-140.66371893904963,0.007847599703514606,0.1174603264271512,299.4483194392377,-164.69265684112844,-24.028937902078837,state_tax_revenue_real_pc
2018-12-01,0,0,event,353.43982787505774,639.4340111482247,2.113874581364134,16.23776739188721,0.2960849240082836,641.5478857295889,-285.994183273167,-288.1080578545311,state_tax_revenue_real_pc
2019-02-01,1,1,post,445.42601297675014,418.3872503224504,-46.75964848838021,0.2069138081114788,0.25702822007648735,371.6276018340702,27.038762654299717,73.79841114267992,state_tax_revenue_real_pc
2019-04-01,2,2,post,348.6829292601082,409.1946458538202,-19.71953211532143,16.23776739188721,0.1964390787230015,389.47511373849875,-60.51171659371198,-40.79218447839054,state_tax_revenue_real_pc
2019-06-01,3,3,post,388.8843725304471,413.27906468360453,-49.3278762939824,0.615848211066026,0.13833578591975335,363.95118838962213,-24.39469215315745,24.93318414082495,state_tax_revenue_real_pc
2019-08-01,4,4,post,400.7332910800826,516.2181979509338,-15.487620384562021,16.23776739188721,0.19493847805087441,500.7305775663718,-115.4849068708512,-99.99728648628917,state_tax_revenue_real_pc
2019-10-01,5,5,post,415.7305676998138,459.8616225582434,-14.042530538122387,16.23776739188721,0.21272337012622758,445.81909202012105,-44.13105485842965,-30.088524320307272,state_tax_revenue_real_pc
2019-12-01,6,6,post,402.8837389446159,498.7687226552745,-5.161744528641056,48.32930238571752,0.3480810369206095,493.6069781266334,-95.88498371065856,-90.7232391820175,state_tax_revenue_real_pc
