pre_rmspe,post_rmspe,mean_abs_gap_post,post_pre_ratio,pseudo_treated_state,outcome,channel_slug
2.7899719690036173,18.554592573626543,15.776854516924324,6.650458420287622,AC,retail,consumption
19.263264495340074,15.45709054055756,13.61383640876716,0.8024128280176366,AC,icms_confaz,public_sector
15.629759902022792,49.209400036379634,29.98530522754998,3.1484424805534594,AC,tax_confaz,public_sector
0.8018553376647111,7.52369354186843,6.48601028037186,9.382856468574632,AL,retail,consumption
1.3715413189481858,1.4789651346386286,1.1573143701669621,1.078323426502983,AL,icms_confaz,public_sector
1.8526661792839847,1.6585031011129894,1.2968471523097385,0.8951980230750285,AL,tax_confaz,public_sector
0.330015839915675,4.254653411437963,3.1997628073974416,12.892270299889555,AM,retail,consumption
3.1134766824635416,7.549425984500792,6.316669217784278,2.424757515295506,AM,icms_confaz,public_sector
3.5348152743966033,9.164523290464471,8.13561592536903,2.592645606361669,AM,tax_confaz,public_sector
1.9882925141561019,12.939367326806286,10.728976875502275,6.507778525886664,AP,retail,consumption
1.6294494952121743,6.234802529340141,5.07738677708485,3.8263245026371884,AP,icms_confaz,public_sector
2.5232388621704165,7.189437567691982,5.664433383250831,2.8492893302649267,AP,tax_confaz,public_sector
0.2615771818109898,3.375953334006193,2.7820640368660174,12.906146134893318,BA,retail,consumption
0.9695206236274349,2.108846047318651,1.6260781402800404,2.1751430510353265,BA,icms_confaz,public_sector
1.546009348872847,2.5985068398764737,1.9346298043741714,1.6807833935616066,BA,tax_confaz,public_sector
0.7703815764790178,2.2871382713760995,1.6947703677395545,2.9688382240776394,CE,retail,consumption
0.47687872287392413,1.5216380984923108,1.3060641785315565,3.1908282452236754,CE,icms_confaz,public_sector
0.5893762923071003,1.7597158965866107,1.5791797952903819,2.9857256213992627,CE,tax_confaz,public_sector
0.5530140784394255,5.108148819838159,3.675640650247953,9.236923649851857,DF,retail,consumption
2.9159438837869973,13.004842090287923,5.655055660664554,4.459908217917508,DF,icms_confaz,public_sector
2.577421510100339,13.443598202635497,6.194884604894615,5.215909834675097,DF,tax_confaz,public_sector
0.2508116050206476,5.1700509779177155,4.090988408839894,20.613284530801916,ES,retail,consumption
6.562756899977433,9.983709612391328,7.910021182162169,1.5212676264796061,ES,icms_confaz,public_sector
6.542417578026072,12.344094927827342,9.38956940550327,1.8867788215303292,ES,tax_confaz,public_sector
0.2278269350219533,3.0823921832335412,2.3445295586893145,13.529533647707296,GO,retail,consumption
0.9956803654539873,3.1361957605845285,2.4397506111997576,3.1498017530500952,GO,icms_confaz,public_sector
1.122364025945087,3.416897796636528,2.7002242379944286,3.044375726279473,GO,tax_confaz,public_sector
0.33821550098274566,3.8930757083279066,2.750894503447013,11.510636552777381,MA,retail,consumption
0.8971340831957223,1.4717714834242035,1.1790872355804294,1.6405256594215427,MA,icms_confaz,public_sector
1.090328357732084,1.618998779809788,1.3063880419992648,1.48487267008019,MA,tax_confaz,public_sector
0.2907621757084619,2.790392595759334,2.088726673276295,9.596821144154504,MG,retail,consumption
