pseudo_treated_state,period_date,event_time,augmented_gap
AC,2000-06-01,-17,0.01847635306748341
AC,2000-07-01,-16,5.934683266719532e-4
AC,2000-08-01,-15,-0.04626555141734778
AC,2000-09-01,-14,-0.003988515437427065
AC,2000-10-01,-13,0.020586384592250706
AC,2000-11-01,-12,0.02185548748487509
AC,2000-12-01,-11,-0.01860975781534968
AC,2001-01-01,-10,-0.01400852677204556
AC,2001-02-01,-9,-0.002695194043979665
AC,2001-03-01,-8,0.02208500584241735
AC,2001-04-01,-7,-0.004290611458038551
AC,2001-05-01,-6,0.043277765858953376
AC,2001-06-01,-5,-0.01903836728134456
AC,2001-07-01,-4,-0.029117781022010902
AC,2001-08-01,-3,0.011574392881725792
AC,2001-09-01,-2,-0.01763462781156644
AC,2001-10-01,-1,0.0411385234426378
AC,2001-11-01,0,0.008518281373035563
AC,2001-12-01,1,0.06007669292375839
AC,2002-01-01,2,0.04506188225518848
AC,2002-02-01,3,0.02570947115816935
AC,2002-03-01,4,0.02407718028397321
AC,2002-04-01,5,-0.03288546663240144
AC,2002-05-01,6,-0.0961175215684773
AC,2002-06-01,7,-0.17110983505070942
AC,2002-07-01,8,-0.11784034768832852
AC,2002-08-01,9,-0.18335830928366148
AC,2002-09-01,10,-0.23886569115797274
AC,2002-10-01,11,-0.2397869953072429
AC,2002-11-01,12,-0.26956546594999375
AC,2002-12-01,13,-0.2950761765612562
AC,2003-01-01,14,-0.31262400070612806
AC,2003-02-01,15,-0.3663151494030612
AC,2003-03-01,16,-0.2298680249709535
AC,2003-04-01,17,-0.15118352768595011
AC,2003-05-01,18,-0.030636254648380046
AC,2003-06-01,19,-0.029072144139688838
AC,2003-07-01,20,-0.03199342697202345
AC,2003-08-01,21,-0.009928637732456114
AC,2003-09-01,22,-0.013937384580084977
AC,2003-10-01,23,0.1040182067650206
AL,2000-06-01,-17,0.0024529170127629563
AL,2000-07-01,-16,-9.481817356959965e-5
AL,2000-08-01,-15,-5.255798808061485e-4
AL,2000-09-01,-14,-5.20189131087978e-4
AL,2000-10-01,-13,0.0029498711342368367
AL,2000-11-01,-12,-1.4071280534233566e-4
AL,2000-12-01,-11,-0.004265399936436154
AL,2001-01-01,-10,0.0030087320320828503
AL,2001-02-01,-9,0.0010399049777567448
AL,2001-03-01,-8,-0.0018669359916625439
AL,2001-04-01,-7,-5.578271828006187e-4
AL,2001-05-01,-6,-0.005310559155979444
AL,2001-06-01,-5,-3.505930536729096e-5
AL,2001-07-01,-4,0.004498309045518845
AL,2001-08-01,-3,0.0044570899899119
AL,2001-09-01,-2,-2.143502263973751e-4
AL,2001-10-01,-1,-0.0048836889375265535
AL,2001-11-01,0,-0.004640606360109878
AL,2001-12-01,1,-0.006335550453274941
AL,2002-01-01,2,-0.025608822318356594
AL,2002-02-01,3,-0.03638654001313446
AL,2002-03-01,4,-0.04408299452027764
AL,2002-04-01,5,-0.050568298234795694
AL,2002-05-01,6,-0.05614348369481581
AL,2002-06-01,7,-0.07217882669251452
AL,2002-07-01,8,-0.06988807222167503
AL,2002-08-01,9,-0.06838321721168716
AL,2002-09-01,10,-0.067698927225055
AL,2002-10-01,11,-0.06116819714153454
AL,2002-11-01,12,-0.06444951456951653
AL,2002-12-01,13,-0.050500978049923706
AL,2003-01-01,14,-0.06083488399346937
AL,2003-02-01,15,-0.06308016830840568
AL,2003-03-01,16,-0.07065002960704225
AL,2003-04-01,17,-0.08489122775528957
AL,2003-05-01,18,-0.0888901179956223
AL,2003-06-01,19,-0.10693187382779845
AL,2003-07-01,20,-0.1115931081882855
AL,2003-08-01,21,-0.12840639194229198
AL,2003-09-01,22,-0.12500027229562027
AL,2003-10-01,23,-0.1227782472785468
AM,2000-06-01,-17,9.655106768087229e-4
AM,2000-07-01,-16,0.0039796539153353905
AM,2000-08-01,-15,0.001049875669147049
AM,2000-09-01,-14,0.004037196093831685
AM,2000-10-01,-13,0.001316960807413281
AM,2000-11-01,-12,-0.003805342746564744
AM,2000-12-01,-11,5.896877906237386e-4
AM,2001-01-01,-10,0.0026766037816572386
AM,2001-02-01,-9,0.0019480143716132936
