pseudo_treated_state,period_date,event_time,augmented_gap
AC,1999-06-01,-29,-0.08781215179718149
AC,1999-07-01,-28,0.08580323249298694
AC,1999-08-01,-27,0.09315764720778308
AC,1999-09-01,-26,0.0441995385157572
AC,1999-10-01,-25,-0.06151454828956027
AC,1999-11-01,-24,-0.16257558971847974
AC,1999-12-01,-23,0.29320890864585536
AC,2000-01-01,-22,0.09710391045499467
AC,2000-02-01,-21,0.11616078556904785
AC,2000-03-01,-20,-0.05894101948364394
AC,2000-04-01,-19,0.10931480978428088
AC,2000-05-01,-18,0.26609387475198787
AC,2000-06-01,-17,-0.2877041652686252
AC,2000-07-01,-16,-0.17702080480678006
AC,2000-08-01,-15,0.06347331938227097
AC,2000-09-01,-14,0.23051516129647176
AC,2000-10-01,-13,-0.15241252125230087
AC,2000-11-01,-12,-4.907804542648719e-4
AC,2000-12-01,-11,0.10995337345857159
AC,2001-01-01,-10,-0.053881791418569414
AC,2001-02-01,-9,-0.07670844714028124
AC,2001-03-01,-8,-0.03520646731720145
AC,2001-04-01,-7,0.0858081507929187
AC,2001-05-01,-6,-0.17025957469025244
AC,2001-06-01,-5,-0.30811583142120913
AC,2001-07-01,-4,0.3103209232004689
AC,2001-08-01,-3,-0.09858121243308116
AC,2001-09-01,-2,-0.11105407378810472
AC,2001-10-01,-1,-0.04250585730494372
AC,2001-11-01,0,0.037189342159885896
AC,2001-12-01,1,0.310122130243367
AC,2002-01-01,2,-0.6335644052112972
AC,2002-02-01,3,-0.8849496290672478
AC,2002-03-01,4,-0.5499296057104743
AC,2002-04-01,5,-0.9131852808564096
AC,2002-05-01,6,-0.7455325608884014
AC,2002-06-01,7,-0.6973881820064278
AC,2002-07-01,8,-1.429210048498292
AC,2002-08-01,9,-1.3996357229207463
AC,2002-09-01,10,-1.2712511375463231
AC,2002-10-01,11,-1.249327866378434
AC,2002-11-01,12,-1.4013261120522982
AC,2002-12-01,13,-1.262681144661241
AC,2003-01-01,14,-0.5766408882859748
AC,2003-02-01,15,-0.6934768306953307
AC,2003-03-01,16,-0.6755424220445567
AC,2003-04-01,17,-0.17357593339539523
AC,2003-05-01,18,-0.7814888912516524
AC,2003-06-01,19,-0.9454771065036596
AC,2003-07-01,20,-0.14626518383979015
AC,2003-08-01,21,-0.5857503074432708
AC,2003-09-01,22,0.05135530597545834
AC,2003-10-01,23,-0.28121350373257403
AL,1999-06-01,-29,-0.02248146142604046
AL,1999-07-01,-28,0.015421720590822474
AL,1999-08-01,-27,0.020905565123920056
AL,1999-09-01,-26,0.003943696567364263
AL,1999-10-01,-25,-0.008298508092597245
AL,1999-11-01,-24,0.017011817840546506
AL,1999-12-01,-23,-0.008611241058555485
AL,2000-01-01,-22,0.001898903245990624
AL,2000-02-01,-21,-0.004288044054335138
AL,2000-03-01,-20,-0.017518517714223414
AL,2000-04-01,-19,0.015562528731243752
AL,2000-05-01,-18,0.014189599878366543
AL,2000-06-01,-17,0.04524915294131748
AL,2000-07-01,-16,0.03317680367884979
AL,2000-08-01,-15,0.008614220125964245
AL,2000-09-01,-14,0.049487785515841765
AL,2000-10-01,-13,0.004469477490621543
AL,2000-11-01,-12,0.015947846658995957
AL,2000-12-01,-11,0.01316008059292173
AL,2001-01-01,-10,-0.033284508343209396
AL,2001-02-01,-9,-0.01996498362888488
AL,2001-03-01,-8,0.010900022227808392
AL,2001-04-01,-7,0.01057637633008035
AL,2001-05-01,-6,-3.9608411187419534e-4
AL,2001-06-01,-5,0.005650627667510122
AL,2001-07-01,-4,-0.009391181001455529
AL,2001-08-01,-3,0.024271968072119066
AL,2001-09-01,-2,-0.022586141280607208
AL,2001-10-01,-1,0.0020517824944299434
AL,2001-11-01,0,0.028933872427262308
AL,2001-12-01,1,0.010983507688275829
AL,2002-01-01,2,0.045204211697937424
AL,2002-02-01,3,0.01493821448677668
AL,2002-03-01,4,0.04191830525630191
AL,2002-04-01,5,0.03889812800119152
AL,2002-05-01,6,0.02725339570719587
AL,2002-06-01,7,0.07007706525810775
AL,2002-07-01,8,0.05824935414167598
AL,2002-08-01,9,0.07413717672580589
