period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2015-03-01,pre,107.875564458798,115.97641143876693,-2.4100200808978003,113.56639135786914,-8.100846979968935,-5.690826899071141,retail
2015-04-01,pre,109.319667752756,118.66144125643888,-2.321881216581599,116.33956003985728,-9.341773503682873,-7.019892287101271,retail
2015-05-01,pre,111.004411522721,114.42719691695353,-2.4974814776022902,111.92971543935124,-3.422785394232534,-0.9253039166302415,retail
2015-06-01,pre,108.007503502222,113.48322583389643,-2.9994817986960984,110.48374403520033,-5.475722331674433,-2.4762405329783377,retail
2015-07-01,pre,108.080905770165,107.96567147570245,-6.278064286965698,101.68760718873675,0.11523429446255307,6.393298581428255,retail
2015-08-01,pre,103.543686684864,106.87145004570647,-2.925611107468791,103.94583893823767,-3.327763360842468,-0.40215225337367144,retail
2015-09-01,pre,102.54805759807,105.29775364262919,-3.929823283383368,101.36793035924582,-2.7496960445591867,1.1801272388241841,retail
2015-10-01,pre,101.320027033053,105.8274821454189,-3.255646488736838,102.57183565668205,-4.5074551123659035,-1.25180862362906,retail
2015-11-01,pre,102.393211545712,102.38847859847802,-5.068915789213676,97.31956280926434,0.004732947233989648,5.073648736447666,retail
2015-12-01,pre,101.714900532834,102.52474463065951,-3.3682377863841078,99.1565068442754,-0.8098440978255184,2.5583936885585956,retail
2016-01-01,pre,103.300882747332,102.47225907486805,-5.774732849433996,96.69752622543405,0.828623672463948,6.60335652189795,retail
2016-02-01,pre,99.4424494412438,101.47968419823206,-5.492233237598466,95.9874509606336,-2.037234756988269,3.4549984806102003,retail
2016-03-01,pre,99.2759678426398,101.33203251880704,-2.5618581502866906,98.77017436852034,-2.0560646761672388,0.5057934741194572,retail
2016-04-01,pre,97.28227846251,101.90621365194659,-2.2716115064534055,99.63460214549318,-4.62393518943658,-2.352323682983169,retail
2016-05-01,pre,95.3532511565414,99.77509870339097,-0.7185525399544621,99.05654616343651,-4.421847546849563,-3.703295006895104,retail
2016-06-01,pre,95.7673895076734,99.77252208648736,-2.1005955549887596,97.6719265314986,-4.0051325788139565,-1.904537023825199,retail
2016-07-01,pre,96.5480691633784,98.07528703228579,-3.0273851053645653,95.04790192692123,-1.5272178689073854,1.5001672364571732,retail
2016-08-01,pre,95.222726635112,97.20994221354145,-3.117184539160962,94.0927576743805,-1.9872155784294563,1.129968960731503,retail
2016-09-01,pre,91.0910857816508,96.67028112240288,0.4718205861108123,97.14210170851369,-5.579195340752079,-6.051015926862888,retail
2016-10-01,pre,91.2722119859623,97.85412405879364,-0.6593087869895614,97.19481527180409,-6.581912072831344,-5.922603285841788,retail
2016-11-01,pre,95.9716357749412,96.57534184771907,0.2335423261164843,96.80888417383555,-0.603706072777868,-0.8372483988943458,retail
2016-12-01,pre,97.991217464567,98.24097452679922,1.7019776975119272,99.94295222431114,-0.24975706223222005,-1.9517347597441415,retail
2017-01-01,pre,96.6695131548742,97.53813963997058,0.6708286250284186,98.208968264999,-0.8686264850963852,-1.5394551101248055,retail
2017-02-01,pre,89.3773961598407,97.33846513132409,1.2089550181298425,98.54742014945393,-7.961068971483385,-9.170023989613227,retail
2017-03-01,pre,102.207327923844,98.98338974476903,1.2562237038940476,100.23961344866308,3.2239381790749775,1.9677144751809266,retail
2017-04-01,pre,94.6752246397307,97.59687478370105,0.8728737429035076,98.46974852660456,-2.9216501439703535,-3.7945238868738613,retail
2017-05-01,pre,95.9296765041391,97.19292224495697,-1.0146258358354494,96.17829640912153,-1.2632457408178794,-0.24861990498243358,retail
2017-06-01,pre,98.6363405467232,97.72313396665153,0.4813237179616479,98.20445768461317,0.9132065800716731,0.43188286211002946,retail
2017-07-01,pre,94.8529581565967,98.35322345767307,1.4910940097316583,99.84431746740472,-3.500265301076368,-4.991359310808022,retail
2017-08-01,pre,101.37706029776,97.01219292016232,2.0824081356012747,99.09460105576359,4.364867377597676,2.2824592419964063,retail
2017-09-01,pre,100.777870558309,98.44702976230643,0.6832419611651497,99.13027172347158,2.330840796002576,1.6475988348374244,retail
2017-10-01,pre,101.655485684841,95.76439088235824,0.9391899178423174,96.70358080020056,5.891094802482755,4.951904884640442,retail
2017-11-01,pre,100.403843076557,96.67128373412808,3.6705400677984046,100.34182380192648,3.732559342428914,0.06201927463051504,retail
2017-12-01,pre,100.594423424427,92.15704236604911,-0.2979725265624144,91.8590698394867,8.437381058377895,8.735353584940313,retail
2018-01-01,pre,98.6173771541389,97.97295321177558,3.5864298348655415,101.55938304664112,0.6444239423633178,-2.942005892502223,retail
2018-02-01,pre,105.009530550603,97.50849614841499,3.8774729860718398,101.38596913448683,7.5010344021880115,3.623561416116175,retail
2018-03-01,post,107.105479407069,99.59418448561074,2.221665379906895,101.81584986551763,7.5112949214582585,5.2896295415513634,retail
2018-04-01,post,105.934741484746,99.46819666738759,0.0981357214268386,99.56633238881443,6.466544817358411,6.368409095931568,retail
2018-05-01,post,103.143651753149,98.35044007110531,-0.13595675514453778,98.21448331596078,4.79321168204369,4.929168437188224,retail
2018-06-01,post,104.006432739402,99.1131634558188,-0.05566097866907672,99.05750247714973,4.893269283583194,4.948930262252276,retail
2018-07-01,post,103.095991253127,97.20555304122956,-0.7796675711762553,96.4258854700533,5.8904382118974326,6.670105783073694,retail
2018-08-01,post,103.165198771048,98.6797492683571,0.00325729747071418,98.68300656582781,4.485449502690898,4.482192205220187,retail
2018-09-01,post,104.371034689554,97.63856331901894,0.39411909332368344,98.03268241234262,6.732471370535052,6.338352277211371,retail
2018-10-01,post,104.130045437417,96.40083820003846,0.22425492365538702,96.62509312369386,7.729207237378532,7.5049523137231375,retail
2018-11-01,post,106.060602539991,99.10473050285334,0.14203945511529392,99.24676995796864,6.955872037137652,6.813832582022357,retail
2018-12-01,post,102.867897185642,94.52316022071624,-0.9670122749611872,93.55614794575504,8.344736964925758,9.31174923988695,retail
2019-01-01,post,95.56301210532,98.00831805597015,1.2744992314927577,99.2828172874629,-2.4453059506501518,-3.719805182142906,retail
2019-02-01,post,109.399834173979,99.39574039945995,0.2793575904896071,99.67509798994956,10.004093774519049,9.724736184029439,retail
2019-03-01,post,109.809034635822,100.02377896503798,2.7687033983149227,102.7924823633529,9.785255670784025,7.016552272469099,retail
2019-04-01,post,112.077325566328,100.25185410244306,4.363721976272216,104.61557607871528,11.825471463884938,7.461749487612721,retail
2019-05-01,post,113.129009077804,100.01918997188798,5.750738351358506,105.76992832324649,13.109819105916017,7.35908075455751,retail
2019-06-01,post,110.206333652721,98.00655272444077,0.9784092165890526,98.98496194102982,12.199780928280234,11.221371711691177,retail
2019-07-01,post,109.215118735394,98.34930958642593,2.052404885077601,100.40171447150354,10.865809148968069,8.813404263890462,retail
2019-08-01,post,111.221051805463,97.74125205261353,1.1835576835824793,98.92480973619601,13.479799752849473,12.296242069266995,retail
2019-09-01,post,112.121708594403,96.99731596501258,0.1661121268713822,97.16342809188396,15.124392629390428,14.958280502519045,retail
2019-10-01,post,114.574990643156,97.74455815170973,0.17066655751854434,97.91522470922827,16.830432491446274,16.65976593392773,retail
2019-11-01,post,113.162178004146,99.18027530853877,0.18689835015247816,99.36717365869124,13.981902695607232,13.795004345454757,retail
2019-12-01,post,113.788149341219,99.27794427954146,0.31835694074912235,99.59630122029058,14.510205061677539,14.191848120928412,retail
2020-01-01,post,99.9877695481323,99.48335110216328,-0.036802468529199536,99.44654863363408,0.5044184459690229,0.5412209144982256,retail
2020-02-01,post,118.689325098878,98.05190072901522,-0.5503803109949139,97.5015204180203,20.637424369862785,21.187804680857695,retail
