donor_state,scm_weight
SE,0.6576240203780602
MS,0.2017241888464121
AP,0.12928032116153326
PR,0.011371469604579455
RN,3.356023989937236e-12
PE,2.5884626630672233e-12
PA,1.2256191985479314e-12
MT,5.421355132845837e-13
PI,4.614143665882587e-13
RO,4.538330144642272e-13
SP,4.0090583571216086e-13
SC,3.851036258457587e-13
DF,1.16701535844607e-15
AL,2.9134219898915577e-16
AC,0
BA,0
CE,0
ES,0
GO,0
MA,0
MG,0
PB,0
RJ,0
RS,0
