scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_post,n_periods_pre,outcome,donor_count
0.011935721384305807,0.03566399617555572,0.02178275565614136,0.003006514246428814,-0.0012217500454377121,0.02452311672941332,0.007538958818282476,6.765213804556247e-4,9,20,priority_expenditure_share_total_ma4_clean,24
