period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2015-11-01,pre,100,100,0,1e-4,0,100,0,0,retail_volume_index
2015-12-01,pre,119.42173647796346,124.15485055204807,-6.334089174526614,1e-4,0.23911146324479043,117.82076137752146,-4.733114074084611,1.6009751004419996,retail_volume_index
2016-01-01,pre,92.14330264567104,94.45542769195349,-1.1858274169938154,0.00335292414924956,0.19752656138076552,93.26960027495967,-2.3121250462824463,-1.1262976292886293,retail_volume_index
2016-02-01,pre,86.04650228462157,87.5387946540682,-2.382834557755035,0.009617248711152965,0.3033124677272396,85.15596009631317,-1.4922923694466306,0.8905421883084017,retail_volume_index
2016-03-01,pre,93.21181718693332,94.40397097528026,1.4269986943024058,0.45815976690544913,0.2566373342247496,95.83096966958267,-1.1921537883469426,-2.619152482649355,retail_volume_index
2016-04-01,pre,91.07478810440875,90.27149831755621,-0.3174216790074546,1e-4,0.1957899094896624,89.95407663854876,0.8032897868525453,1.1207114658599977,retail_volume_index
2016-05-01,pre,90.06913094045132,92.26121959047181,3.195634236381987,1.8671810912919207,0.3208989954917938,95.4568538268538,-2.1920886500204944,-5.387722886402486,retail_volume_index
2016-06-01,pre,90.94908552438308,90.090273622936,3.3981368685320597,5.355666917706907,0.3419966978308088,93.48841049146806,0.8588119014470834,-2.53932496708498,retail_volume_index
2016-07-01,pre,98.49150816677184,93.47636936291875,6.624733924955908,1e-4,0.1784497689175587,100.10110328787465,5.015138803853091,-1.6095951211028137,retail_volume_index
2016-08-01,pre,102.63983940262726,91.79023823324698,7.924795395234113,0.6509675230458171,0.22896520535511705,99.7150336284811,10.849601169380279,2.924805774146165,retail_volume_index
2016-09-01,pre,101.13135974398313,87.97791467079577,6.562448966736962,1.3141473626117581,0.250797070726514,94.54036363753274,13.153445073187356,6.59099610645039,retail_volume_index
2016-10-01,pre,103.01697149187233,93.67460333488432,4.226559490295031,0.9249147277217336,0.21180425646938159,97.90116282517936,9.342368156988002,5.1158086666929705,retail_volume_index
2016-11-01,pre,101.69703961597467,99.70507476675886,1.0804540051540943,0.22695105366946708,0.33316573604205135,100.78552877191295,1.9919648492158188,0.9115108440617234,retail_volume_index
2016-12-01,pre,120.99308568849648,119.12283012572946,1.1893003051618876,0.3224590545296398,0.24217959872793468,120.31213043089136,1.8702555627670137,0.6809552576051203,retail_volume_index
2017-01-01,pre,78.48500206907055,91.23097228729229,-5.333879992447159,0.6509675230458171,0.2690898533911624,85.89709229484512,-12.745970218221743,-7.412090225774577,retail_volume_index
2017-02-01,pre,78.18420462164255,83.32257933099328,-3.5118291446404393,1e-4,0.23655635642562256,79.81075018635283,-5.138374709350728,-1.626545564710284,retail_volume_index
2017-03-01,pre,84.37203434742342,90.5930317588116,-2.7925613774176243,1e-4,0.40370173005510074,87.80047038139398,-6.220997411388183,-3.4284360339705557,retail_volume_index
2017-04-01,pre,82.41753880313856,88.2991810354293,-7.64916431381132,0.9249147277217336,0.2230066975033516,80.65001672161797,-5.881642232290744,1.7675220815205819,retail_volume_index
2017-05-01,pre,87.96162522417974,93.49299140555918,-0.03340892873834409,1e-4,0.21863741013092283,93.45958247682084,-5.53136618137944,-5.4979572526411005,retail_volume_index
2017-06-01,pre,87.81667462681553,90.36212594274004,-6.056949615992984,1e-4,0.22364726875467955,84.30517632674704,-2.5454513159245096,3.5114983000684816,retail_volume_index
2017-07-01,pre,94.33964630155008,93.00577762755121,-0.60664968728503,0.11242100350620873,0.1552804699025093,92.39912794026618,1.3338686739988646,1.9405183612838925,retail_volume_index
2017-08-01,pre,98.21838354882551,93.2449268798083,2.302044374188894,2.6529484644319,0.28213183165474093,95.5469712539972,4.97345666901721,2.6714122948283148,retail_volume_index
2017-09-01,pre,96.6032545341499,91.53970002212583,0.12786047364714972,21.826447283974872,0.3443283873560036,91.66756049577297,5.063554512024069,4.935694038376923,retail_volume_index
2017-10-01,pre,93.80891966028528,93.26512575858297,-1.0180800377908887,0.9249147277217336,0.16685605267530024,92.24704572079207,0.5437939017023155,1.5618739394932106,retail_volume_index
2017-11-01,pre,95.93877791282098,100.50461253999768,-2.890724556156844,1e-4,0.2381042910365473,97.61388798384084,-4.565834627176699,-1.6751100710198585,retail_volume_index
2017-12-01,pre,108.0102310334286,120.73022896299302,-11.808401402653043,1e-4,0.26068319376211335,108.92182756033998,-12.719997929564428,-0.9115965269113815,retail_volume_index
2018-01-01,pre,89.8042119921357,92.53276691124269,-0.25470563494627174,1e-4,0.238199481699311,92.27806127629641,-2.7285549191069833,-2.473849284160707,retail_volume_index
2018-02-01,pre,87.56754611397626,83.23151158446338,-4.389295711277192,1e-4,0.23250944064163534,78.84221587318618,4.336034529512887,8.725330240790086,retail_volume_index
2018-03-01,pre,95.2463606211619,98.4120346305789,-2.1711757735796087,1e-4,0.22654813843539348,96.2408588569993,-3.1656740094170033,-0.9944982358373977,retail_volume_index
2018-04-01,pre,88.04078436948987,91.03862956352795,-1.7581619878822445,1e-4,0.1779098752665362,89.2804675756457,-2.997845194038078,-1.2396832061558314,retail_volume_index
2018-05-01,pre,97.8325344574208,96.52342321792959,3.5519499817529603,1e-4,0.23666763530739476,100.07537319968255,1.3091112394912159,-2.242838742261739,retail_volume_index
2018-06-01,pre,90.14262890419128,93.5065052474148,-3.292212111567321,0.07912342618981327,0.21706620305446925,90.21429313584747,-3.3638763432235095,-0.07166423165618596,retail_volume_index
2018-07-01,pre,91.69832159967216,90.70439857301145,-0.6351238705224309,3.7693909753883634,0.27363808168288184,90.06927470248901,0.9939230266607098,1.6290468971831444,retail_volume_index
2018-08-01,pre,96.2579102837859,97.51488548606886,2.1587377190498653,1.3141473626117581,0.21033519960656163,99.67362320511873,-1.256975202282959,-3.415712921332826,retail_volume_index
2018-09-01,pre,92.96793591980747,91.81973696743425,-3.2619968473181653,1e-4,0.22214188952524885,88.5577401201161,1.148198952373221,4.41019579969138,retail_volume_index
