period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2016-04-01,-32,-32,pre,96.98302444993304,98.45820714562169,-1.9971326071047517,0.023357214690901212,0.032546387989569096,96.46107453851694,-1.4751826956886447,0.521949911416101,retail_volume_index_ma6_v5
2016-05-01,-31,-31,pre,95.32787960667493,97.23575529402223,-1.695620345585332,0.06951927961775606,0.05803335433270462,95.5401349484369,-1.9078756873472997,-0.21225534176197414,retail_volume_index_ma6_v5
2016-06-01,-30,-30,pre,90.58243778107818,91.44616108276531,-0.6875159110682513,1e-4,0.03525395154067231,90.75864517169707,-0.8637233016871306,-0.17620739061888457,retail_volume_index_ma6_v5
2016-07-01,-29,-29,pre,91.64047203459498,91.23717869298254,0.8789590739023188,0.007847599703514606,0.036305504501139174,92.11613776688486,0.40329334161243935,-0.4756657322898832,retail_volume_index_ma6_v5
2016-08-01,-28,-28,pre,94.40602822092926,91.98201840993664,2.46957414871143,1e-4,0.04825773852786153,94.45159255864807,2.424009810992615,-0.045564337718815295,retail_volume_index_ma6_v5
2016-09-01,-27,-27,pre,95.72595198043756,90.87532989806203,4.77153411921569,1e-4,0.03097527401602498,95.64686401727772,4.850622082375523,0.0790879631598358,retail_volume_index_ma6_v5
2016-10-01,-26,-26,pre,97.71631587834815,91.39110701091467,5.746485635456687,0.007847599703514606,0.061151789095028476,97.13759264637136,6.3252088674334885,0.5787232319767952,retail_volume_index_ma6_v5
2016-11-01,-25,-25,pre,99.65430065760204,92.8416390359777,6.8555788504759,0.007847599703514606,0.05238444019217161,99.6972178864536,6.812661621624329,-0.04291722885156446,retail_volume_index_ma6_v5
2016-12-01,-24,-24,pre,104.6616340182876,97.85631647118714,7.096248684216293,1e-4,0.05053885975231841,104.95256515540343,6.805317547100458,-0.29093113711583385,retail_volume_index_ma6_v5
2017-01-01,-23,-23,pre,101.3272163353374,97.6025533047453,3.618031299057333,0.007847599703514606,0.04071095036601406,101.22058460380264,3.7246630305920974,0.1066317315347618,retail_volume_index_ma6_v5
2017-02-01,-22,-22,pre,97.25127720517328,96.1956992077427,1.0666016966404324,1e-4,0.055934048361274184,97.26230090438314,1.055577997430575,-0.011023699209857796,retail_volume_index_ma6_v5
2017-03-01,-21,-21,pre,94.45805630574668,96.55611688193379,-2.420859917433863,1e-4,0.04434782941758384,94.13525696449993,-2.098060576187109,0.3227993412467498,retail_volume_index_ma6_v5
2017-04-01,-20,-20,pre,91.02481752429104,95.65027930604074,-3.917952975946343,0.06951927961775606,0.03302384437356674,91.7323263300944,-4.625461781749706,-0.7075088058033572,retail_volume_index_ma6_v5
2017-05-01,-19,-19,pre,88.73558179232522,94.42962567860172,-4.831274986388744,0.06951927961775606,0.04541901947907294,89.59835069221297,-5.6940438862765035,-0.8627688998877545,retail_volume_index_ma6_v5
2017-06-01,-18,-18,pre,83.20617994871172,89.3009321928587,-6.433571128548931,0.0026366508987303583,0.05076331009705179,82.86736106430976,-6.094752244146974,0.3388188844019595,retail_volume_index_ma6_v5
2017-07-01,-17,-17,pre,85.84862065412497,89.4297007612556,-3.8469225118453747,1e-4,0.04755736786583884,85.58277824941023,-3.5810801071306315,0.2658424047147463,retail_volume_index_ma6_v5
2017-08-01,-16,-16,pre,89.18765047532214,91.05447219873315,-1.927279994740319,8.858667904100823e-4,0.07259788116469434,89.12719220399283,-1.8668217234110074,0.06045827132930981,retail_volume_index_ma6_v5
2017-09-01,-15,-15,pre,91.22618717310988,91.54208547225359,-0.5299508115316387,1e-4,0.054258801161553,91.01213466072196,-0.31589829914371137,0.2140525123879229,retail_volume_index_ma6_v5
2017-10-01,-14,-14,pre,93.124750649301,92.31836036257324,1.2868409954624944,1e-4,0.03926308944721465,93.60520135803574,0.8063902867277619,-0.48045070873473605,retail_volume_index_ma6_v5
2017-11-01,-13,-13,pre,94.45427609740788,93.30096115357955,1.1612818415310318,8.858667904100823e-4,0.04890138333771668,94.46224299511059,1.1533149438283345,-0.007966897702701203,retail_volume_index_ma6_v5
2017-12-01,-12,-12,pre,97.8198688318434,98.5875315497239,-0.8851160658531863,1e-4,0.036708659106209886,97.70241548387072,-0.767662717880512,0.11745334797267049,retail_volume_index_ma6_v5
2018-01-01,-11,-11,pre,97.06396311360766,98.60878488423725,-1.1423816743973398,0.007847599703514606,0.05510924328765427,97.46640320983991,-1.5448217706295964,-0.4024400962322545,retail_volume_index_ma6_v5
2018-02-01,-10,-10,pre,95.2888235411328,97.08069497626451,-2.3111625038957295,1e-4,0.03919773528422538,94.76953247236878,-1.7918714351317107,0.5192910687640193,retail_volume_index_ma6_v5
2018-03-01,-9,-9,pre,95.0626745556348,98.13594726000315,-3.5788792207105544,1e-4,0.022694825330802217,94.5570680392926,-3.0732727043683497,0.5056065163421977,retail_volume_index_ma6_v5
2018-04-01,-8,-8,pre,94.10131867383556,97.9190558678311,-3.5513753891954365,1e-4,0.03756146124650596,94.36768047863566,-3.8177371939955407,-0.2663618048000984,retail_volume_index_ma6_v5
2018-05-01,-7,-7,pre,94.4169447646022,97.575514252631,-2.3558696149873257,0.0026366508987303583,0.030309332196123535,95.21964463764367,-3.158569488028789,-0.8026998730414618,retail_volume_index_ma6_v5
2018-06-01,-6,-6,pre,91.43901107639596,93.25293831772768,-2.1552832302765412,1e-4,0.04141901128689609,91.09765508745114,-1.8139272413317258,0.34135598894481234,retail_volume_index_ma6_v5
2018-07-01,-5,-5,pre,91.75469601098536,93.06635126795469,-1.54326435645991,1e-4,0.05483464859777948,91.52308691149477,-1.3116552569693312,0.2316090994905835,retail_volume_index_ma6_v5
2018-08-01,-4,-4,pre,93.20309003928698,95.60990063042371,-1.3981130855251405,0.007847599703514606,0.041927703121781644,94.21178754489857,-2.4068105911367326,-1.0086975056115932,retail_volume_index_ma6_v5
2018-09-01,-3,-3,pre,92.82335258906124,94.76748947271756,-0.860801252205716,1e-4,0.02473021482982229,93.90668822051184,-1.9441368836563129,-1.0833356314505949,retail_volume_index_ma6_v5
