donor_state,scm_weight
AC,0.3947170469306631
PB,0.3836667384328937
DF,0.21761428287022597
GO,0.004001931766202279
CE,4.342997706577321e-15
MA,3.326250855821718e-15
RS,2.6981469692661034e-15
SE,1.6118038212095732e-15
PR,9.343550119840508e-16
MS,8.543636528460256e-16
RJ,4.747395034110013e-16
BA,3.180918906458562e-16
ES,2.6647815970479043e-16
PI,1.0449522894500764e-16
RO,8.357752621210948e-17
MT,1.4476390840028966e-17
AL,0
AP,0
MG,0
PA,0
PE,0
RN,0
SC,0
SP,0
