donor_state,scm_weight
RS,0.6879925276356862
AC,0.20427049202958006
MG,0.06818982780075022
MA,0.03954715253397297
RN,4.380786804455485e-15
SP,1.9012197317449747e-15
PR,1.6935477259296206e-15
BA,6.503619468028755e-16
PI,5.635102899601731e-16
SE,4.2225742573943917e-16
PB,3.73512992767181e-16
ES,3.3459496170175863e-16
RO,1.5133874433438876e-16
PA,7.64429934803272e-17
AL,7.063019644971266e-17
AP,9.540829580672356e-18
CE,0
DF,0
GO,0
MS,0
MT,0
PE,0
RJ,0
SC,0
