state_abbrev,state_name,macroregion,uf,period_date,year,month,formal_hiring_balance,formal_hiring_balance_construction,retail_volume_index,services_volume_index,quarter,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,event_time,analysis_period,pre_instability_clean,formal_hiring_balance_per_100k_wap,formal_hiring_balance_construction_per_100k_wap,instability_start_date,removal_date,formal_hiring_balance_per_100k_wap_ma6_v5,formal_hiring_balance_construction_per_100k_wap_ma6_v5,retail_volume_index_ma6_v5,services_volume_index_ma6_v5,plot_time_ma6_v5
AC,Acre,North,12,2016-09-01,2016,9,-65,22,86.91357853230143,96.77717424133807,3,588000,FALSE,TRUE,FALSE,,-27,pre,TRUE,-11.054421768707483,3.741496598639456,2018-11-07,2018-12-10,15.43966383804381,7.622963274656942,93.37448359632698,100.50149735825951,-27
AC,Acre,North,12,2016-10-01,2016,10,-336,-85,93.33333076141511,100.6884397076922,4,593000,FALSE,TRUE,FALSE,,-26,pre,TRUE,-56.6610455311973,-14.33389544688027,2018-11-07,2018-12-10,19.25503368364609,4.890338088493048,93.19615750272914,100.68948438329753,-26
AC,Acre,North,12,2016-11-01,2016,11,-1007,-166,95.88476366064722,97.53322523290959,4,593000,FALSE,TRUE,FALSE,,-25,pre,TRUE,-169.81450252951097,-27.993254637436763,2018-11-07,2018-12-10,-13.257005397732886,-0.20475761568455683,93.0178292658661,100.56119094110687,-25
AC,Acre,North,12,2016-12-01,2016,12,-642,-324,127.24279949698425,100.02141509179926,4,593000,FALSE,TRUE,FALSE,,-24,pre,TRUE,-108.26306913996628,-54.63743676222597,2018-11-07,2018-12-10,-36.77049515702853,-16.6993132272583,98.90260321418623,99.09887859153106,-24
AC,Acre,North,12,2017-01-01,2017,1,25,-54,96.23761798192638,88.30426678874058,1,598000,FALSE,TRUE,FALSE,,-23,pre,TRUE,4.1806020066889635,-9.03010033444816,2018-11-07,2018-12-10,-57.757401625301455,-21.09548641225136,98.63219387496818,97.6334504097797,-23
AC,Acre,North,12,2017-02-01,2017,2,-244,20,85.61990366365895,91.13112258748166,1,598000,FALSE,TRUE,FALSE,,-22,pre,TRUE,-40.802675585284284,3.3444816053511706,2018-11-07,2018-12-10,-63.73585209132956,-16.48478482950009,97.53866568282223,95.74260727499356,-22
AC,Acre,North,12,2017-03-01,2017,3,-545,-41,90.35004707253339,95.21365420430834,1,598000,FALSE,TRUE,FALSE,,-21,pre,TRUE,-91.1371237458194,-6.8561872909699,2018-11-07,2018-12-10,-77.08296908751488,-18.251065477768314,98.11141043952755,95.48202060215527,-21
AC,Acre,North,12,2017-04-01,2017,4,-329,42,92.03013979532933,95.60887818397111,2,597000,FALSE,TRUE,FALSE,,-20,pre,TRUE,-55.108877721943045,7.035175879396985,2018-11-07,2018-12-10,-76.82427445263917,-14.68955359005544,97.89421194517992,94.63542701486843,-20
AC,Acre,North,12,2017-05-01,2017,5,200,123,99.44527581701162,95.30906689878177,2,597000,FALSE,TRUE,FALSE,,-19,pre,TRUE,33.50083752093802,20.603015075376884,2018-11-07,2018-12-10,-42.938384444231005,-6.590175304586498,98.48763063790732,94.26473395918045,-19
AC,Acre,North,12,2017-06-01,2017,6,251,236,94.17668846753153,95.4172249388842,2,597000,FALSE,TRUE,FALSE,,-18,pre,TRUE,42.04355108877722,39.530988274706864,2018-11-07,2018-12-10,-17.887281072773753,9.104562201568974,92.97661213299853,93.49736893369462,-18
AC,Acre,North,12,2017-07-01,2017,7,239,122,103.68879943757292,91.5889452275822,3,597000,FALSE,TRUE,FALSE,,-17,pre,TRUE,40.03350083752094,20.435510887772196,2018-11-07,2018-12-10,-11.911797934301758,14.015497405272367,94.21847570893962,94.04481534016821,-17
AC,Acre,North,12,2017-08-01,2017,8,141,97,104.66095880854344,98.10982248581001,3,597000,FALSE,TRUE,FALSE,,-16,pre,TRUE,23.618090452261306,16.24790619765494,2018-11-07,2018-12-10,-1.1750035947108255,16.166068170656327,97.39198489975371,95.2079319898896,-16
AC,Acre,North,12,2017-09-01,2017,9,217,21,101.96861050960374,92.25280397603841,3,597000,FALSE,TRUE,FALSE,,-15,pre,TRUE,36.348408710217754,3.5175879396984926,2018-11-07,2018-12-10,20.072585147962034,17.89503070910106,99.32841213926542,94.71445695184462,-15
AC,Acre,North,12,2017-10-01,2017,10,-216,33,103.21834415532226,88.60278625445861,4,596000,FALSE,TRUE,FALSE,,-14,pre,TRUE,-36.241610738255034,5.5369127516778525,2018-11-07,2018-12-10,23.217129645243368,17.645320187814537,101.19311286593091,93.54677496359253,-14
AC,Acre,North,12,2017-11-01,2017,11,-343,-212,107.60304036741395,96.93263834658752,4,596000,FALSE,TRUE,FALSE,,-13,pre,TRUE,-57.5503355704698,-35.57046979865772,2018-11-07,2018-12-10,8.041934130008732,8.28307270880877,102.55274029099797,93.81737020489349,-13
AC,Acre,North,12,2017-12-01,2017,12,-392,-130,137.4186454041043,102.04143865749755,4,596000,FALSE,TRUE,FALSE,,-12,pre,TRUE,-65.77181208053692,-21.812080536912752,2018-11-07,2018-12-10,-9.927293064876958,-1.9407720931278314,109.7597331137601,94.92140582466239,-12
AC,Acre,North,12,2018-01-01,2018,1,-369,-91,99.55813158885265,81.84341364932816,1,603000,FALSE,TRUE,FALSE,,-11,pre,TRUE,-61.19402985074627,-15.091210613598673,2018-11-07,2018-12-10,-26.79854817958816,-7.86189234335631,109.07128847230672,93.29715056162004,-11
AC,Acre,North,12,2018-02-01,2018,2,-428,-155,93.73869079331719,89.62295064667393,1,603000,FALSE,TRUE,FALSE,,-10,pre,TRUE,-70.97844112769486,-25.70480928689884,2018-11-07,2018-12-10,-42.564636776247525,-14.85401159078194,107.25091046976901,91.88267192176403,-10
AC,Acre,North,12,2018-03-01,2018,3,-157,-52,106.38962220707364,87.19212848909523,1,603000,FALSE,TRUE,FALSE,,-9,pre,TRUE,-26.036484245439468,-8.623548922056385,2018-11-07,2018-12-10,-52.962118935523726,-16.87753440107442,107.98774575268067,91.0392260072735,-9
AC,Acre,North,12,2018-04-01,2018,4,230,49,99.13283919068421,82.93497381063455,2,603000,FALSE,TRUE,FALSE,,-8,pre,TRUE,38.14262023217247,8.12603648424544,2018-11-07,2018-12-10,-40.56474710711914,-16.44601377897982,107.30682825857433,90.0945905999695,-8
AC,Acre,North,12,2018-05-01,2018,5,-191,-5,108.32117137501308,91.99373049079679,2,603000,FALSE,TRUE,FALSE,,-7,pre,TRUE,-31.674958540630183,-0.8291873963515755,2018-11-07,2018-12-10,-36.25218426881254,-10.655800045262131,107.42651675984084,89.27143929067103,-7
AC,Acre,North,12,2018-06-01,2018,6,189,198,103.23111372932388,90.32175220209736,2,603000,FALSE,TRUE,FALSE,,-6,pre,TRUE,31.34328358208955,32.83582089552239,2018-11-07,2018-12-10,-20.06633499170813,-1.5478164731896074,101.7285948140441,87.318158214771,-6
AC,Acre,North,12,2018-07-01,2018,7,371,294,102.0611095486708,88.02337792961004,3,610000,FALSE,TRUE,FALSE,,-5,pre,TRUE,60.81967213114754,48.19672131147541,2018-11-07,2018-12-10,0.26928200527417445,9.000172180989406,102.14575780734714,88.34815226148464,-5
AC,Acre,North,12,2018-08-01,2018,8,-172,108,109.30361841889527,89.61459930671143,3,610000,FALSE,TRUE,FALSE,,-4,pre,TRUE,-28.19672131147541,17.704918032786885,2018-11-07,2018-12-10,7.39956864131075,16.23512673427036,104.73991241161015,88.3467603714909,-4
AC,Acre,North,12,2018-09-01,2018,9,285,0,108.77090985593787,86.3926559881109,3,610000,FALSE,TRUE,FALSE,,-3,pre,TRUE,46.721311475409834,0,2018-11-07,2018-12-10,19.525867928118966,17.672384887946425,105.13679368642084,88.21351495466018,-3
AC,Acre,North,12,2018-10-01,2018,10,207,-105,112.5221168893112,88.0063386488369,4,620000,FALSE,TRUE,FALSE,,-2,pre,TRUE,33.38709677419355,-16.93548387096774,2018-11-07,2018-12-10,18.73328068512248,13.495464828744227,107.36833996952535,89.0587424276939,-2
AC,Acre,North,12,2018-11-01,2018,11,-304,-250,125.09410327306172,87.3700174886884,4,620000,FALSE,TRUE,FALSE,,-1,pre,FALSE,-49.03225806451613,-40.32258064516129,2018-11-07,2018-12-10,15.84039743114149,6.913232620609276,110.16382861920013,88.28812359400916,-1
AC,Acre,North,12,2018-12-01,2018,12,-711,-221,143.15120680190068,100.3425413982654,4,620000,FALSE,TRUE,FALSE,,0,event,FALSE,-114.6774193548387,-35.645161290322584,2018-11-07,2018-12-10,,,,,0
AC,Acre,North,12,2019-01-01,2019,1,-777,0,106.82719551478039,71.48956246256454,1,622000,FALSE,TRUE,FALSE,,1,post,FALSE,-124.91961414790997,0,2018-11-07,2018-12-10,,,,,-4
AC,Acre,North,12,2019-02-01,2019,2,41,-33,101.06795046536932,77.12914592174413,1,622000,FALSE,TRUE,FALSE,,2,post,FALSE,6.591639871382637,-5.305466237942122,2018-11-07,2018-12-10,,,,,-3
AC,Acre,North,12,2019-03-01,2019,3,-317,0,111.68090673491508,78.76377971093811,1,622000,FALSE,TRUE,FALSE,,3,post,FALSE,-50.964630225080384,0,2018-11-07,2018-12-10,,,,,-2
AC,Acre,North,12,2019-04-01,2019,4,377,58,104.85306824057776,81.1832848021624,2,620000,FALSE,TRUE,FALSE,,4,post,FALSE,60.806451612903224,9.35483870967742,2018-11-07,2018-12-10,,,,,-1
AC,Acre,North,12,2019-05-01,2019,5,371,304,115.27836449662351,85.57742692850452,2,620000,FALSE,TRUE,FALSE,,5,post,FALSE,59.83870967741935,49.03225806451613,2018-11-07,2018-12-10,,,,,0
AC,Acre,North,12,2019-06-01,2019,6,247,131,109.24036209007964,78.16661341701898,2,620000,FALSE,TRUE,FALSE,,6,post,FALSE,39.83870967741935,21.129032258064516,2018-11-07,2018-12-10,-1.4681222556442977,12.368443799052656,108.15797459039095,78.71830220715545,1
AC,Acre,North,12,2019-07-01,2019,7,201,129,117.04825574434723,86.07305803144179,3,623000,FALSE,TRUE,FALSE,,7,post,FALSE,32.263242375601926,20.70626003210273,2018-11-07,2018-12-10,24.729020498274352,15.819487137736445,109.8614846286521,81.14888480196832,2
AC,Acre,North,12,2019-08-01,2019,8,260,108,116.77900162506654,81.42110694736874,3,623000,FALSE,TRUE,FALSE,,8,post,FALSE,41.73354735152488,17.335473515248797,2018-11-07,2018-12-10,30.586005078298058,19.592977096601597,112.47999315526829,81.86421163957243,3
AC,Acre,North,12,2019-09-01,2019,9,492,83,113.03284841101106,86.45284385869023,3,623000,FALSE,TRUE,FALSE,,9,post,FALSE,78.97271268057784,13.32263242375602,2018-11-07,2018-12-10,52.242228895907765,21.81341583389427,112.70531676795096,83.14572233086444,4
AC,Acre,North,12,2019-10-01,2019,10,-367,-239,117.38912492668426,83.43232430709351,4,629000,FALSE,TRUE,FALSE,,10,post,FALSE,-58.34658187599364,-37.99682034976153,2018-11-07,2018-12-10,32.38338998109162,13.921472657321111,114.79465954896871,83.52056224835296,5
AC,Acre,North,12,2019-11-01,2019,11,-613,-254,131.4644746721994,85.33950471277576,4,629000,FALSE,TRUE,FALSE,,11,post,FALSE,-97.45627980922099,-40.38155802861685,2018-11-07,2018-12-10,6.167558399984895,-0.9808300248677195,117.49234457823135,83.4809085457315,6
AC,Acre,North,12,2019-12-01,2019,12,-559,-20,151.50371700052094,93.38230905998483,4,629000,FALSE,TRUE,FALSE,,12,post,FALSE,-88.87122416534181,-3.179650238473768,2018-11-07,2018-12-10,-15.2840972404753,-5.0322771076241,124.53623706330491,86.01685781955915,7
AL,Alagoas,Northeast,27,2015-11-01,2015,11,3140,0,100,100,4,2421000,FALSE,TRUE,FALSE,,-37,pre,TRUE,129.69847170590666,0,2018-11-07,2018-12-10,,,,,-37
AL,Alagoas,Northeast,27,2015-12-01,2015,12,-1216,-1060,131.02836328541804,104.57056965603172,4,2421000,FALSE,TRUE,FALSE,,-36,pre,TRUE,-50.227178851714164,-43.78356051218505,2018-11-07,2018-12-10,,,,,-36
AL,Alagoas,Northeast,27,2016-01-01,2016,1,-1942,140,95.47872310817394,107.36583949162912,1,2428000,FALSE,TRUE,FALSE,,-35,pre,TRUE,-79.9835255354201,5.766062602965404,2018-11-07,2018-12-10,,,,,-35
AL,Alagoas,Northeast,27,2016-02-01,2016,2,-10085,-434,86.17021007430849,100.49794251683892,1,2428000,FALSE,TRUE,FALSE,,-34,pre,TRUE,-415.36243822075784,-17.874794069192752,2018-11-07,2018-12-10,,,,,-34
AL,Alagoas,Northeast,27,2016-03-01,2016,3,-9872,-522,92.37587868315205,102.61485087475414,1,2428000,FALSE,TRUE,FALSE,,-33,pre,TRUE,-406.58978583196046,-21.499176276771006,2018-11-07,2018-12-10,,,,,-33
AL,Alagoas,Northeast,27,2016-04-01,2016,4,-7102,-430,88.2092174984771,94.25660043787735,2,2431000,FALSE,TRUE,FALSE,,-32,pre,TRUE,-292.14315096668037,-17.688194158782395,2018-11-07,2018-12-10,-185.76793461677104,-15.846610402327633,98.87706544158827,101.55096716285522,-32
AL,Alagoas,Northeast,27,2016-05-01,2016,5,-813,-642,88.47517674869042,96.26223638449383,2,2431000,FALSE,TRUE,FALSE,,-31,pre,TRUE,-33.44302756067462,-26.408885232414644,2018-11-07,2018-12-10,-212.95818449453458,-20.24809127439674,96.95626156637,100.92800656027084,-31
AL,Alagoas,Northeast,27,2016-06-01,2016,6,-904,-778,85.63829157388186,96.350246624725,2,2431000,FALSE,TRUE,FALSE,,-30,pre,TRUE,-37.18634306869601,-32.00329082682024,2018-11-07,2018-12-10,-210.78471186403158,-18.284712993502605,89.3912496144473,99.55795272171973,-30
AL,Alagoas,Northeast,27,2016-07-01,2016,7,-1548,-724,87.67729899805047,95.99351259697356,3,2451000,FALSE,TRUE,FALSE,,-29,pre,TRUE,-63.1578947368421,-29.538963688290494,2018-11-07,2018-12-10,-207.98044006426858,-24.168884042045256,88.09101226276006,97.6625649059438,-29
AL,Alagoas,Northeast,27,2016-08-01,2016,8,4099,-341,88.29787395541491,95.78537203576198,3,2451000,FALSE,TRUE,FALSE,,-28,pre,TRUE,167.23786209710323,-13.912688698490411,2018-11-07,2018-12-10,-110.88039001129172,-23.508533146928198,88.44562290961113,96.87713649243098,-28
AL,Alagoas,Northeast,27,2016-09-01,2016,9,13395,-85,85.72694803081966,94.14649621420864,3,2451000,FALSE,TRUE,FALSE,,-27,pre,TRUE,546.5116279069767,-3.4679722562219504,2018-11-07,2018-12-10,47.96984561186448,-20.50333247683669,87.33746780088907,95.46574404900673,-27
AL,Alagoas,Northeast,27,2016-10-01,2016,10,5832,-413,92.28723234681435,98.00525359372608,4,2453000,FALSE,TRUE,FALSE,,-26,pre,TRUE,237.7496942519364,-16.836526701997553,2018-11-07,2018-12-10,136.28531981496727,-20.361387900705882,88.01713694227861,96.09051957498151,-26
AL,Alagoas,Northeast,27,2016-11-01,2016,11,284,-568,95.47872310817394,96.71643789320308,4,2453000,FALSE,TRUE,FALSE,,-25,pre,TRUE,11.577660008153282,-23.155320016306565,2018-11-07,2018-12-10,143.78876774310527,-19.819127031354537,89.1843946688592,96.16621982643306,-25
AL,Alagoas,Northeast,27,2016-12-01,2016,12,-1993,-316,123.6702113393835,103.70743136973859,4,2453000,FALSE,TRUE,FALSE,,-24,pre,TRUE,-81.24745209947004,-12.882185079494496,2018-11-07,2018-12-10,136.44524957130957,-16.63227607346691,95.52304796310948,97.39241728393532,-24
AL,Alagoas,Northeast,27,2017-01-01,2017,1,-6706,53,100.51505758064827,111.87083826807957,1,2465000,FALSE,TRUE,FALSE,,-23,pre,TRUE,-272.04868154158214,2.150101419878296,2018-11-07,2018-12-10,101.63011843718624,-11.350765222105446,97.66267439354243,100.03863822911966,-23
AL,Alagoas,Northeast,27,2017-02-01,2017,2,-11403,-307,90.54970747923483,96.04987003150754,1,2465000,FALSE,TRUE,FALSE,,-22,pre,TRUE,-462.5963488843813,-12.454361054766734,2018-11-07,2018-12-10,-3.3422500597278444,-11.107710614818167,98.03797998084576,100.08272122841058,-22
AL,Alagoas,Northeast,27,2017-03-01,2017,3,-9335,-269,98.01779950423229,102.65568665103869,1,2465000,FALSE,TRUE,FALSE,,-21,pre,TRUE,-378.70182555780934,-10.912778904665315,2018-11-07,2018-12-10,-157.54449230385885,-12.348511722892061,100.08645522641453,101.50091963454892,-21
AL,Alagoas,Northeast,27,2017-04-01,2017,4,-4008,-20,94.00869582202398,90.59607942009949,2,2471000,FALSE,TRUE,FALSE,,-20,pre,TRUE,-162.2015378389316,-0.8093889113719142,2018-11-07,2018-12-10,-224.20303098567018,-9.677322091121122,100.37336580561613,100.26605727227782,-20
AL,Alagoas,Northeast,27,2017-05-01,2017,5,-151,-31,96.71600695366192,92.92818825577297,2,2471000,FALSE,TRUE,FALSE,,-19,pre,TRUE,-6.110886280857952,-1.2545528126264671,2018-11-07,2018-12-10,-227.15112203383873,-6.027194223841105,100.57957977986413,99.63468233270613,-19
AL,Alagoas,Northeast,27,2017-06-01,2017,6,-156,-198,94.8654855858871,89.97757993984139,2,2471000,FALSE,TRUE,FALSE,,-18,pre,TRUE,-6.313233508700931,-8.012950222581951,2018-11-07,2018-12-10,-214.66208560204387,-5.215655081022348,95.7787921542814,97.34637376105661,-18
AL,Alagoas,Northeast,27,2017-07-01,2017,7,-141,-284,96.37781698048455,94.41394007441254,3,2477000,FALSE,TRUE,FALSE,,-17,pre,TRUE,-5.692369802180057,-11.46548243843359,2018-11-07,2018-12-10,-170.2693669788102,-7.484919057407661,95.0892520542541,94.43689072877876,-17
AL,Alagoas,Northeast,27,2017-08-01,2017,8,-424,133,96.00590516775047,87.56128032957925,3,2477000,FALSE,TRUE,FALSE,,-16,pre,TRUE,-17.11748082357691,5.369398465886152,2018-11-07,2018-12-10,-96.02288896867613,-4.5142924706321805,95.99861833567338,93.0221257784574,-16
AL,Alagoas,Northeast,27,2017-09-01,2017,9,7411,61,96.6135459981781,88.87255570705877,3,2477000,FALSE,TRUE,FALSE,,-15,pre,TRUE,299.19257165926524,2.4626564392410173,2018-11-07,2018-12-10,16.959510567502964,-2.285053246647792,95.76457608466436,90.72493728779406,-15
AL,Alagoas,Northeast,27,2017-10-01,2017,10,16393,157,96.96386045028372,90.01023840271573,4,2478000,FALSE,TRUE,FALSE,,-14,pre,TRUE,661.541565778854,6.3357546408393866,2018-11-07,2018-12-10,154.2500278371339,-1.0941959879459087,96.25710352270764,90.6272971182301,-14
AL,Alagoas,Northeast,27,2017-11-01,2017,11,1468,-408,104.87691477958802,90.34617869065265,4,2478000,FALSE,TRUE,FALSE,,-13,pre,TRUE,59.24132364810331,-16.46489104116223,2018-11-07,2018-12-10,165.1420628252941,-3.6292523593685355,97.61725482702866,90.19696219071005,-13
AL,Alagoas,Northeast,27,2017-12-01,2017,12,-1272,-904,128.8588203610686,97.34327721732426,4,2478000,FALSE,TRUE,FALSE,,-12,pre,TRUE,-51.3317191283293,-36.48103309120258,2018-11-07,2018-12-10,157.6389818886894,-8.373932837471974,103.28281062289224,91.42457840362387,-12
AL,Alagoas,Northeast,27,2018-01-01,2018,1,-2189,372,100.76483399129042,108.75474347666251,1,2485000,FALSE,TRUE,FALSE,,-11,pre,TRUE,-88.08853118712274,14.969818913480886,2018-11-07,2018-12-10,143.90628832453226,-3.968049278819562,104.01398012469322,93.81471230399886,-11
AL,Alagoas,Northeast,27,2018-02-01,2018,2,-10698,423,87.823501187197,86.71592896972251,1,2485000,FALSE,TRUE,FALSE,,-10,pre,TRUE,-430.50301810865193,17.022132796780685,2018-11-07,2018-12-10,75.00869877701976,-2.0259268903371397,102.65024612793431,93.6738204106894,-10
AL,Alagoas,Northeast,27,2018-03-01,2018,3,-6999,329,101.12495530489979,93.50270293222206,1,2485000,FALSE,TRUE,FALSE,,-9,pre,TRUE,-281.64989939637826,13.23943661971831,2018-11-07,2018-12-10,-21.79837973225416,-0.22979686025759083,103.4021476790546,94.44551161488329,-9
AL,Alagoas,Northeast,27,2018-04-01,2018,4,-2565,391,92.85882359966064,90.6787159972325,2,2498000,FALSE,TRUE,FALSE,,-8,pre,TRUE,-102.68214571657326,15.652522017614091,2018-11-07,2018-12-10,-149.16899831482536,1.3229977025381932,102.71797487061741,94.55692454730274,-8
AL,Alagoas,Northeast,27,2018-05-01,2018,5,415,-117,100.86459274654567,89.38938223089096,2,2498000,FALSE,TRUE,FALSE,,-7,pre,TRUE,16.613290632506004,-4.683746997598078,2018-11-07,2018-12-10,-156.27367048409158,3.286521709798885,102.04925453177702,94.3974584706758,-7
AL,Alagoas,Northeast,27,2018-06-01,2018,6,-134,-415,95.67999148250296,84.94488541552283,2,2498000,FALSE,TRUE,FALSE,,-6,pre,TRUE,-5.3642914331465175,-16.613290632506004,2018-11-07,2018-12-10,-148.61243253489445,6.597812119581648,96.51944971868275,92.33105983704223,-6
AL,Alagoas,Northeast,27,2018-07-01,2018,7,1134,-145,92.940820701728,92.19015778557947,3,2486000,FALSE,TRUE,FALSE,,-5,pre,TRUE,45.61544650040225,-5.83266291230893,2018-11-07,2018-12-10,-126.32843625364029,3.1307318152833457,95.21544750375567,89.57029555519506,-5
AL,Alagoas,Northeast,27,2018-08-01,2018,8,3890,-114,98.951313537507,92.03909588778653,3,2486000,FALSE,TRUE,FALSE,,-4,pre,TRUE,156.47626709573612,-4.585679806918745,2018-11-07,2018-12-10,-28.498555386242277,-0.47057028533322603,97.070082895474,90.45749004153906,-4
AL,Alagoas,Northeast,27,2018-09-01,2018,9,15179,31,94.4519173831124,90.99480725361222,3,2486000,FALSE,TRUE,FALSE,,-3,pre,TRUE,610.5792437650845,1.246983105390185,2018-11-07,2018-12-10,120.20630180733484,-2.469312537721247,95.95790990850945,90.03950742843742,-3
AL,Alagoas,Northeast,27,2018-10-01,2018,10,3378,58,98.34760962052101,92.9260652017323,4,2492000,FALSE,TRUE,FALSE,,-2,pre,TRUE,135.553772070626,2.3274478330658104,2018-11-07,2018-12-10,159.91228810520138,-4.69015823514596,96.87270757865284,90.41406562918739,-2
AL,Alagoas,Northeast,27,2018-11-01,2018,11,211,-467,108.68369754505615,89.9232541359683,4,2492000,FALSE,TRUE,FALSE,,-1,pre,FALSE,8.46709470304976,-18.739967897271267,2018-11-07,2018-12-10,158.55458878362535,-7.032861718424825,98.17589171173792,90.5030442800336,-1
AL,Alagoas,Northeast,27,2018-12-01,2018,12,-1540,-657,126.86948484222542,94.60111420720337,4,2492000,FALSE,TRUE,FALSE,,0,event,FALSE,-61.79775280898876,-26.364365971107546,2018-11-07,2018-12-10,,,,,0
AL,Alagoas,Northeast,27,2019-01-01,2019,1,-5034,0,98.28942629050555,106.2057987005487,1,2489000,FALSE,TRUE,FALSE,,1,post,FALSE,-202.24989955805543,0,2018-11-07,2018-12-10,,,,,-4
AL,Alagoas,Northeast,27,2019-02-01,2019,2,-2255,335,88.41363337943942,86.45488474610052,1,2489000,FALSE,TRUE,FALSE,,2,post,FALSE,-90.59863398955403,13.459220570510245,2018-11-07,2018-12-10,,,,,-3
AL,Alagoas,Northeast,27,2019-03-01,2019,3,-9636,0,93.87495209160925,88.34018720867051,1,2489000,FALSE,TRUE,FALSE,,3,post,FALSE,-387.143431096826,0,2018-11-07,2018-12-10,,,,,-2
AL,Alagoas,Northeast,27,2019-04-01,2019,4,-4692,449,92.41377020995286,83.28149797004545,2,2495000,FALSE,TRUE,FALSE,,4,post,FALSE,-188.0561122244489,17.995991983967937,2018-11-07,2018-12-10,,,,,-1
AL,Alagoas,Northeast,27,2019-05-01,2019,5,-746,-211,97.30211114706172,82.64035596607135,2,2495000,FALSE,TRUE,FALSE,,5,post,FALSE,-29.899799599198396,-8.45691382765531,2018-11-07,2018-12-10,,,,,0
AL,Alagoas,Northeast,27,2019-06-01,2019,6,-861,221,88.39019406959149,81.39890773440777,2,2495000,FALSE,TRUE,FALSE,,6,post,FALSE,-34.50901803607214,8.857715430861724,2018-11-07,2018-12-10,-155.40948241735916,5.309335692947433,93.11401453136004,88.05360538764072,1
AL,Alagoas,Northeast,27,2019-07-01,2019,7,1470,186,93.11283042114752,90.54425252193933,3,2506000,FALSE,TRUE,FALSE,,7,post,FALSE,58.659217877094974,7.4221867517956905,2018-11-07,2018-12-10,-111.92462951150075,6.546366818246715,92.2512485531337,85.44334769120582,2
AL,Alagoas,Northeast,27,2019-08-01,2019,8,3498,-14,96.24783811330964,82.19971559202378,3,2506000,FALSE,TRUE,FALSE,,8,post,FALSE,139.58499600957703,-0.5586592178770949,2018-11-07,2018-12-10,-73.56069117831224,4.210053520182158,93.55694934211208,84.73415283219303,3
