outcome,short_label,channel_slug,post_pre_rmspe_ratio,donor_placebo_count,ratio_p_value,abs_gap_p_value
retail,Retail volume,consumption,12.756190065425274,23,0,0.043478260869565216
formal_hiring,Formal hiring,labor_market,1.1272366636566404,23,0.391304347826087,0.9565217391304348
construction,Construction,labor_market,0.8500749963863924,23,0.9130434782608695,0.34782608695652173
icms_confaz,ICMS,public_sector,1.0189133930082401,23,0.7391304347826086,0.9130434782608695
tax_confaz,Tax revenue,public_sector,1.1406604819992472,23,0.782608695652174,0.7391304347826086
