event_id,outcome,short,channel,family,gap_post,pct_effect,effect_display,effect_for_plot,effect_label,mag_sd,magnitude_ok,persistence,persistence_ok,pre_trend_p,no_pretrend,treated_pre_rmspe,median_donor_pre_rmspe,pre_fit_corr,pre_fit_r2,prefit_class,poor_fit,rank,n_units,classic_p,loo_frac_same_sign,loo_ok,robust,tier,considerable,direction
TO_2009_01,retail,Retail volume,consumption,monthly,14.166586148570035,25.846665577502037,pct,25.846665577502037,+25.8%,7.81919395400219,TRUE,0.8333333333333334,TRUE,0.17666523593144243,TRUE,1.3603609789374331,1.6547582033011354,0.6986779757786458,0.4362300936430449,B,FALSE,1,24,0.041666666666666664,1,TRUE,TRUE,strong,TRUE,positive
TO_2009_01,formal_hiring,Formal hiring,labor_market,monthly,-16.180599704919693,,absolute,-16.180599704919693,-16.2,0.35835619896409454,FALSE,0.625,TRUE,0.34550930613003694,TRUE,40.189986513674846,43.205824968526386,0.4965630001585341,0.20772429975964546,B,TRUE,10,24,0.4166666666666667,1,TRUE,TRUE,weak,FALSE,negative
TO_2009_01,construction,Construction,labor_market,monthly,-12.173374640587138,,absolute,-12.173374640587138,-12.2,0.3158742466435167,FALSE,0.625,TRUE,0.8952171375862854,TRUE,31.302745338765707,9.673728813369936,0.608114603254513,0.34026227462306546,D,TRUE,22,24,0.9166666666666666,1,TRUE,TRUE,weak,FALSE,negative
TO_2009_01,icms_confaz,ICMS,public_sector,monthly,-0.03321127426830132,-3.2665834819798567,pct,-3.2665834819798567,-3.3%,0.5370770312258519,FALSE,0.75,TRUE,0.789213202004819,TRUE,0.06491992619829919,0.0698909634696293,0.5263212119756993,-0.10219418595168284,B,FALSE,18,24,0.75,1,TRUE,TRUE,weak,FALSE,negative
TO_2009_01,tax_confaz,Tax revenue,public_sector,monthly,-0.051688417258841546,-5.037529257950302,pct,-5.037529257950302,-5.0%,0.7425539533217086,FALSE,0.875,TRUE,0.362281700501784,TRUE,0.06302424763441793,0.07832082939938635,0.6175507916733765,0.1802434392665767,B,FALSE,19,24,0.7916666666666666,1,TRUE,TRUE,weak,FALSE,negative
