pre_rmspe,post_rmspe,mean_abs_gap_post,post_pre_ratio,pseudo_treated_state,outcome,channel_slug
3.8953090748982757,8.145780129930158,5.827018913618949,2.091176842018083,AC,retail,consumption
27.978414394565135,37.06595689188552,27.13796099820626,1.3248054864426362,AC,formal_hiring,labor_market
11.00384620258206,38.74470665687816,30.40914190556781,3.5210149200183007,AC,construction,labor_market
14.202400463719497,23.717992818269583,16.54746130539419,1.6699988765179508,AC,icms_confaz,public_sector
17.3848967743487,23.681387119908678,16.937815284128146,1.3621816354325673,AC,tax_confaz,public_sector
1.8287414730981515,7.666100439767802,5.120383065107042,4.192008850097507,AL,retail,consumption
34.3882930692527,116.56937031280692,92.90008165888298,3.3897980943123365,AL,formal_hiring,labor_market
3.4539265518232147,13.36903521179238,11.52549521329966,3.8706773323640316,AL,construction,labor_market
3.228112461511492,5.462162261090527,3.514727422141507,1.692060709227271,AL,icms_confaz,public_sector
3.2252342185391676,5.828366562069052,3.2914889400055385,1.807114202300924,AL,tax_confaz,public_sector
2.194486247556952,4.9562061854565025,4.113180437575434,2.258481314692257,AM,retail,consumption
22.173172596066696,37.20301593612033,29.289051826452933,1.677839099250947,AM,formal_hiring,labor_market
5.889697422786205,13.377752562779357,10.440794518690982,2.2713819747383255,AM,construction,labor_market
5.89780384911808,10.802548984664448,9.254349340276558,1.8316222887405438,AM,icms_confaz,public_sector
5.948982464714116,9.9396770602264,8.236955110047056,1.6708196938186908,AM,tax_confaz,public_sector
4.892730645963132,27.443726522902224,21.796308484346294,5.609081821323098,AP,retail,consumption
37.59136387780171,56.97095819562812,46.41922054931394,1.515533152264006,AP,formal_hiring,labor_market
14.89938973380882,32.11602600096691,22.003176595505156,2.1555262715284984,AP,construction,labor_market
6.960024101985836,13.740031167207832,10.258635507650334,1.974135572790261,AP,icms_confaz,public_sector
10.640138394276201,30.82091045251885,25.86528751375668,2.896664433340338,AP,tax_confaz,public_sector
1.1102057209082943,2.9360570299056725,2.4308438807977937,2.6446062874757947,BA,retail,consumption
12.361275901678054,23.927208386254925,18.585727789549253,1.9356584689616696,BA,formal_hiring,labor_market
5.104024954486662,15.328447343196672,12.215658066959728,3.0032077585597015,BA,construction,labor_market
3.9633593413368335,9.177067024522726,8.523629162845456,2.3154769058682727,BA,icms_confaz,public_sector
2.5907364756087072,5.935994942389969,4.9888838097209645,2.291238417444706,BA,tax_confaz,public_sector
1.3581169829847022,5.105627179641919,4.028575951385797,3.759342710243856,CE,retail,consumption
14.61844870223813,24.25856300900122,21.042975767687686,1.659448516263368,CE,formal_hiring,labor_market
2.2197518550220536,8.315368481883652,7.147319148076841,3.7460802039969634,CE,construction,labor_market
2.4409574594535663,2.7413682059531657,2.0280024914850663,1.123070865219769,CE,icms_confaz,public_sector
2.612730944919081,3.2032978460482937,2.545963258015764,1.2260343347935134,CE,tax_confaz,public_sector
2.009041109612902,10.343129991507675,9.979909433064089,5.1482918602400165,ES,retail,consumption
26.18723034586994,56.39416521315128,38.66532311689875,2.153498650614091,ES,formal_hiring,labor_market
3.869259696524895,8.970722608750407,7.002498240674915,2.3184596828192476,ES,construction,labor_market
6.648288953297982,23.25243628671231,20.107558753906293,3.497506869820632,ES,icms_confaz,public_sector
4.8731052084122926,25.797987331302156,22.096523097136618,5.293952465210043,ES,tax_confaz,public_sector
1.2224618834292833,2.704177432852843,2.2891391015052185,2.2120750507713263,GO,retail,consumption
22.565272490844382,41.2876999951796,29.77410660751936,1.8297009270298705,GO,formal_hiring,labor_market
4.457713035444159,14.2735758734796,12.100838364374246,3.201995229389504,GO,construction,labor_market
6.144858478764424,8.38906294990627,6.616575465751693,1.3652166244181916,GO,icms_confaz,public_sector
6.337262770505915,52.52498621245643,50.0379500134063,8.288276518517042,GO,tax_confaz,public_sector
2.0991761390009978,8.963586687736974,6.274682112952721,4.270049816783247,MG,retail,consumption
36.05086881453304,46.578292626254964,34.8553667030029,1.29201581426182,MG,formal_hiring,labor_market
5.893885385583467,11.678759497492761,8.960343508856361,1.9815043444955993,MG,construction,labor_market
3.946746185793061,8.669918331674888,5.5919400293678505,2.19672558698698,MG,icms_confaz,public_sector
4.106325169606769,14.125981508805232,13.202466547662679,3.440054288286665,MG,tax_confaz,public_sector
1.7388829325430628,9.111107907675116,8.455462709454688,5.2396327188917775,MS,retail,consumption
25.477889319933933,40.25120008011686,33.364276951539715,1.5798482980544337,MS,formal_hiring,labor_market
8.441718909617848,14.310539786985755,11.22118515621487,1.695216334517064,MS,construction,labor_market
5.613676554907142,9.63978151208142,7.423263614706168,1.7171957482400542,MS,icms_confaz,public_sector
5.636104963529152,22.486728490545904,19.437259124784326,3.9897639657273913,MS,tax_confaz,public_sector
1.7984627697885651,7.227081199641039,6.3854454806003345,4.018476957680189,MT,retail,consumption
20.31030691225633,63.05589441971608,48.89217185266759,3.1046253851370786,MT,formal_hiring,labor_market
7.208205946512467,14.22317948611,11.591417155416345,1.973192718361713,MT,construction,labor_market
4.638368111505943,10.546425504660466,8.1745643372547,2.273736204442029,MT,icms_confaz,public_sector
5.633841847359632,24.795422328957372,21.77435018201263,4.401156972586663,MT,tax_confaz,public_sector
2.31229723563372,4.5467905451321915,3.7885260826949576,1.966352108657897,PA,retail,consumption
11.497328440018427,22.662238730611385,17.925522972989405,1.9710873572795895,PA,formal_hiring,labor_market
4.651197427578977,9.006486638005331,7.450060725693285,1.9363802070842973,PA,construction,labor_market
2.081356926090377,6.7111374960072805,5.969489501453657,3.224404911950152,PA,icms_confaz,public_sector
2.1101260430337683,8.635376532290014,7.74372201036948,4.092351052108134,PA,tax_confaz,public_sector
0.9602562453472759,1.6631267120196973,1.3457490957924438,1.7319613593538554,PE,retail,consumption
23.71399477053131,75.54239505151789,62.13534633300936,3.1855617656368977,PE,formal_hiring,labor_market
4.243053951448613,17.14497846516873,12.363366186327237,4.040716583232531,PE,construction,labor_market
1.292472802064724,5.376759142266056,4.581997272969546,4.160055928199563,PE,icms_confaz,public_sector
1.350799310400081,5.871506968928721,5.139739248905004,4.346690824997307,PE,tax_confaz,public_sector
1.7892964884057474,7.699866503046631,6.453828299178058,4.303292692373843,PI,retail,consumption
11.614587580277949,24.658399780563254,18.785033830856968,2.12305427206337,PI,formal_hiring,labor_market
3.676402129537309,21.054088993107158,16.73369904862658,5.726818843877916,PI,construction,labor_market
2.3069138847186634,4.7646108915338505,3.2742515878583602,2.0653614003952785,PI,icms_confaz,public_sector
2.4847445818918867,5.064367032090911,3.049598475070855,2.038184153413023,PI,tax_confaz,public_sector
0.989225266950944,3.0772417931919027,2.4939066352676895,3.110759395255625,PR,retail,consumption
12.579135511048106,17.196217367279313,13.876893199230295,1.367042858563379,PR,formal_hiring,labor_market
2.861202844680436,7.269276214235109,5.6156928489688545,2.5406364416805287,PR,construction,labor_market
2.9467626454788207,6.6769339562974475,5.570669760311298,2.265854009837467,PR,icms_confaz,public_sector
6.938347703813196,29.226326046476945,27.796837150068892,4.2122890483586835,PR,tax_confaz,public_sector
1.319076456837122,2.6806057526934564,1.997248309736155,2.032183759174207,RJ,retail,consumption
11.506218960205986,27.5115718798639,19.534887683363475,2.3910175857953067,RJ,formal_hiring,labor_market
3.951095129683282,14.15704271735711,10.599408518635459,3.583068048906211,RJ,construction,labor_market
4.671368676772308,8.184471518308928,5.478487138830094,1.752050006030354,RJ,icms_confaz,public_sector
4.363549212035675,10.338519638284218,7.544992013644747,2.3692914038343367,RJ,tax_confaz,public_sector
1.8614428153929854,6.969003147353757,6.292509726784736,3.7438717374094943,RN,retail,consumption
12.568374129452826,35.48555991360055,29.31331318076611,2.823400986325145,RN,formal_hiring,labor_market
5.227557408686968,10.160728666864125,8.291468817523194,1.943685716388191,RN,construction,labor_market
2.9124245403603957,5.2812738745291945,3.400462259965965,1.813359900433907,RN,icms_confaz,public_sector
3.32951403553657,5.0092326593902445,3.5272167351148958,1.5044936305796284,RN,tax_confaz,public_sector
2.4499892374203522,17.277205388665312,14.012319884563425,7.051951545247139,RO,retail,consumption
21.55328567354797,100.73247402383173,80.72932154399665,4.673648164347361,RO,formal_hiring,labor_market
8.991411188807636,84.15119430431052,59.73021396334908,9.359064171045873,RO,construction,labor_market
5.0299726542939,11.861368718910045,9.8741931572587,2.358137813887405,RO,icms_confaz,public_sector
5.420046494449753,24.81201047735855,21.944177001075406,4.577822441701671,RO,tax_confaz,public_sector
2.348462138803099,7.487958182706003,6.027459592179784,3.1884517357057605,RR,retail,consumption
27.15600561476916,24.824104821762024,19.3620249997587,0.914129462702022,RR,formal_hiring,labor_market
12.692123798644607,28.97409425045306,21.060858570377576,2.282840500937062,RR,construction,labor_market
6.599338350736047,9.662783502205956,6.5147507162419105,1.4642048927720508,RR,icms_confaz,public_sector
8.780273104978027,12.160585387067705,10.254271646923755,1.3849894236402727,RR,tax_confaz,public_sector
1.1663399838562165,2.1360462169450827,1.6172867333628893,1.8314095774053556,RS,retail,consumption
14.898789910676955,33.79713035492263,28.246296937211543,2.2684480120565036,RS,formal_hiring,labor_market
2.283864035943623,7.790566605803088,5.372349015366784,3.411134149491637,RS,construction,labor_market
3.72271598620075,4.824003795848444,3.775620658371315,1.295829124147508,RS,icms_confaz,public_sector
5.950714723275769,5.900036353965013,4.74459982806009,0.9914836500038338,RS,tax_confaz,public_sector
0.7301138952884195,2.9582238441369824,2.6290684369115307,4.051729275702094,SC,retail,consumption
15.940628002810634,31.187091422673902,22.357187335768995,1.9564531219958856,SC,formal_hiring,labor_market
3.402785555606896,14.336291612381991,9.334558322622653,4.213104639744209,SC,construction,labor_market
4.1708440932913176,7.655914513197966,6.2118184224152255,1.8355791638225663,SC,icms_confaz,public_sector
6.166482780999543,12.607704242234227,7.644178395340579,2.0445535469719758,SC,tax_confaz,public_sector
1.8410697553515525,6.5479808039664675,5.89848111082599,3.556617442078467,SE,retail,consumption
21.4155384470034,42.490881236788084,34.47209149820723,1.984114541034745,SE,formal_hiring,labor_market
3.126443188424982,19.12188654371966,15.654352436292571,6.116179118339506,SE,construction,labor_market
2.822099828605763,8.019942124179527,4.863729620617661,2.841835020464786,SE,icms_confaz,public_sector
2.6560976234534945,8.37002054279682,4.971756482157058,3.1512473294991334,SE,tax_confaz,public_sector
1.4284236150127338,9.036751645681441,8.573506667996734,6.32638073937253,SP,retail,consumption
28.45953624663442,35.49379620741518,24.12033526920291,1.2471670620287292,SP,formal_hiring,labor_market
3.9503349548235818,7.023875080546632,5.872156096761406,1.7780454469993954,SP,construction,labor_market
9.96478173937131,22.4778532409093,20.11795425152732,2.25572961142724,SP,icms_confaz,public_sector
10.939808741853781,28.670805028128363,25.306724836023186,2.62077753868209,SP,tax_confaz,public_sector
