dropped_donor,period_date,event_time,loo_gap
AC,2016-05-01,-31,-0.07151317090663145
AC,2016-06-01,-30,-0.0692617326052325
AC,2016-07-01,-29,-0.05138997015429947
AC,2016-08-01,-28,-0.029848874305378637
AC,2016-09-01,-27,-0.012906268424994316
AC,2016-10-01,-26,6.215960854145663e-4
AC,2016-11-01,-25,0.018400570625003887
AC,2016-12-01,-24,0.03506292965747004
AC,2017-01-01,-23,2.9083705773924606e-4
AC,2017-02-01,-22,-0.019719798065132466
AC,2017-03-01,-21,-0.0467902682152852
AC,2017-04-01,-20,-0.07208173130881601
AC,2017-05-01,-19,-0.09441177915810073
AC,2017-06-01,-18,-0.11926228805526407
AC,2017-07-01,-17,-0.09549544412298427
AC,2017-08-01,-16,-0.08859457206869958
AC,2017-09-01,-15,-0.07460131344957244
AC,2017-10-01,-14,-0.0701260735532756
AC,2017-11-01,-13,-0.06288439548963431
AC,2017-12-01,-12,-0.05853721360882158
AC,2018-01-01,-11,-0.05591390743025926
AC,2018-02-01,-10,-0.05349015939789048
AC,2018-03-01,-9,-0.05451227465006703
AC,2018-04-01,-8,-0.058650948464234354
AC,2018-05-01,-7,-0.052072009530112595
AC,2018-06-01,-6,-0.053364798790391355
AC,2018-07-01,-5,-0.05778144245509509
AC,2018-08-01,-4,-0.06790435025324815
AC,2018-09-01,-3,-0.07451232973703803
AC,2018-10-01,-2,-0.06378883641573196
AC,2018-11-01,-1,-0.0716092572687268
AC,2018-12-01,0,-0.058375099042477174
AC,2019-01-01,1,-0.05645309183483249
AC,2019-02-01,2,-0.06195616993324293
AC,2019-03-01,3,-0.0668086522258573
AC,2019-04-01,4,-0.07060238839511435
AC,2019-05-01,5,-0.07221073356508256
AC,2019-06-01,6,-0.07979957495076562
AC,2019-07-01,7,-0.07700326164491766
AC,2019-08-01,8,-0.07228316565607873
AC,2019-09-01,9,-0.06992202757101662
AC,2019-10-01,10,-0.07023330179686571
AC,2019-11-01,11,-0.05153340502999626
AC,2019-12-01,12,-0.066020419322947
AC,2020-01-01,13,-0.0718071159250453
AC,2020-02-01,14,-0.06939216646827084
AC,2020-03-01,15,-0.07331299432257143
AC,2020-04-01,16,-0.06234433101443404
AC,2020-05-01,17,-0.06904283427891578
AC,2020-06-01,18,-0.047773839353546066
AC,2020-07-01,19,-0.04655075005710074
AC,2020-08-01,20,-0.05732017485079677
AC,2020-09-01,21,-0.0511675681637227
AC,2020-10-01,22,-0.06459628701174225
AC,2020-11-01,23,-0.06858275202563124
AL,2016-05-01,-31,-0.05938450331285239
AL,2016-06-01,-30,-0.06291773848879245
AL,2016-07-01,-29,-0.05304947337250532
AL,2016-08-01,-28,-0.0348149693447084
AL,2016-09-01,-27,-0.01752655399099723
AL,2016-10-01,-26,-0.003826573863919158
AL,2016-11-01,-25,0.014561329164719972
AL,2016-12-01,-24,0.02883708160393894
AL,2017-01-01,-23,-0.0015791361628849643
AL,2017-02-01,-22,-0.028243405664102106
AL,2017-03-01,-21,-0.0545049445517547
AL,2017-04-01,-20,-0.08011785961455775
AL,2017-05-01,-19,-0.10643063607219361
AL,2017-06-01,-18,-0.12951858329870802
AL,2017-07-01,-17,-0.1085996701655425
AL,2017-08-01,-16,-0.10086394316375014
AL,2017-09-01,-15,-0.0970600713306089
AL,2017-10-01,-14,-0.09630184596785174
AL,2017-11-01,-13,-0.08770470726195168
AL,2017-12-01,-12,-0.10049905587949137
AL,2018-01-01,-11,-0.10333801470852766
AL,2018-02-01,-10,-0.10118701151224219
AL,2018-03-01,-9,-0.10332961229344928
AL,2018-04-01,-8,-0.1053720199510817
AL,2018-05-01,-7,-0.1058450104361981
AL,2018-06-01,-6,-0.10080648481943033
AL,2018-07-01,-5,-0.10089782685254622
AL,2018-08-01,-4,-0.11513090388228076
AL,2018-09-01,-3,-0.12488422494846319
AL,2018-10-01,-2,-0.12077347161461915
AL,2018-11-01,-1,-0.1297599196328152
