dropped_donor,period_date,event_time,loo_gap
AC,2016-05-01,-31,-0.449806168549749
AC,2016-06-01,-30,-0.4308471064029398
AC,2016-07-01,-29,-0.4150123751430854
AC,2016-08-01,-28,-0.42724067273690025
AC,2016-09-01,-27,-0.4288019229096811
AC,2016-10-01,-26,-0.40066003369876313
AC,2016-11-01,-25,-0.4082376002401489
AC,2016-12-01,-24,-0.3935436431737287
AC,2017-01-01,-23,-0.3697157847223984
AC,2017-02-01,-22,-0.3620035061547604
AC,2017-03-01,-21,-0.3246891441789792
AC,2017-04-01,-20,-0.3623918639150432
AC,2017-05-01,-19,-0.35881690509749475
AC,2017-06-01,-18,-0.36358222884951985
AC,2017-07-01,-17,-0.39693442364476894
AC,2017-08-01,-16,-0.39994219616934856
AC,2017-09-01,-15,-0.4325414516686088
AC,2017-10-01,-14,-0.4264901310298619
AC,2017-11-01,-13,-0.4167638302769596
AC,2017-12-01,-12,-0.4155668103393957
AC,2018-01-01,-11,-0.380470535108671
AC,2018-02-01,-10,-0.39095051603629827
AC,2018-03-01,-9,-0.4151301875285647
AC,2018-04-01,-8,-0.38330356606158844
AC,2018-05-01,-7,-0.38738707288001706
AC,2018-06-01,-6,-0.3927168475450351
AC,2018-07-01,-5,-0.3907920329932395
AC,2018-08-01,-4,-0.39999486768222425
AC,2018-09-01,-3,-0.3754893369910981
AC,2018-10-01,-2,-0.4059731239726858
AC,2018-11-01,-1,-0.38107681436956753
AC,2018-12-01,0,-0.3804133412746502
AC,2019-01-01,1,-0.3804085091163927
AC,2019-02-01,2,-0.34456143578917064
AC,2019-03-01,3,-0.3256142774852293
AC,2019-04-01,4,-0.2927329520820052
AC,2019-05-01,5,-0.25893199463710204
AC,2019-06-01,6,-0.21157414116639472
AC,2019-07-01,7,-0.17576903026438728
AC,2019-08-01,8,-0.19419787772024577
AC,2019-09-01,9,-0.15403920095585022
AC,2019-10-01,10,-0.17960423421065386
AC,2019-11-01,11,-0.23254940171133143
AC,2019-12-01,12,-0.2656083401747864
AC,2020-01-01,13,-0.28530356059223294
AC,2020-02-01,14,-0.2828170539548793
AC,2020-03-01,15,-0.3065623138399829
AC,2020-04-01,16,-0.2642934497488554
AC,2020-05-01,17,-0.19013414849587207
AC,2020-06-01,18,-0.13715224993876873
AC,2020-07-01,19,-0.11744059132057671
AC,2020-08-01,20,-0.09478367531219689
AC,2020-09-01,21,-0.1277170602000517
AC,2020-10-01,22,-0.17122158676144394
AC,2020-11-01,23,-0.23642833591015489
AL,2016-05-01,-31,-0.3913424846436371
AL,2016-06-01,-30,-0.3491095828919093
AL,2016-07-01,-29,-0.3508705203620863
AL,2016-08-01,-28,-0.3431926825370262
AL,2016-09-01,-27,-0.32140466476421636
AL,2016-10-01,-26,-0.29028155323932836
AL,2016-11-01,-25,-0.2998538138460489
AL,2016-12-01,-24,-0.358208714072088
AL,2017-01-01,-23,-0.3157117105751581
AL,2017-02-01,-22,-0.35806819648263755
AL,2017-03-01,-21,-0.3524364932492219
AL,2017-04-01,-20,-0.36715545725931875
AL,2017-05-01,-19,-0.34547500644080387
AL,2017-06-01,-18,-0.3347894557022748
AL,2017-07-01,-17,-0.3722395534081713
AL,2017-08-01,-16,-0.36206203909187806
AL,2017-09-01,-15,-0.3875931941735935
AL,2017-10-01,-14,-0.44757932358468366
AL,2017-11-01,-13,-0.4821144443802545
AL,2017-12-01,-12,-0.489823332770996
AL,2018-01-01,-11,-0.4862407512472906
AL,2018-02-01,-10,-0.4854199575006106
AL,2018-03-01,-9,-0.5098181499171694
AL,2018-04-01,-8,-0.444641874061503
AL,2018-05-01,-7,-0.4304825195719104
AL,2018-06-01,-6,-0.37295979707350213
AL,2018-07-01,-5,-0.3712880373258898
AL,2018-08-01,-4,-0.3864145126015863
AL,2018-09-01,-3,-0.359162236389313
AL,2018-10-01,-2,-0.3840840853701586
AL,2018-11-01,-1,-0.36939030201304845
AL,2018-12-01,0,-0.5547399456354007
AL,2019-01-01,1,-0.5477785118805052
AL,2019-02-01,2,-0.5263890330713927
AL,2019-03-01,3,-0.5096559092079467
AL,2019-04-01,4,-0.4814849548173008
AL,2019-05-01,5,-0.43509072108220437
AL,2019-06-01,6,-0.19538267176703172
AL,2019-07-01,7,-0.25061097500366003
AL,2019-08-01,8,-0.23481465069689023
AL,2019-09-01,9,-0.1714584571224549
AL,2019-10-01,10,-0.20094641603447627
AL,2019-11-01,11,-0.23583024723460255
AL,2019-12-01,12,-0.2693070590896802
AL,2020-01-01,13,-0.18952205549820889
AL,2020-02-01,14,-0.17486256462746752
AL,2020-03-01,15,-0.21000220923159318
AL,2020-04-01,16,-0.16541974941373994
AL,2020-05-01,17,-0.10692193825170193
AL,2020-06-01,18,-0.06062017469754366
AL,2020-07-01,19,-0.04043515022015498
AL,2020-08-01,20,-0.005202222117539179
AL,2020-09-01,21,-0.013031678410715841
AL,2020-10-01,22,-0.05334208968664811
AL,2020-11-01,23,-0.10963812686881624
AP,2016-05-01,-31,-0.3913424846453921
AP,2016-06-01,-30,-0.3491095828938455
AP,2016-07-01,-29,-0.350870520364019
AP,2016-08-01,-28,-0.34319268253887714
AP,2016-09-01,-27,-0.3214046647660034
AP,2016-10-01,-26,-0.29028155324122906
AP,2016-11-01,-25,-0.2998538138479141
AP,2016-12-01,-24,-0.3582087140737258
AP,2017-01-01,-23,-0.3157117105769345
AP,2017-02-01,-22,-0.35806819648434285
AP,2017-03-01,-21,-0.3524364932510693
AP,2017-04-01,-20,-0.3671554572611271
AP,2017-05-01,-19,-0.3454750064426655
AP,2017-06-01,-18,-0.3347894557041613
AP,2017-07-01,-17,-0.37223955340989434
AP,2017-08-01,-16,-0.3620620390935869
AP,2017-09-01,-15,-0.38759319417522775
AP,2017-10-01,-14,-0.44757932358624686
AP,2017-11-01,-13,-0.48211444438178575
AP,2017-12-01,-12,-0.48982333277247747
AP,2018-01-01,-11,-0.48624075124874366
AP,2018-02-01,-10,-0.4854199575021667
AP,2018-03-01,-9,-0.5098181499187042
AP,2018-04-01,-8,-0.44464187406304845
AP,2018-05-01,-7,-0.430482519573431
AP,2018-06-01,-6,-0.372959797075179
AP,2018-07-01,-5,-0.37128803732755955
AP,2018-08-01,-4,-0.3864145126031744
AP,2018-09-01,-3,-0.3591622363910645
AP,2018-10-01,-2,-0.3840840853719172
AP,2018-11-01,-1,-0.3693903020148106
AP,2018-12-01,0,-0.5547399456367508
AP,2019-01-01,1,-0.5477785118819085
AP,2019-02-01,2,-0.5263890330728032
AP,2019-03-01,3,-0.509655909209247
AP,2019-04-01,4,-0.4814849548185869
AP,2019-05-01,5,-0.4350907210835402
AP,2019-06-01,6,-0.19538267176886137
AP,2019-07-01,7,-0.2506109750051593
AP,2019-08-01,8,-0.2348146506984392
AP,2019-09-01,9,-0.1714584571239932
AP,2019-10-01,10,-0.20094641603595775
AP,2019-11-01,11,-0.23583024723607338
AP,2019-12-01,12,-0.2693070590911546
AP,2020-01-01,13,-0.18952205550008117
AP,2020-02-01,14,-0.17486256462937533
AP,2020-03-01,15,-0.2100022092335081
AP,2020-04-01,16,-0.165419749415733
AP,2020-05-01,17,-0.10692193825364171
AP,2020-06-01,18,-0.06062017469943015
AP,2020-07-01,19,-0.04043515022189936
AP,2020-08-01,20,-0.0052022221192231655
AP,2020-09-01,21,-0.01303167841238917
AP,2020-10-01,22,-0.05334208968828591
AP,2020-11-01,23,-0.10963812687046115
BA,2016-05-01,-31,-0.39134248463591703
BA,2016-06-01,-30,-0.3491095828840365
BA,2016-07-01,-29,-0.35087052035419575
BA,2016-08-01,-28,-0.34319268252915336
BA,2016-09-01,-27,-0.3214046647562441
BA,2016-10-01,-26,-0.29028155323134186
BA,2016-11-01,-25,-0.29985381383809795
BA,2016-12-01,-24,-0.3582087140643182
BA,2017-01-01,-23,-0.3157117105674132
BA,2017-02-01,-22,-0.35806819647498855
BA,2017-03-01,-21,-0.35243649324162263
BA,2017-04-01,-20,-0.3671554572516982
BA,2017-05-01,-19,-0.3454750064331975
BA,2017-06-01,-18,-0.3347894556946649
BA,2017-07-01,-17,-0.37223955340060044
BA,2017-08-01,-16,-0.3620620390842362
BA,2017-09-01,-15,-0.38759319416597293
BA,2017-10-01,-14,-0.4475793235772052
BA,2017-11-01,-13,-0.48211444437285067
BA,2017-12-01,-12,-0.48982333276356727
BA,2018-01-01,-11,-0.4862407512399187
BA,2018-02-01,-10,-0.4854199574932494
