dropped_donor,period_date,event_time,loo_gap
AC,2016-05-01,-31,9.208849811095376e-4
AC,2016-06-01,-30,0.029060986771686892
AC,2016-07-01,-29,0.03790919882848254
AC,2016-08-01,-28,0.03043103015597559
AC,2016-09-01,-27,0.03470089704974111
AC,2016-10-01,-26,0.06181175812701145
AC,2016-11-01,-25,0.04941034477004713
AC,2016-12-01,-24,0.06422550183308928
AC,2017-01-01,-23,0.08305943701131646
AC,2017-02-01,-22,0.0836298313606827
AC,2017-03-01,-21,0.10960641138845961
AC,2017-04-01,-20,0.06893780595272414
AC,2017-05-01,-19,0.08509853333479445
AC,2017-06-01,-18,0.07921859532738029
AC,2017-07-01,-17,0.05743659893877151
AC,2017-08-01,-16,0.05676433690473015
AC,2017-09-01,-15,0.026488647758421635
AC,2017-10-01,-14,0.03196871656649325
AC,2017-11-01,-13,0.027834475338743836
AC,2017-12-01,-12,0.024574264109677557
AC,2018-01-01,-11,0.044458645426802335
AC,2018-02-01,-10,0.022826466928162148
AC,2018-03-01,-9,-6.688147168834035e-4
AC,2018-04-01,-8,0.028724573454441682
AC,2018-05-01,-7,0.022293268909548303
AC,2018-06-01,-6,0.019946776612196793
AC,2018-07-01,-5,0.01924673970468138
AC,2018-08-01,-4,0.008700167217211785
AC,2018-09-01,-3,0.02301080536178457
AC,2018-10-01,-2,-0.002202437038163474
AC,2018-11-01,-1,0.026189193852439452
AC,2018-12-01,0,0.025589214374034164
AC,2019-01-01,1,0.029618312114044976
AC,2019-02-01,2,0.06299260009796193
AC,2019-03-01,3,0.0819580642754918
AC,2019-04-01,4,0.10645195562975829
AC,2019-05-01,5,0.13659669823283416
AC,2019-06-01,6,0.182963987870564
AC,2019-07-01,7,0.21694898496058546
AC,2019-08-01,8,0.19786787478754242
AC,2019-09-01,9,0.2512733028470402
AC,2019-10-01,10,0.2246173986277924
AC,2019-11-01,11,0.16570244359422226
AC,2019-12-01,12,0.11996138409265278
AC,2020-01-01,13,0.09240875466936416
AC,2020-02-01,14,0.09123102431858943
AC,2020-03-01,15,0.05306038340468788
AC,2020-04-01,16,0.09045533140976048
AC,2020-05-01,17,0.16381310669317362
AC,2020-06-01,18,0.21824671711431165
AC,2020-07-01,19,0.23382278743190898
AC,2020-08-01,20,0.2678360747109876
AC,2020-09-01,21,0.241626778341117
AC,2020-10-01,22,0.1951322251701253
AC,2020-11-01,23,0.1295666488639693
AL,2016-05-01,-31,-0.01157577702731949
AL,2016-06-01,-30,0.016012211538297905
AL,2016-07-01,-29,0.024338332357617176
AL,2016-08-01,-28,0.017372489573959093
AL,2016-09-01,-27,0.021722068761130586
AL,2016-10-01,-26,0.048647329478993306
AL,2016-11-01,-25,0.03762797373090443
AL,2016-12-01,-24,0.052431463357396346
AL,2017-01-01,-23,0.07035119273174484
AL,2017-02-01,-22,0.07134762700205233
AL,2017-03-01,-21,0.09703271196798546
AL,2017-04-01,-20,0.05724917023935472
AL,2017-05-01,-19,0.07206110834675705
