dropped_donor,period_date,event_time,loo_gap
AC,2016-02-01,-34,107.70611133557972
AC,2016-03-01,-33,182.94558869813181
AC,2016-04-01,-32,166.35984599575156
AC,2016-05-01,-31,156.4314692292504
AC,2016-06-01,-30,56.02681184781682
AC,2016-07-01,-29,89.6120022390961
AC,2016-08-01,-28,15.711552146428751
AC,2016-09-01,-27,58.07079224573408
AC,2016-10-01,-26,15.125695958674456
AC,2016-11-01,-25,28.07706995123177
AC,2016-12-01,-24,-33.39483036844305
AC,2017-01-01,-23,37.635477041633706
AC,2017-02-01,-22,64.34967153522508
AC,2017-03-01,-21,67.35235188112335
AC,2017-04-01,-20,40.83798820055878
AC,2017-05-01,-19,55.75922869338867
AC,2017-06-01,-18,124.88979744876248
AC,2017-07-01,-17,96.10392554389138
AC,2017-08-01,-16,125.58319805645044
AC,2017-09-01,-15,147.55959723078325
AC,2017-10-01,-14,173.84539670476732
AC,2017-11-01,-13,128.94500926191736
AC,2017-12-01,-12,86.95370449990932
AC,2018-01-01,-11,15.291860262004342
AC,2018-02-01,-10,-22.276375573207908
AC,2018-03-01,-9,-30.80600343888483
AC,2018-04-01,-8,-12.138487715155104
AC,2018-05-01,-7,-50.972685133464516
AC,2018-06-01,-6,-29.707984451475262
AC,2018-07-01,-5,-61.81301916425329
AC,2018-08-01,-4,-58.5182952034084
AC,2018-09-01,-3,-72.50806310106925
AC,2018-10-01,-2,-9.501273411120366
AC,2018-11-01,-1,19.530267600599974
AC,2018-12-01,0,58.480999375490406
AC,2019-01-01,1,-19.120167126773545
AC,2019-02-01,2,-42.51179143103391
AC,2019-03-01,3,-95.54572168423792
AC,2019-04-01,4,-34.85978734752153
AC,2019-05-01,5,47.894582399384326
AC,2019-06-01,6,119.02839199457713
AC,2019-07-01,7,167.71770375276995
AC,2019-08-01,8,145.77578008978628
AC,2019-09-01,9,89.79381307103766
AC,2019-10-01,10,41.863734921029945
AC,2019-11-01,11,48.078429632185504
AC,2019-12-01,12,75.1425314120138
AC,2020-01-01,13,103.39373845417971
AC,2020-02-01,14,157.09767372281712
AC,2020-03-01,15,229.4608088364477
AC,2020-04-01,16,180.6981848519237
AC,2020-05-01,17,117.34217481011035
AC,2020-06-01,18,33.880836474249634
AC,2020-07-01,19,78.92436305428289
AC,2020-08-01,20,92.80314172924517
AC,2020-09-01,21,119.7593282181121
AC,2020-10-01,22,47.790112189626285
AC,2020-11-01,23,55.154186996222734
AL,2016-02-01,-34,115.71032149778273
AL,2016-03-01,-33,151.51375658395273
AL,2016-04-01,-32,146.79227341411433
AL,2016-05-01,-31,152.89732663645742
AL,2016-06-01,-30,78.28552288694814
AL,2016-07-01,-29,19.365985868492775
AL,2016-08-01,-28,-21.670382537815627
AL,2016-09-01,-27,-4.740020773727814
AL,2016-10-01,-26,40.861357695747074
AL,2016-11-01,-25,87.81971972250224
AL,2016-12-01,-24,48.23491876342679
AL,2017-01-01,-23,68.41327150197979
AL,2017-02-01,-22,60.240554673636254
AL,2017-03-01,-21,86.09977535752888
AL,2017-04-01,-20,114.70729917110768
AL,2017-05-01,-19,129.12362849668466
AL,2017-06-01,-18,152.01731603282056
AL,2017-07-01,-17,87.66536121973112
AL,2017-08-01,-16,77.51393518501678
AL,2017-09-01,-15,82.07272134315059
AL,2017-10-01,-14,90.87113648991398
AL,2017-11-01,-13,42.27775947607269
AL,2017-12-01,-12,20.689970414500582
AL,2018-01-01,-11,37.23024731095428
AL,2018-02-01,-10,70.7378619939227
AL,2018-03-01,-9,47.73155387807877
AL,2018-04-01,-8,-3.600477089708484
AL,2018-05-01,-7,-43.06147824649207
AL,2018-06-01,-6,-40.782040159740525
AL,2018-07-01,-5,-47.203572797609986
AL,2018-08-01,-4,-38.78561560611991
AL,2018-09-01,-3,-10.69073031163887
AL,2018-10-01,-2,5.902088598517764
AL,2018-11-01,-1,3.377480519674151
AL,2018-12-01,0,6.079041530169192
AL,2019-01-01,1,8.017600301415108
AL,2019-02-01,2,-15.276662030597933
AL,2019-03-01,3,-4.956425062478779
AL,2019-04-01,4,-19.288947182570247
AL,2019-05-01,5,33.22193558489191
AL,2019-06-01,6,63.46610775633022
AL,2019-07-01,7,135.49988592694422
AL,2019-08-01,8,99.94365261884735
AL,2019-09-01,9,26.791450314802134
AL,2019-10-01,10,16.79536234652243
AL,2019-11-01,11,113.38569460876889
AL,2019-12-01,12,166.98055670584603
AL,2020-01-01,13,138.06014386976102
AL,2020-02-01,14,112.6285615102945
AL,2020-03-01,15,141.3886961534011
AL,2020-04-01,16,67.97016034831005
AL,2020-05-01,17,32.22526178216697
AL,2020-06-01,18,5.123972381868953
AL,2020-07-01,19,86.9832551755616
AL,2020-08-01,20,76.11598984246756
AL,2020-09-01,21,96.62267291274603
AL,2020-10-01,22,74.81119534980658
AL,2020-11-01,23,85.22241505010561
AP,2016-02-01,-34,110.98661477870044
AP,2016-03-01,-33,147.70315691336177
AP,2016-04-01,-32,149.02626602978745
AP,2016-05-01,-31,155.67139553927308
AP,2016-06-01,-30,84.94399950499977
AP,2016-07-01,-29,17.413869855355106
AP,2016-08-01,-28,-18.558969300957614
AP,2016-09-01,-27,-7.944867440241673
AP,2016-10-01,-26,37.18724883762145
AP,2016-11-01,-25,85.15903015048707
AP,2016-12-01,-24,53.24756811055386
AP,2017-01-01,-23,78.8542233495956
AP,2017-02-01,-22,68.05463199917206
AP,2017-03-01,-21,91.57105644683952
AP,2017-04-01,-20,123.54641915292606
AP,2017-05-01,-19,140.37487858512026
AP,2017-06-01,-18,162.64362418278142
AP,2017-07-01,-17,94.91353105830848
AP,2017-08-01,-16,78.2162658507005
AP,2017-09-01,-15,76.35824408737386
AP,2017-10-01,-14,87.44049629875184
AP,2017-11-01,-13,41.225828404908214
AP,2017-12-01,-12,24.532110520874937
AP,2018-01-01,-11,41.261644627141
AP,2018-02-01,-10,74.8323270867711
AP,2018-03-01,-9,52.73527618349911
AP,2018-04-01,-8,-1.0548286673717193
AP,2018-05-01,-7,-42.47404030440407
AP,2018-06-01,-6,-41.614459569475855
AP,2018-07-01,-5,-47.50875776053773
AP,2018-08-01,-4,-36.47455197937214
AP,2018-09-01,-3,-6.897455309419694
AP,2018-10-01,-2,3.6872877531032486
AP,2018-11-01,-1,-2.1368479385452375
AP,2018-12-01,0,1.2368571111721351
AP,2019-01-01,1,8.587580322181942
AP,2019-02-01,2,-10.533783831746028
AP,2019-03-01,3,-1.2955180607171073
AP,2019-04-01,4,-18.79791649209529
AP,2019-05-01,5,29.532204221122015
AP,2019-06-01,6,56.84847739511683
AP,2019-07-01,7,132.1114900807246
AP,2019-08-01,8,96.62519835255071
AP,2019-09-01,9,27.94945620764424
AP,2019-10-01,10,22.461686785263822
AP,2019-11-01,11,122.98554965406713
AP,2019-12-01,12,169.77204980051437
AP,2020-01-01,13,136.90513390867014
AP,2020-02-01,14,111.08375453149867
AP,2020-03-01,15,134.08455076875111
AP,2020-04-01,16,39.89873049393155
AP,2020-05-01,17,-4.010471660987207
AP,2020-06-01,18,-19.037223860767085
AP,2020-07-01,19,85.27151652972303
AP,2020-08-01,20,80.97711335349217
AP,2020-09-01,21,101.3746641299702
AP,2020-10-01,22,80.1642144323275
AP,2020-11-01,23,93.11965823965954
BA,2016-02-01,-34,113.10407784231307
BA,2016-03-01,-33,149.49056393429663
BA,2016-04-01,-32,148.100159325174
BA,2016-05-01,-31,154.41235524376424
BA,2016-06-01,-30,81.73024423309445
BA,2016-07-01,-29,18.007914461460448
BA,2016-08-01,-28,-20.412736124024413
BA,2016-09-01,-27,-6.8223217530191675
BA,2016-10-01,-26,38.647917868673574
BA,2016-11-01,-25,86.31118192376746
BA,2016-12-01,-24,50.89468851230684
BA,2017-01-01,-23,74.05230462876706
BA,2017-02-01,-22,64.46777732445535
BA,2017-03-01,-21,89.09268506150006
BA,2017-04-01,-20,119.63721531218846
BA,2017-05-01,-19,135.46485553326306
BA,2017-06-01,-18,158.05809183815276
BA,2017-07-01,-17,92.04839219718377
BA,2017-08-01,-16,78.3219333360679
BA,2017-09-01,-15,79.36322923297365
BA,2017-10-01,-14,89.16734930190314
BA,2017-11-01,-13,41.80531378509795
BA,2017-12-01,-12,22.901839003880838
BA,2018-01-01,-11,39.548385026607434
BA,2018-02-01,-10,73.19170599926903
BA,2018-03-01,-9,50.684139705030205
BA,2018-04-01,-8,-1.926197797876089
BA,2018-05-01,-7,-42.34539253237441
BA,2018-06-01,-6,-40.8522355589669
BA,2018-07-01,-5,-47.040269717829716
BA,2018-08-01,-4,-37.161439998753885
BA,2018-09-01,-3,-8.129452437881985
BA,2018-10-01,-2,5.2023719153648855
BA,2018-11-01,-1,0.7689343049716868
BA,2018-12-01,0,3.7903904977492786
BA,2019-01-01,1,8.808235688776215
BA,2019-02-01,2,-12.487831211861298
BA,2019-03-01,3,-2.774789315173088
BA,2019-04-01,4,-18.969669391720053
BA,2019-05-01,5,31.46713006058347
BA,2019-06-01,6,60.13634404432612
BA,2019-07-01,7,133.8768656096638
BA,2019-08-01,8,98.46836034471403
BA,2019-09-01,9,27.673868158501534
BA,2019-10-01,10,20.26359056399444
BA,2019-11-01,11,119.07846848329365
BA,2019-12-01,12,169.02278370328588
BA,2020-01-01,13,137.67569655399734
BA,2020-02-01,14,111.61953652333196
BA,2020-03-01,15,137.23399358139162
BA,2020-04-01,16,52.14447882694182
BA,2020-05-01,17,12.08680152368521
BA,2020-06-01,18,-8.519782854688572
BA,2020-07-01,19,86.12745061120751
BA,2020-08-01,20,78.8723749787486
BA,2020-09-01,21,99.40362767505519
BA,2020-10-01,22,78.01419307556384
BA,2020-11-01,23,90.02215711665497
CE,2016-02-01,-34,112.77442105711279
CE,2016-03-01,-33,149.23794356546497
CE,2016-04-01,-32,148.26871445209744
CE,2016-05-01,-31,154.60334300377218
CE,2016-06-01,-30,82.15645772755701
CE,2016-07-01,-29,17.824477957480543
CE,2016-08-01,-28,-20.27270239092192
CE,2016-09-01,-27,-7.098735234531915
CE,2016-10-01,-26,38.360217407654204
CE,2016-11-01,-25,86.1186893807749
CE,2016-12-01,-24,51.22672275853455
CE,2017-01-01,-23,74.76052530870834
CE,2017-02-01,-22,64.99897890641809
CE,2017-03-01,-21,89.47017998202945
CE,2017-04-01,-20,120.26298780187085
CE,2017-05-01,-19,136.2724783250515
CE,2017-06-01,-18,158.82955126827076
CE,2017-07-01,-17,92.61871772015617
CE,2017-08-01,-16,78.4415787084331
CE,2017-09-01,-15,79.03890665546923
CE,2017-10-01,-14,88.95968327607105
CE,2017-11-01,-13,41.750033319397104
CE,2017-12-01,-12,23.18542960472055
CE,2018-01-01,-11,39.8454940255249
CE,2018-02-01,-10,73.5101662464503
CE,2018-03-01,-9,51.06556296372415
CE,2018-04-01,-8,-1.7032323581187718
CE,2018-05-01,-7,-42.23855611892582
CE,2018-06-01,-6,-40.84497376522234
CE,2018-07-01,-5,-47.005854349782346
CE,2018-08-01,-4,-36.9415213086071
CE,2018-09-01,-3,-7.786052680329572
CE,2018-10-01,-2,5.135532480005395
CE,2018-11-01,-1,0.4569866863752239
CE,2018-12-01,0,3.5167918937580183
CE,2019-01-01,1,8.927993887013947
CE,2019-02-01,2,-12.127943830594155
CE,2019-03-01,3,-2.4921288588433654
CE,2019-04-01,4,-18.927278717993865
CE,2019-05-01,5,31.25682455711913
CE,2019-06-01,6,59.72850523116547
CE,2019-07-01,7,133.6817991990823
CE,2019-08-01,8,98.29650716260238
CE,2019-09-01,9,27.79558430255053
CE,2019-10-01,10,20.71646114185844
CE,2019-11-01,11,119.81496727829959
CE,2019-12-01,12,169.301926837381
CE,2020-01-01,13,137.637556580207
CE,2020-02-01,14,111.48540720816328
CE,2020-03-01,15,136.70330185238117
CE,2020-04-01,16,50.12872426423006
CE,2020-05-01,17,9.533490473510568
CE,2020-06-01,18,-10.258534803282913
CE,2020-07-01,19,86.02287869437714
CE,2020-08-01,20,79.22410599150766
CE,2020-09-01,21,99.7619835241056
CE,2020-10-01,22,78.42968355545239
CE,2020-11-01,23,90.64762199187683
DF,2016-02-01,-34,108.38144286343484
DF,2016-03-01,-33,145.91912738951123
DF,2016-04-01,-32,150.56007772429223
DF,2016-05-01,-31,157.1391075236774
DF,2016-06-01,-30,87.69865866440009
DF,2016-07-01,-29,15.21131061669168
DF,2016-08-01,-28,-18.682206144915142
DF,2016-09-01,-27,-10.970748425264993
DF,2016-10-01,-26,34.414501740551444
DF,2016-11-01,-25,83.52921384309712
DF,2016-12-01,-24,55.58780931263003
DF,2017-01-01,-23,84.12519559915584
DF,2017-02-01,-22,72.02724088859064
DF,2017-03-01,-21,94.48515706355597
DF,2017-04-01,-20,128.63382522314856
DF,2017-05-01,-19,147.11493513922974
DF,2017-06-01,-18,169.21672508665316
DF,2017-07-01,-17,100.44932954164985
DF,2017-08-01,-16,80.2884072407813
DF,2017-09-01,-15,74.98320411177149
DF,2017-10-01,-14,86.30582378438316
DF,2017-11-01,-13,41.0781743568033
DF,2017-12-01,-12,27.019776560150248
DF,2018-01-01,-11,43.86109600259797
DF,2018-02-01,-10,77.8708740185581
DF,2018-03-01,-9,56.2635520340545
DF,2018-04-01,-8,1.429930741447361
DF,2018-05-01,-7,-40.579541745019085
DF,2018-06-01,-6,-40.51461927674867
DF,2018-07-01,-5,-46.34811142606483
DF,2018-08-01,-4,-33.80133600374315
DF,2018-09-01,-3,-2.928740714318055
DF,2018-10-01,-2,4.558380576145602
DF,2018-11-01,-1,-3.439501674792119
DF,2018-12-01,0,0.10075053397875422
DF,2019-01-01,1,10.80974133811268
DF,2019-02-01,2,-7.228849548114496
DF,2019-03-01,3,1.3717035058607792
DF,2019-04-01,4,-18.333352539436817
DF,2019-05-01,5,28.62298279561537
DF,2019-06-01,6,54.48664872119868
DF,2019-07-01,7,131.2303366190867
DF,2019-08-01,8,96.21990337153949
DF,2019-09-01,9,29.563750115199007
DF,2019-10-01,10,26.956639624979438
DF,2019-11-01,11,129.86733295261956
DF,2019-12-01,12,173.32317381549865
DF,2020-01-01,13,137.28108337490266
DF,2020-02-01,14,109.60393800732274
DF,2020-03-01,15,129.55646432513763
DF,2020-04-01,16,23.06425168018923
DF,2020-05-01,17,-24.579285444773063
DF,2020-06-01,18,-33.61698213685921
DF,2020-07-01,19,84.68256813613824
DF,2020-08-01,20,83.95586353370706
DF,2020-09-01,21,104.63292181267556
DF,2020-10-01,22,84.11628480388222
DF,2020-11-01,23,99.24819255667833
ES,2016-02-01,-34,113.46983067135366
ES,2016-03-01,-33,149.99501053662374
ES,2016-04-01,-32,148.12615131127174
ES,2016-05-01,-31,154.15653685564322
ES,2016-06-01,-30,80.609647818821
ES,2016-07-01,-29,17.416617582928996
ES,2016-08-01,-28,-21.86642363895343
ES,2016-09-01,-27,-7.40394356957156
ES,2016-10-01,-26,38.44020073773886
ES,2016-11-01,-25,86.41009810204721
ES,2016-12-01,-24,50.226790051485324
ES,2017-01-01,-23,72.92253351098888
ES,2017-02-01,-22,63.640566210808984
ES,2017-03-01,-21,88.60088873707947
ES,2017-04-01,-20,119.09295925963724
ES,2017-05-01,-19,134.9463781770426
ES,2017-06-01,-18,157.70518232027817
ES,2017-07-01,-17,92.50156363558524
ES,2017-08-01,-16,79.37850562370707
ES,2017-09-01,-15,80.97715153538509
ES,2017-10-01,-14,89.93238286397006
ES,2017-11-01,-13,42.17195136121436
ES,2017-12-01,-12,22.847456675896815
ES,2018-01-01,-11,39.4842335346547
ES,2018-02-01,-10,73.38927446240483
ES,2018-03-01,-9,50.803566672632954
ES,2018-04-01,-8,-1.4106221887494321
ES,2018-05-01,-7,-41.3552791101111
ES,2018-06-01,-6,-39.75982786456198
ES,2018-07-01,-5,-46.14032653078911
ES,2018-08-01,-4,-36.418122570325004
ES,2018-09-01,-3,-7.185680093163182
ES,2018-10-01,-2,6.753703978583346
ES,2018-11-01,-1,2.3423035422995184
ES,2018-12-01,0,5.1771019807047765
ES,2019-01-01,1,10.02210968947179
ES,2019-02-01,2,-12.400618502178531
ES,2019-03-01,3,-2.630832259447864
ES,2019-04-01,4,-18.879927453238516
ES,2019-05-01,5,32.49510917067705
ES,2019-06-01,6,61.49795509246427
ES,2019-07-01,7,134.79043542453883
ES,2019-08-01,8,99.66485952475065
ES,2019-09-01,9,28.22754113451044
ES,2019-10-01,10,20.728172729003447
ES,2019-11-01,11,119.38186573918789
ES,2019-12-01,12,170.13307750200542
ES,2020-01-01,13,138.43306474984902
ES,2020-02-01,14,111.32515327351493
