period_date,analysis_period,clean_treated_value,clean_scm_synthetic_value,clean_augmented_synthetic_value,visual_treated_value,display_treated_value
2016-04-01,pre,-8.231253420908594,-15.240111267771272,3.278385381210338,-8.231253420908594,-8.231253420908594
2016-05-01,pre,-2.3891625615763545,-13.449896500324655,-8.347776074225372,-2.3891625615763545,-2.3891625615763545
2016-06-01,pre,-3.792829775588395,-2.669663306674956,-3.694091939397336,-3.792829775588395,-3.792829775588395
2016-07-01,pre,-6.855535511922106,-3.3316091101011422,-13.162541491410725,-6.855535511922106,-6.855535511922106
2016-08-01,pre,-9.23978352875876,-4.42211843710951,-6.221599199249324,-9.23978352875876,-9.23978352875876
2016-09-01,pre,-10.89268947015426,-4.883070753539273,-15.35934418349903,-10.89268947015426,-10.89268947015426
2016-10-01,pre,-7.019673597138385,-6.5599245648553435,-4.120370392258913,-7.019673597138385,-7.019673597138385
2016-11-01,pre,-5.773641851106639,-10.989768035193,-6.791895593892156,-5.773641851106639,-5.773641851106639
2016-12-01,pre,-3.7617370892018775,-18.54454234698743,-6.3642596223659105,-3.7617370892018775,-3.7617370892018775
2017-01-01,pre,3.7165204340798894,-16.116133875846156,3.4756311784365934,3.7165204340798894,3.7165204340798894
2017-02-01,pre,12.793972395392393,-14.18121132349524,10.996676295839832,12.793972395392393,12.793972395392393
2017-03-01,pre,12.802823315118395,-13.930204610417007,12.523688394215563,12.802823315118395,12.802823315118395
2017-04-01,pre,5.120413384752063,-11.66128496990172,9.92412301106154,5.120413384752063,5.120413384752063
2017-05-01,pre,9.72607490458252,-7.3827381341947484,9.85319114338024,9.72607490458252,9.72607490458252
2017-06-01,pre,15.338018592139289,0.8857476702415389,14.989562396209072,15.338018592139289,15.338018592139289
2017-07-01,pre,10.840216263795265,1.4398951440361127,11.315196386717467,10.840216263795265,10.840216263795265
2017-08-01,pre,8.936804923017565,3.1802248191751796,7.969000669378492,8.936804923017565,8.936804923017565
2017-09-01,pre,17.308746001658573,4.7545725397875245,19.800614436616232,17.308746001658573,17.308746001658573
2017-10-01,pre,28.898111668248937,3.591872994744103,26.652332463955453,28.898111668248937,28.898111668248937
2017-11-01,pre,27.013769028273945,1.3784058961500456,24.698233425601902,27.013769028273945,27.013769028273945
2017-12-01,pre,25.332493814068577,-0.02978201424382761,27.53749969018825,25.332493814068577,25.332493814068577
2018-01-01,pre,33.227668602002694,0.3461524649044497,35.18509641240263,33.227668602002694,33.227668602002694
2018-02-01,pre,31.863148270305025,-1.0201777417647382,29.59381329358198,31.863148270305025,31.863148270305025
2018-03-01,pre,26.504918592493013,-0.0867409410537617,26.533478564033594,26.504918592493013,26.504918592493013
2018-04-01,pre,15.92408118238731,2.3463961168847924,12.715998249397456,15.92408118238731,15.92408118238731
2018-05-01,pre,-0.5237889240193823,5.059326688448901,1.7210237348189406,-0.5237889240193823,-0.5237889240193823
2018-06-01,pre,-8.496665189578575,4.495492818268634,-10.642423827446256,-8.496665189578575,-8.496665189578575
2018-07-01,pre,-20.64351221831537,4.756653942211698,-16.612760629745825,-20.64351221831537,-20.64351221831537
2018-08-01,pre,-27.09044673611603,5.1584461899676315,-27.332419047204173,-27.09044673611603,-27.09044673611603
2018-09-01,pre,-18.598623598623597,3.499827399161193,-20.75118575641519,-18.598623598623597,-18.598623598623597
2018-10-01,pre,-9.541775201673678,1.7366181636097862,-12.20048308164855,-9.541775201673678,-9.541775201673678
2019-06-01,post,-12.08651399491094,0.8009773311657187,5.586963695186006,-12.08651399491094,-12.08651399491094
2019-07-01,post,-10.85352079763203,1.8475142982264736,2.923166658725203,-10.85352079763203,-10.85352079763203
2019-08-01,post,5.191077703345969,1.8388971710635655,2.275831552201331,5.191077703345969,5.191077703345969
2019-09-01,post,16.245499472053453,4.88627590331962,10.823417582540564,16.245499472053453,16.245499472053453
2019-10-01,post,23.018198873629736,3.922987192813873,13.188466132018812,23.018198873629736,23.018198873629736
2019-11-01,post,24.64693261246404,0.3942247583023651,2.415275368868883,24.64693261246404,24.64693261246404
2019-12-01,post,22.01277866310252,-3.7136346882777898,5.70348054107245,22.01277866310252,22.01277866310252
