pre_rmspe,post_rmspe,mean_abs_gap_post,pseudo_treated_state,outcome,short_label,channel_slug,post_pre_ratio
0.15956581057575936,0.701025885211427,0.6708658174209441,GO,services_volume_index_ma6_v5,"Services, MA6",consumption,4.393333902055358
2.556607431763044,13.595770131671935,12.4213354153106,GO,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,5.317895099090849
2.2445036365407387,17.627402788178337,17.148546946986965,GO,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,7.853586201065792
2.5357795950450677,19.69684016363554,19.361336120168502,GO,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,7.767567891990026
6.586590366674308,26.140759690182097,16.885548366761327,GO,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,3.968784793790213
2.525415455176397,14.68550853291928,11.136471345781901,MA,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,5.815086188222253
1.6566506707109103,8.143172299013859,7.495395909568439,MA,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,4.9154432150257845
0.20001127086287604,5.181338388575028,5.1132150402498935,MA,retail_volume_index_ma6_v5,"Retail, MA6",consumption,25.905232071282907
0.33118541276363966,5.772895500639176,5.657163129371349,MA,services_volume_index_ma6_v5,"Services, MA6",consumption,17.431007762286846
4.695281233631649,23.00622853182689,22.880979777428383,MA,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,4.899861666865972
0.9413653147828499,20.071694940084967,19.577320845051457,MA,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,21.32189769995405
1.682864029099388,10.338390515643919,9.93980335810542,MA,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,6.143330855539575
4.431389890300627,50.10461806230418,39.08613767925243,MA,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,11.30675009481169
5.390006301217612,14.448812665213675,9.704187298442783,MG,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,2.6806671194335454
3.397599361540357,8.74318470874204,8.5755028867907,MG,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,2.573341874180885
0.25253272949085726,2.308629371022704,2.233725089776105,MG,retail_volume_index_ma6_v5,"Retail, MA6",consumption,9.141901628661111
0.3923380897243633,5.208586070938449,5.198386310199497,MG,services_volume_index_ma6_v5,"Services, MA6",consumption,13.275759370184362
4.755440170292916,56.771658991068364,46.039506581850596,MG,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,11.938255336639312
4.400667376186988,13.990502310657826,11.646139418800507,MG,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,3.179177409854609
2.799038139146536,7.291192555590964,6.11873011735028,MG,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2.604892178358865
14.959624019658966,70.16642073631274,69.25474444214008,MG,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,4.690386646355857
7.739301234314528,52.301615120606385,48.34540750585901,MS,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,6.757924719186713
3.4853783277534047,6.863866662729101,6.536371233625926,MS,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,1.9693318823019688
0.21774301778590152,0.5039298595526233,0.456123192828049,MS,retail_volume_index_ma6_v5,"Retail, MA6",consumption,2.314333036607945
0.24430858868868582,3.853450544766432,3.633312966611391,MS,services_volume_index_ma6_v5,"Services, MA6",consumption,15.772882015526493
4.111546985119253,41.874573847829765,37.384223543452094,MS,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,10.184627343280917
3.3863085585257493,34.49893026729675,34.16691606449441,MS,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,10.187769268821762
1.9857158045133774,47.45383348438944,47.16256143269568,MS,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,23.897595706561116
13.416325980220114,71.7438312421955,61.1585320000407,MS,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,5.3475020917029354
9.182332453601937,33.45934694286755,24.918224755702585,MT,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,3.64388319764468
2.6214325685470388,10.748499935825752,8.911750658698887,MT,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,4.100238955138655
0.295755118793218,3.2635424050720414,3.194248686630774,MT,retail_volume_index_ma6_v5,"Retail, MA6",consumption,11.0346100462721
0.8787234681568579,3.758718397368106,3.1634341169814855,MT,services_volume_index_ma6_v5,"Services, MA6",consumption,4.277475831221513
5.554936917086383,53.78673364644662,43.12980138296208,MT,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,9.682690271604068
22.546583780795395,21.004069304224135,19.816937171137585,MT,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,0.9315854458676293
18.139863868980928,11.154012485530197,9.114760691372016,MT,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,0.6148895364426356
9.372816171381148,89.84371442208348,85.48489982158424,MT,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,9.585562415745576
4.973528049196409,10.989409911283357,10.434545855178623,PA,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,2.2095803627887363
2.3211163986067302,3.2833359975506746,2.951685918232075,PA,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,1.4145503428959982
0.526637875235129,6.559205358016272,6.1908133290632055,PA,retail_volume_index_ma6_v5,"Retail, MA6",consumption,12.45486826234777
0.45334528156863374,3.9366810190558317,3.8114815012615617,PA,services_volume_index_ma6_v5,"Services, MA6",consumption,8.683626319952868
2.5032086989827427,13.831121291325903,11.716399285861485,PA,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,5.525356833789613
2.957742713213125,16.97127449409403,16.105597670461407,PA,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,5.737914396096134
1.8681919847354156,13.048897815092026,11.704561505990268,PA,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,6.984773471737214
6.476698522506975,41.73805681876083,28.82807426236991,PA,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,6.444341460964749
5.631980513312342,16.777035895767987,15.118785868178154,PB,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,2.9788874191080774
1.0084951126857993,5.572553423962684,5.2360920541959874,PB,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,5.5256127212376835
0.32444847146306055,2.9418433362295757,2.6805842701640876,PB,retail_volume_index_ma6_v5,"Retail, MA6",consumption,9.067212808751092
0.44643172399704684,2.347594435423207,2.1750169902406173,PB,services_volume_index_ma6_v5,"Services, MA6",consumption,5.25857440059241
1.2587865670860618,13.915251491553198,13.31701819505262,PB,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,11.054496334327206
1.3967429805160996,3.6291204805103265,2.576202806010059,PB,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2.5982736488637004
1.0176217832129972,4.128068860112623,3.159827809627474,PB,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,4.056584605607426
4.804523524215436,31.80980155142189,27.428507168544495,PB,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,6.6208025397516055
4.441273440688282,8.232785659162902,7.48951428637407,PE,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,1.853699343017041
1.1907888096973658,7.052293887036834,6.696520066492379,PE,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,5.922371649452388
0.184277014974479,0.9902033232319974,0.7828533086167268,PE,retail_volume_index_ma6_v5,"Retail, MA6",consumption,5.373449984357156
0.26563120899418285,0.3149881300792404,0.2811781190373089,PE,services_volume_index_ma6_v5,"Services, MA6",consumption,1.185809947829355
3.9974758638084955,16.400163965368062,16.10663027442907,PE,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,4.102629890488748
2.2204341807127013,2.554330921465387,1.9387904190637453,PE,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,1.1503745274924175
1.6438032327636134,13.906015711583896,13.668648534568877,PE,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,8.459659547088654
5.310823518193868,41.97782298953164,35.94753605567735,PE,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,7.904202210019524
3.1613351706499078,13.477615494941743,10.133364762103128,PI,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,4.263266869033381
1.3170951108084097,12.514797313218017,11.93580185511199,PI,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,9.501817454577488
0.251476430203887,9.56153948598255,9.490194256060388,PI,retail_volume_index_ma6_v5,"Retail, MA6",consumption,38.02161291310855
0.3676277186003831,3.2177505428784454,2.9918293332408177,PI,services_volume_index_ma6_v5,"Services, MA6",consumption,8.752741918179975
1.3952358859497238,24.91504721788709,24.79665909885597,PI,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,17.857229353678537
0.9177391890130449,19.529327842233496,19.20566450002325,PI,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,21.27982337033654
1.8552300654050788,2.4956693311291347,1.7657568660831136,PI,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,1.345207463843154
8.698278415936665,95.95756397726372,81.63107309844406,PI,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,11.031788060664258
3.725741077725705,15.370420316178242,14.362475643265215,PR,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,4.125466583834851
0.8598982013767775,5.1894748156205415,4.119232514232496,PR,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,6.034987405848398
0.2805299762850028,3.046707433934719,2.815350295068222,PR,retail_volume_index_ma6_v5,"Retail, MA6",consumption,10.860541444738276
0.3002966319677007,3.3074282278512177,3.267451473659449,PR,services_volume_index_ma6_v5,"Services, MA6",consumption,11.01387053920391
9.793977772750436,60.42989006051069,53.890153785732004,PR,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,6.17010692311794
9.222438095069919,33.72180736203698,33.081291511248956,PR,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,3.656495930296762
1.5396839157988385,4.471256975295453,4.302497550473241,PR,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2.904009666799447
14.38796139737586,103.04386431643361,95.12794747086332,PR,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,7.161811285873147
9.601940936875641,18.509315785716968,16.466343023922263,RJ,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,1.9276639907909787
1.9288270276633164,4.400502526323288,4.048633136496515,RJ,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,2.281439684954172
0.25733635765769797,1.905328931120133,1.7832834971745026,RJ,retail_volume_index_ma6_v5,"Retail, MA6",consumption,7.404040954269474
0.5635612180739594,5.532592811880644,5.491866849447179,RJ,services_volume_index_ma6_v5,"Services, MA6",consumption,9.817199328919346
6.0372178402743835,74.37162241900913,74.33444960835651,RJ,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,12.318856861992748
4.936504387915057,12.806678038514168,10.435825336858784,RJ,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,2.5942806958433793
2.336957644909092,15.068295858666115,14.772107602805429,RJ,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,6.447825826664597
20.719928149905993,94.84480286299554,89.027589588046,RJ,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,4.577467748768513
4.8911660590244175,10.976393452177248,9.239190413538022,RN,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,2.244126108113896
1.361430102718827,1.8783808138888172,1.677825805988776,RN,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,1.379711532848892
0.37588194733281,4.207405822466364,3.4265468050311307,RN,retail_volume_index_ma6_v5,"Retail, MA6",consumption,11.193423499908286
0.4286544703935859,0.8839271143175199,0.7323445153852829,RN,services_volume_index_ma6_v5,"Services, MA6",consumption,2.0620970393844433
2.699466205747287,35.28462436314543,35.115297382683046,RN,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,13.070963543837983
3.8497714414575692,74.4969296167892,74.39002503827744,RN,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,19.351000637218032
1.8287921135339877,15.195361192971866,15.17239295592666,RN,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,8.308960368167874
14.506113838813832,47.25399965223863,45.19947079745092,RN,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,3.2575230125246697
7.408159478321789,9.394996213711984,7.7636802533595395,RO,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,1.2681957294796635
2.3765587514827025,6.559239200475319,5.9393433047086175,RO,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,2.7599735105993486
0.48645751283398164,8.082064382343171,7.964805023157583,RO,retail_volume_index_ma6_v5,"Retail, MA6",consumption,16.614121827945578
0.8056496192468949,7.156419814731222,6.888722159266785,RO,services_volume_index_ma6_v5,"Services, MA6",consumption,8.882794261630632
3.706448015286282,80.82633635642874,78.94500316900245,RO,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,21.806952646598983
4.441794171095291,63.03056451966619,62.83710479784213,RO,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,14.190338879237991
2.2345462343639664,4.405511517528892,3.6769868153137195,RO,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,1.971546370255732
9.882546946619536,59.37148495537252,51.54244976483418,RO,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,6.007710894374387
4.453326620004436,51.177421991583124,49.16981481667958,RS,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,11.491953399890562
0.679603898578143,9.926013043431281,8.530572628895364,RS,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,14.60558578930806
0.1718590396155575,1.9457617682359405,1.6633215617394757,RS,retail_volume_index_ma6_v5,"Retail, MA6",consumption,11.321847093923832
0.3239677293256472,1.1897832776863737,1.1225100715745728,RS,services_volume_index_ma6_v5,"Services, MA6",consumption,3.6725363978781433
4.382766210121448,29.841083721820613,23.359124986327327,RS,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,6.808732725215043
4.084370884691586,17.268803060908613,16.191393414428035,RS,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,4.228020311679554
3.490313208259854,14.552463209660754,14.294973695354457,RS,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,4.1693860525818245
11.07024273810308,52.60966126797376,44.554381736805,RS,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,4.7523493849773155
5.010096243141676,53.36942057980368,52.24669820997518,SC,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,10.652374323719053
0.7100025067280464,8.190775582522058,6.9668371290739675,SC,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,11.536262907391938
0.36342327190837825,8.78781348805614,8.473299386246198,SC,retail_volume_index_ma6_v5,"Retail, MA6",consumption,24.180657011617058
0.5212737829222583,1.6800594610825443,1.5494851648763341,SC,services_volume_index_ma6_v5,"Services, MA6",consumption,3.2229886023888232
4.6783022279861175,14.851312600214136,13.68757503149383,SC,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,3.1745090155509734
3.6743335831519723,22.45259344763632,21.49527037821745,SC,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,6.1106573313291
3.966965529623025,24.58997539143865,24.446545311790576,SC,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,6.198686428660599
22.40246565698922,52.8360321489243,44.79403458547176,SC,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,2.3584918266548165
4.4985497998785045,9.083952443152613,8.179951786493591,SE,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,2.019306853821636
1.772983909121236,9.010261056728151,8.380386688248763,SE,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,5.081975651541027
0.2525610703577472,3.0295551136068695,2.8023001170811352,SE,retail_volume_index_ma6_v5,"Retail, MA6",consumption,11.995336847898098
0.2774988666878393,3.2266665641072465,3.2144581390254876,SE,services_volume_index_ma6_v5,"Services, MA6",consumption,11.627674745558329
1.5919225423462398,23.219930806862404,23.2173838864843,SE,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,14.586093348888653
2.1187463985873936,11.394315291880062,11.233629580368463,SE,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,5.377857066554476
1.2590334061164994,15.885194296307892,13.076785762110768,SE,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,12.616976022348705
6.970061672989747,65.26911127073674,58.34719615100827,SE,liquidated_expenditure_total_real_pc_ma4_v5,"Total expenditure, MA4",public_sector,9.36420857273995
6.706372978571405,11.652781340700907,9.144151607722646,SP,formal_hiring_balance_per_100k_wap_ma6_v5,"Formal hiring, MA6",labor_market,1.7375683365560721
1.0124274846548516,2.8444053217292184,2.440434700955227,SP,formal_hiring_balance_construction_per_100k_wap_ma6_v5,"Construction hiring, MA6",labor_market,2.809490422614228
0.297305235982174,4.04038008985881,3.5976504003639036,SP,retail_volume_index_ma6_v5,"Retail, MA6",consumption,13.590006501268162
0.26792287510889107,3.9681684077058823,3.8875194797106656,SP,services_volume_index_ma6_v5,"Services, MA6",consumption,14.810860797507909
7.85057971815901,74.29699564702645,62.67699033677695,SP,state_tax_revenue_real_pc_ma4_v5,"Own tax revenue, MA4",public_sector,9.463886529955442
1.8151291091844803,18.766136716174096,18.73700821697359,SP,icms_revenue_real_pc_ma4_v5,"ICMS, MA4",public_sector,10.338733824066948
1.1618461822295365,3.0670951095448338,2.6572121827423643,SP,public_investment_liquidated_real_pc_ma4_v5,"Public investment, MA4",public_sector,2.6398460970618336
