donor_state,scm_weight
AC,0.3978695876530127
PB,0.3769411323024848
DF,0.21940548211014985
GO,0.005783797934346257
SE,3.450877932980065e-15
ES,8.875145483588983e-16
PA,6.074561310792426e-16
AL,5.626124111802108e-16
PI,3.960323636888538e-16
PR,1.639036310228302e-16
SP,1.1092626558981754e-16
RS,9.340574257582123e-17
RJ,4.984452444229582e-18
AP,0
BA,0
CE,0
MA,0
MG,0
MS,0
MT,0
PE,0
RN,0
RO,0
SC,0
