period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2015-11-01,pre,,,,1e-4,,,,,retail_volume_index_ma6_V5
2015-12-01,pre,,,,1e-4,,,,,retail_volume_index_ma6_V5
2016-01-01,pre,,,,1e-4,,,,,retail_volume_index_ma6_V5
2016-02-01,pre,,,,1e-4,,,,,retail_volume_index_ma6_V5
2016-03-01,pre,,,,1e-4,,,,,retail_volume_index_ma6_V5
2016-04-01,pre,96.98302444993304,98.47667476282037,-1.9839620828018922,0.019414919457438815,0.03343510181663925,96.49271268001847,-1.4936503128873255,0.4903117699145696,retail_volume_index_ma6_V5
2016-05-01,pre,95.32787960667493,97.25540677514145,-1.723382169485765,0.055688139909452726,0.05899836339651331,95.53202460565569,-1.9275271684665256,-0.204144998980766,retail_volume_index_ma6_V5
2016-06-01,pre,90.58243778107818,91.45584431135659,-0.6984305653344278,1e-4,0.03501504730871012,90.75741374602215,-0.8734065302784018,-0.17497596494396817,retail_volume_index_ma6_V5
2016-07-01,pre,91.64047203459498,91.24731549564348,1.0684387583439017,0.02758531617629184,0.038223747314367555,92.31575425398738,0.3931565389515015,-0.6752822193924004,retail_volume_index_ma6_V5
2016-08-01,pre,94.40602822092926,91.98501090253211,2.5277129849043325,1e-4,0.04819500018287071,94.51272388743644,2.4210173183971477,-0.10669566650717854,retail_volume_index_ma6_V5
2016-09-01,pre,95.72595198043756,90.8727473898368,4.757857901299441,1e-4,0.029818076845636542,95.63060529113625,4.853204590600754,0.09534668930130863,retail_volume_index_ma6_V5
2016-10-01,pre,97.71631587834815,91.38221922107914,5.756587956482204,0.009617248711152965,0.06191817856607928,97.13880717756135,6.334096657269015,0.577508700786808,retail_volume_index_ma6_V5
2016-11-01,pre,99.65430065760204,92.81378094107421,6.796270150091212,0.004763938010401341,0.05211078953951223,99.61005109116543,6.840519716527822,0.04424956643660494,retail_volume_index_ma6_V5
2016-12-01,pre,104.6616340182876,97.83018041508592,7.118586170926602,1e-4,0.047801459413014856,104.94876658601252,6.83145360320168,-0.28713256772492457,retail_volume_index_ma6_V5
2017-01-01,pre,101.3272163353374,97.5687051425733,3.6004499590021406,0.0011689518164985776,0.03709703978681685,101.16915510157543,3.7585111927641037,0.1580612337619698,retail_volume_index_ma6_V5
2017-02-01,pre,97.25127720517328,96.16139531693385,1.0581096860005297,1e-4,0.05718508633282005,97.21950500293438,1.0898818882394323,0.03177220223889776,retail_volume_index_ma6_V5
2017-03-01,pre,94.45805630574668,96.51782028473862,-2.424710742448334,1e-4,0.046617537597510854,94.09310954229028,-2.0597639789919384,0.36494676345640187,retail_volume_index_ma6_V5
2017-04-01,pre,91.02481752429104,95.61174443689852,-3.963292874537424,0.055688139909452726,0.03190987532245467,91.64845156236109,-4.586926912607481,-0.6236340380700511,retail_volume_index_ma6_V5
2017-05-01,pre,88.73558179232522,94.40510711693027,-4.7902826712810445,0.07912342618981327,0.04477148169676295,89.61482444564922,-5.669525324605047,-0.879242653323999,retail_volume_index_ma6_V5
2017-06-01,pre,83.20617994871172,89.27668296578378,-6.370813119261521,0.00335292414924956,0.04955165210445093,82.90586984652225,-6.070503017072056,0.30031010218947074,retail_volume_index_ma6_V5
2017-07-01,pre,85.84862065412497,89.41792989415012,-3.8533309813355716,1e-4,0.04490212073962905,85.56459891281455,-3.5693092400251487,0.28402174131042557,retail_volume_index_ma6_V5
2017-08-01,pre,89.18765047532214,91.05464751399039,-1.9350223909955846,8.227241341700474e-4,0.07224822638211437,89.1196251229948,-1.866997038668245,0.0680253523273393,retail_volume_index_ma6_V5
2017-09-01,pre,91.22618717310988,91.55227487646411,-0.43294771911197993,1e-4,0.05648759224949958,91.11932715735213,-0.32608770335423287,0.1068600157577464,retail_volume_index_ma6_V5
2017-10-01,pre,93.124750649301,92.33885449350821,1.148637241460358,1e-4,0.03973438530948666,93.48749173496857,0.7858961557927984,-0.36274108566756524,retail_volume_index_ma6_V5
