pseudo_treated_state,outcome,channel_slug,period_date,analysis_period,augmented_gap
AL,retail,consumption,2005-06-01,post,-5.176030540362888
AL,retail,consumption,2005-07-01,post,-0.8262250362725467
AL,retail,consumption,2005-08-01,post,-1.1196365241541741
AL,retail,consumption,2005-09-01,post,-5.329913960641434
AL,retail,consumption,2005-10-01,post,-11.424095577422861
AL,retail,consumption,2005-11-01,post,-14.881064849861176
AL,retail,consumption,2005-12-01,post,-22.692967536491437
AL,retail,consumption,2006-01-01,post,-17.798443494910757
AL,retail,consumption,2006-02-01,post,-7.905563313933158
AL,retail,consumption,2006-03-01,post,-7.875738406442963
AL,retail,consumption,2006-04-01,post,-9.487712011726387
AL,retail,consumption,2006-05-01,post,-5.2396116695443595
AL,retail,consumption,2006-06-01,post,-3.298003279495674
AL,retail,consumption,2006-07-01,post,-6.18997394233358
AL,retail,consumption,2006-08-01,post,-0.5771762523284565
AL,retail,consumption,2006-09-01,post,2.3738309465403233
AL,retail,consumption,2006-10-01,post,16.186674234095477
AL,icms_confaz,public_sector,2001-11-01,pre,1.4530497235970827
AL,icms_confaz,public_sector,2001-12-01,pre,-1.973296968373056
AL,icms_confaz,public_sector,2002-01-01,pre,-0.3225991219553137
AL,icms_confaz,public_sector,2002-02-01,pre,-0.641607020910751
AL,icms_confaz,public_sector,2002-03-01,pre,-1.8810563914820015
AL,icms_confaz,public_sector,2002-04-01,pre,-1.2141644124706943
AL,icms_confaz,public_sector,2002-05-01,pre,1.1367086358023322
AL,icms_confaz,public_sector,2002-06-01,pre,1.7694793129407103
AL,icms_confaz,public_sector,2002-07-01,pre,-0.30704187629292434
AL,icms_confaz,public_sector,2002-08-01,pre,0.25093632794285625
AL,icms_confaz,public_sector,2002-09-01,pre,1.6673532277413905
AL,icms_confaz,public_sector,2002-10-01,pre,-0.779725371632118
AL,icms_confaz,public_sector,2002-11-01,pre,0.13126131679339537
AL,icms_confaz,public_sector,2002-12-01,pre,-1.23931688263065
AL,icms_confaz,public_sector,2003-01-01,pre,-0.04600432562269319
AL,icms_confaz,public_sector,2003-02-01,pre,0.07997657654506796
AL,icms_confaz,public_sector,2003-03-01,pre,2.0052449177145135
AL,icms_confaz,public_sector,2003-04-01,pre,0.8625456872755137
AL,icms_confaz,public_sector,2003-05-01,pre,1.158133331431003
AL,icms_confaz,public_sector,2003-06-01,pre,-0.28014021052681315
AL,icms_confaz,public_sector,2003-07-01,pre,-0.4002494512441288
AL,icms_confaz,public_sector,2003-08-01,pre,-0.5103082642135774
AL,icms_confaz,public_sector,2003-09-01,pre,0.11699129837837319
AL,icms_confaz,public_sector,2003-10-01,pre,-3.060547169229906
AL,icms_confaz,public_sector,2003-11-01,pre,1.2057264645722299
AL,icms_confaz,public_sector,2003-12-01,pre,1.5978156384125484
AL,icms_confaz,public_sector,2004-01-01,pre,-1.879384816994886
AL,icms_confaz,public_sector,2004-02-01,pre,0.8226320540724963
AL,icms_confaz,public_sector,2004-03-01,pre,1.029386672788501
AL,icms_confaz,public_sector,2004-04-01,pre,-0.6637823456233889
AL,icms_confaz,public_sector,2004-05-01,pre,-1.7123431436949232
AL,icms_confaz,public_sector,2004-06-01,pre,-1.46394143249573
AL,icms_confaz,public_sector,2004-07-01,pre,-1.9488932481553753
AL,icms_confaz,public_sector,2004-08-01,pre,2.6668428922741896
AL,icms_confaz,public_sector,2004-09-01,pre,0.4211431542261366
AL,icms_confaz,public_sector,2004-10-01,pre,2.6614585547546987
AL,icms_confaz,public_sector,2004-11-01,post,0.7053276689495611
AL,icms_confaz,public_sector,2004-12-01,post,5.53261158536991
AL,icms_confaz,public_sector,2005-01-01,post,1.0919855911721825
AL,icms_confaz,public_sector,2005-02-01,post,-0.64414408159559855
AL,icms_confaz,public_sector,2005-03-01,post,0.003898031541567093
AL,icms_confaz,public_sector,2005-04-01,post,-0.04675894284866544
AL,icms_confaz,public_sector,2005-05-01,post,-0.573109863972963
AL,icms_confaz,public_sector,2005-06-01,post,3.3032748688241753
AL,icms_confaz,public_sector,2005-07-01,post,-0.5612375525765287
AL,icms_confaz,public_sector,2005-08-01,post,-0.7787875390895742
AL,icms_confaz,public_sector,2005-09-01,post,2.7069812571422425
AL,icms_confaz,public_sector,2005-10-01,post,-0.9790994075125141
AL,icms_confaz,public_sector,2005-11-01,post,-5.369259402874423
AL,icms_confaz,public_sector,2005-12-01,post,1.3182751449890517
AL,icms_confaz,public_sector,2006-01-01,post,0.3874669335598
AL,icms_confaz,public_sector,2006-02-01,post,-3.8308894793087767
AL,icms_confaz,public_sector,2006-03-01,post,-2.4479515633913778
AL,icms_confaz,public_sector,2006-04-01,post,-0.5754404514073173
AL,icms_confaz,public_sector,2006-05-01,post,7.17473662316295
AL,icms_confaz,public_sector,2006-06-01,post,-1.0187565772552318
AL,icms_confaz,public_sector,2006-07-01,post,-1.882403540294085
AL,icms_confaz,public_sector,2006-08-01,post,-3.793483260898636
AL,icms_confaz,public_sector,2006-09-01,post,-7.663273281806944
AL,icms_confaz,public_sector,2006-10-01,post,6.242054747976596
AL,tax_confaz,public_sector,2001-11-01,pre,1.3005008905145061
AL,tax_confaz,public_sector,2001-12-01,pre,-2.1354835337492624
AL,tax_confaz,public_sector,2002-01-01,pre,0.7979922645607438
AL,tax_confaz,public_sector,2002-02-01,pre,0.0860938847516195
AL,tax_confaz,public_sector,2002-03-01,pre,-1.0012619016745923
AL,tax_confaz,public_sector,2002-04-01,pre,-2.286271657018734
AL,tax_confaz,public_sector,2002-05-01,pre,0.9775263074646894
AL,tax_confaz,public_sector,2002-06-01,pre,1.8222871304160684
AL,tax_confaz,public_sector,2002-07-01,pre,-0.18729282101648437
AL,tax_confaz,public_sector,2002-08-01,pre,-0.5173114571402238
AL,tax_confaz,public_sector,2002-09-01,pre,3.0354882637462666
AL,tax_confaz,public_sector,2002-10-01,pre,-0.9279432783573114
AL,tax_confaz,public_sector,2002-11-01,pre,-0.3447942104359214
AL,tax_confaz,public_sector,2002-12-01,pre,-2.1892688764152233
AL,tax_confaz,public_sector,2003-01-01,pre,0.24734136370207338
AL,tax_confaz,public_sector,2003-02-01,pre,-0.09134120072009821
AL,tax_confaz,public_sector,2003-03-01,pre,2.1949443126238286
AL,tax_confaz,public_sector,2003-04-01,pre,1.8870604640991182
AL,tax_confaz,public_sector,2003-05-01,pre,0.9453989568996448
AL,tax_confaz,public_sector,2003-06-01,pre,0.3578927776766534
AL,tax_confaz,public_sector,2003-07-01,pre,-0.7841485671503072
AL,tax_confaz,public_sector,2003-08-01,pre,-1.1632781262545784
AL,tax_confaz,public_sector,2003-09-01,pre,1.4068137087731571
AL,tax_confaz,public_sector,2003-10-01,pre,-3.148823296117847
AL,tax_confaz,public_sector,2003-11-01,pre,1.0996807094004737
AL,tax_confaz,public_sector,2003-12-01,pre,2.019904283811279
AL,tax_confaz,public_sector,2004-01-01,pre,-2.2141824060093995
AL,tax_confaz,public_sector,2004-02-01,pre,0.6020664117910961
AL,tax_confaz,public_sector,2004-03-01,pre,0.20491286034826217
AL,tax_confaz,public_sector,2004-04-01,pre,0.025042553648603416
AL,tax_confaz,public_sector,2004-05-01,pre,-1.252141097187181
AL,tax_confaz,public_sector,2004-06-01,pre,-1.803314124499689
AL,tax_confaz,public_sector,2004-07-01,pre,-2.5925872586775114
AL,tax_confaz,public_sector,2004-08-01,pre,3.113354564084805
AL,tax_confaz,public_sector,2004-09-01,pre,0.09681734258175112
AL,tax_confaz,public_sector,2004-10-01,pre,3.248845308791342
AL,tax_confaz,public_sector,2004-11-01,post,0.6099877796987059
AL,tax_confaz,public_sector,2004-12-01,post,4.717507339486218
AL,tax_confaz,public_sector,2005-01-01,post,1.7011458083530258
AL,tax_confaz,public_sector,2005-02-01,post,-0.3840713047546167
AL,tax_confaz,public_sector,2005-03-01,post,0.3899068804700079
AL,tax_confaz,public_sector,2005-04-01,post,0.001858954901472032
AL,tax_confaz,public_sector,2005-05-01,post,-0.1174026896764424
AL,tax_confaz,public_sector,2005-06-01,post,3.6594848245004954
AL,tax_confaz,public_sector,2005-07-01,post,-0.19580950099670957
AL,tax_confaz,public_sector,2005-08-01,post,0.36841681094177403
AL,tax_confaz,public_sector,2005-09-01,post,1.2450656312163169
AL,tax_confaz,public_sector,2005-10-01,post,-0.4690605905113969
AL,tax_confaz,public_sector,2005-11-01,post,-6.459563931364855
AL,tax_confaz,public_sector,2005-12-01,post,0.298467648279356
AL,tax_confaz,public_sector,2006-01-01,post,0.7385395619900024
AL,tax_confaz,public_sector,2006-02-01,post,-3.0137444896101293
AL,tax_confaz,public_sector,2006-03-01,post,-3.110555549987861
AL,tax_confaz,public_sector,2006-04-01,post,0.6171343639918234
AL,tax_confaz,public_sector,2006-05-01,post,6.230479286995916
AL,tax_confaz,public_sector,2006-06-01,post,-1.4475002214553783
AL,tax_confaz,public_sector,2006-07-01,post,-1.059729915244148
AL,tax_confaz,public_sector,2006-08-01,post,-5.109774285320967
AL,tax_confaz,public_sector,2006-09-01,post,-7.046044030630966
AL,tax_confaz,public_sector,2006-10-01,post,7.252734874150548
AM,retail,consumption,2001-11-01,pre,-1.4210854715202004e-14
AM,retail,consumption,2001-12-01,pre,0.9775592529924069
AM,retail,consumption,2002-01-01,pre,0.2166460805185011
AM,retail,consumption,2002-02-01,pre,-0.7486794824005045
AM,retail,consumption,2002-03-01,pre,0.6527140237538447
AM,retail,consumption,2002-04-01,pre,-0.36482500441638877
AM,retail,consumption,2002-05-01,pre,-0.2958429149218631
AM,retail,consumption,2002-06-01,pre,-1.8945846414742107
AM,retail,consumption,2002-07-01,pre,2.3047274481421454
AM,retail,consumption,2002-08-01,pre,-0.7315487502160352
AM,retail,consumption,2002-09-01,pre,1.3731603739166616
AM,retail,consumption,2002-10-01,pre,-1.1294956530935707
AM,retail,consumption,2002-11-01,pre,4.036362175057647
AM,retail,consumption,2002-12-01,pre,-0.6649593097802722
AM,retail,consumption,2003-01-01,pre,-0.7919725360627154
AM,retail,consumption,2003-02-01,pre,-1.766001486001798
AM,retail,consumption,2003-03-01,pre,2.773974686589213
AM,retail,consumption,2003-04-01,pre,-0.9093605228837021
AM,retail,consumption,2003-05-01,pre,-1.6557134193339351
AM,retail,consumption,2003-06-01,pre,1.297431970379904
AM,retail,consumption,2003-07-01,pre,-0.18365296768750738
AM,retail,consumption,2003-08-01,pre,-1.6619942874148563
AM,retail,consumption,2003-09-01,pre,-2.5147368811614967
AM,retail,consumption,2003-10-01,pre,-2.739469320037742
AM,retail,consumption,2003-11-01,pre,0.38935304601587006
AM,retail,consumption,2003-12-01,pre,3.5979191758140416
AM,retail,consumption,2004-01-01,pre,3.320586062646157
AM,retail,consumption,2004-02-01,pre,-0.23274533360645933
AM,retail,consumption,2004-03-01,pre,-6.2783469621478645
AM,retail,consumption,2004-04-01,pre,-2.027577129227666
AM,retail,consumption,2004-05-01,pre,2.6398587089648515
AM,retail,consumption,2004-06-01,pre,1.1916762819201239
AM,retail,consumption,2004-07-01,pre,1.9274418218166147
AM,retail,consumption,2004-08-01,pre,1.5245810280391083
AM,retail,consumption,2004-09-01,pre,2.6241993501680696
AM,retail,consumption,2004-10-01,pre,1.8073868185988715
AM,retail,consumption,2004-11-01,post,1.893657177495328
AM,retail,consumption,2004-12-01,post,5.525251308483874
AM,retail,consumption,2005-01-01,post,-3.9684261669653864
AM,retail,consumption,2005-02-01,post,4.873729795703738
AM,retail,consumption,2005-03-01,post,8.514244760054765
AM,retail,consumption,2005-04-01,post,10.637871646225335
AM,retail,consumption,2005-05-01,post,5.602302698067817
AM,retail,consumption,2005-06-01,post,10.636298622822409
AM,retail,consumption,2005-07-01,post,10.096189906238138
AM,retail,consumption,2005-08-01,post,10.801298439735405
AM,retail,consumption,2005-09-01,post,8.982851110126745
AM,retail,consumption,2005-10-01,post,11.173746232989402
AM,retail,consumption,2005-11-01,post,12.53787409748486
AM,retail,consumption,2005-12-01,post,21.056735739941473
AM,retail,consumption,2006-01-01,post,11.395120639097456
AM,retail,consumption,2006-02-01,post,9.351569525819627
AM,retail,consumption,2006-03-01,post,17.02919876302667
AM,retail,consumption,2006-04-01,post,17.966650441097386
AM,retail,consumption,2006-05-01,post,21.859609391325677
AM,retail,consumption,2006-06-01,post,14.74311955473172
AM,retail,consumption,2006-07-01,post,15.169217021080698
AM,retail,consumption,2006-08-01,post,13.450391394162153
AM,retail,consumption,2006-09-01,post,16.620430506191468
AM,retail,consumption,2006-10-01,post,10.158823177839565
AM,icms_confaz,public_sector,2001-11-01,pre,-1.3733671853952316
AM,icms_confaz,public_sector,2001-12-01,pre,1.2434726312428168
AM,icms_confaz,public_sector,2002-01-01,pre,-3.7153350182166918
AM,icms_confaz,public_sector,2002-02-01,pre,2.8909654867196792
AM,icms_confaz,public_sector,2002-03-01,pre,-0.5026885739276992
AM,icms_confaz,public_sector,2002-04-01,pre,-1.5791405076156622
AM,icms_confaz,public_sector,2002-05-01,pre,0.26182187420653236
AM,icms_confaz,public_sector,2002-06-01,pre,-0.5115000539879588
AM,icms_confaz,public_sector,2002-07-01,pre,0.7998505860244904
AM,icms_confaz,public_sector,2002-08-01,pre,1.400075485320258
AM,icms_confaz,public_sector,2002-09-01,pre,9.627871541201586
AM,icms_confaz,public_sector,2002-10-01,pre,-7.21035305791554
AM,icms_confaz,public_sector,2002-11-01,pre,-0.49963876543606034
AM,icms_confaz,public_sector,2002-12-01,pre,3.9645745072697167
AM,icms_confaz,public_sector,2003-01-01,pre,0.7783697548958628
AM,icms_confaz,public_sector,2003-02-01,pre,0.8388658903857333
AM,icms_confaz,public_sector,2003-03-01,pre,9.463883304596365
AM,icms_confaz,public_sector,2003-04-01,pre,4.772035555072321
AM,icms_confaz,public_sector,2003-05-01,pre,1.0575502333476834
AM,icms_confaz,public_sector,2003-06-01,pre,0.7332681156924536
AM,icms_confaz,public_sector,2003-07-01,pre,-5.422076740304945
