competencia,year,month,uf,formal_hiring_balance,source_series,source_archive,source_regime,source_component,series_version,period_date,post_2020_caged_dummy,caged_method_break_dummy,state_abbrev,state_name,macroregion,is_identified_uf,include_in_panel,uf_mapping_status
201012,2010,12,26,-4599,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,PE,Pernambuco,Northeast,TRUE,TRUE,mapped
201012,2010,12,27,-250,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,AL,Alagoas,Northeast,TRUE,TRUE,mapped
201012,2010,12,28,-1574,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,SE,Sergipe,Northeast,TRUE,TRUE,mapped
201012,2010,12,29,-17303,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,BA,Bahia,Northeast,TRUE,TRUE,mapped
201012,2010,12,31,-50797,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,MG,Minas Gerais,Southeast,TRUE,TRUE,mapped
201012,2010,12,32,-7651,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,ES,Espirito Santo,Southeast,TRUE,TRUE,mapped
201012,2010,12,33,-10103,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,RJ,Rio de Janeiro,Southeast,TRUE,TRUE,mapped
201012,2010,12,35,-159582,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,SP,Sao Paulo,Southeast,TRUE,TRUE,mapped
201012,2010,12,41,-31870,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,PR,Parana,South,TRUE,TRUE,mapped
201012,2010,12,42,-25301,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,SC,Santa Catarina,South,TRUE,TRUE,mapped
201012,2010,12,43,-18194,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,RS,Rio Grande do Sul,South,TRUE,TRUE,mapped
201012,2010,12,50,-8369,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,MS,Mato Grosso do Sul,Center-West,TRUE,TRUE,mapped
201012,2010,12,51,-10414,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,MT,Mato Grosso,Center-West,TRUE,TRUE,mapped
201012,2010,12,52,-20214,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,GO,Goias,Center-West,TRUE,TRUE,mapped
201012,2010,12,53,-7300,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2010-12-01,0,0,DF,Distrito Federal,Center-West,TRUE,TRUE,mapped
201101,2011,1,11,380,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,RO,Rondonia,North,TRUE,TRUE,mapped
201101,2011,1,12,-335,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,AC,Acre,North,TRUE,TRUE,mapped
201101,2011,1,13,3118,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,AM,Amazonas,North,TRUE,TRUE,mapped
201101,2011,1,14,209,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,RR,Roraima,North,TRUE,TRUE,mapped
201101,2011,1,15,855,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,PA,Para,North,TRUE,TRUE,mapped
201101,2011,1,16,-206,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,AP,Amapa,North,TRUE,TRUE,mapped
201101,2011,1,17,-41,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,TO,Tocantins,North,TRUE,TRUE,mapped
201101,2011,1,21,-1060,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,MA,Maranhao,Northeast,TRUE,TRUE,mapped
201101,2011,1,22,154,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,PI,Piaui,Northeast,TRUE,TRUE,mapped
201101,2011,1,23,-956,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,CE,Ceara,Northeast,TRUE,TRUE,mapped
201101,2011,1,24,-2243,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,RN,Rio Grande do Norte,Northeast,TRUE,TRUE,mapped
201101,2011,1,25,-1112,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,PB,Paraiba,Northeast,TRUE,TRUE,mapped
201101,2011,1,26,-5957,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,PE,Pernambuco,Northeast,TRUE,TRUE,mapped
201101,2011,1,27,1395,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,AL,Alagoas,Northeast,TRUE,TRUE,mapped
201101,2011,1,28,1730,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,SE,Sergipe,Northeast,TRUE,TRUE,mapped
201101,2011,1,29,7438,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,BA,Bahia,Northeast,TRUE,TRUE,mapped
201101,2011,1,31,13846,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,MG,Minas Gerais,Southeast,TRUE,TRUE,mapped
201101,2011,1,32,1776,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,ES,Espirito Santo,Southeast,TRUE,TRUE,mapped
201101,2011,1,33,1127,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,RJ,Rio de Janeiro,Southeast,TRUE,TRUE,mapped
201101,2011,1,35,54346,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,SP,Sao Paulo,Southeast,TRUE,TRUE,mapped
201101,2011,1,41,14954,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,PR,Parana,South,TRUE,TRUE,mapped
201101,2011,1,42,16889,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,SC,Santa Catarina,South,TRUE,TRUE,mapped
201101,2011,1,43,17232,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,RS,Rio Grande do Sul,South,TRUE,TRUE,mapped
201101,2011,1,50,3568,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,MS,Mato Grosso do Sul,Center-West,TRUE,TRUE,mapped
201101,2011,1,51,7837,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,MT,Mato Grosso,Center-West,TRUE,TRUE,mapped
201101,2011,1,52,13025,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,GO,Goias,Center-West,TRUE,TRUE,mapped
201101,2011,1,53,4122,old_caged_complete_ftp_integrity_ok,CAGEDEST_012011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-01-01,0,0,DF,Distrito Federal,Center-West,TRUE,TRUE,mapped
201102,2011,2,11,3920,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,RO,Rondonia,North,TRUE,TRUE,mapped
201102,2011,2,12,429,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,AC,Acre,North,TRUE,TRUE,mapped
201102,2011,2,13,4718,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,AM,Amazonas,North,TRUE,TRUE,mapped
201102,2011,2,14,127,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,RR,Roraima,North,TRUE,TRUE,mapped
201102,2011,2,15,4208,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,PA,Para,North,TRUE,TRUE,mapped
201102,2011,2,16,72,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,AP,Amapa,North,TRUE,TRUE,mapped
201102,2011,2,17,1053,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,TO,Tocantins,North,TRUE,TRUE,mapped
201102,2011,2,21,1160,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,MA,Maranhao,Northeast,TRUE,TRUE,mapped
201102,2011,2,22,182,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,PI,Piaui,Northeast,TRUE,TRUE,mapped
201102,2011,2,23,5793,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,CE,Ceara,Northeast,TRUE,TRUE,mapped
201102,2011,2,24,-127,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,RN,Rio Grande do Norte,Northeast,TRUE,TRUE,mapped
201102,2011,2,25,-3581,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,PB,Paraiba,Northeast,TRUE,TRUE,mapped
201102,2011,2,26,2069,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,PE,Pernambuco,Northeast,TRUE,TRUE,mapped
201102,2011,2,27,-488,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,AL,Alagoas,Northeast,TRUE,TRUE,mapped
201102,2011,2,28,1294,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,SE,Sergipe,Northeast,TRUE,TRUE,mapped
201102,2011,2,29,3127,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,BA,Bahia,Northeast,TRUE,TRUE,mapped
201102,2011,2,31,36053,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,MG,Minas Gerais,Southeast,TRUE,TRUE,mapped
201102,2011,2,32,3746,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,ES,Espirito Santo,Southeast,TRUE,TRUE,mapped
201102,2011,2,33,19921,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,RJ,Rio de Janeiro,Southeast,TRUE,TRUE,mapped
201102,2011,2,35,105803,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,SP,Sao Paulo,Southeast,TRUE,TRUE,mapped
201102,2011,2,41,19801,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,PR,Parana,South,TRUE,TRUE,mapped
201102,2011,2,42,18914,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,SC,Santa Catarina,South,TRUE,TRUE,mapped
201102,2011,2,43,20380,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,RS,Rio Grande do Sul,South,TRUE,TRUE,mapped
201102,2011,2,50,5391,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,MS,Mato Grosso do Sul,Center-West,TRUE,TRUE,mapped
201102,2011,2,51,10558,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,MT,Mato Grosso,Center-West,TRUE,TRUE,mapped
201102,2011,2,52,13225,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,GO,Goias,Center-West,TRUE,TRUE,mapped
201102,2011,2,53,3051,old_caged_complete_ftp_integrity_ok,CAGEDEST_022011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-02-01,0,0,DF,Distrito Federal,Center-West,TRUE,TRUE,mapped
201103,2011,3,11,1987,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,RO,Rondonia,North,TRUE,TRUE,mapped
201103,2011,3,12,-841,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,AC,Acre,North,TRUE,TRUE,mapped
201103,2011,3,13,3854,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,AM,Amazonas,North,TRUE,TRUE,mapped
201103,2011,3,14,-123,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,RR,Roraima,North,TRUE,TRUE,mapped
201103,2011,3,15,-1457,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,PA,Para,North,TRUE,TRUE,mapped
201103,2011,3,16,-79,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,AP,Amapa,North,TRUE,TRUE,mapped
201103,2011,3,17,-510,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,TO,Tocantins,North,TRUE,TRUE,mapped
201103,2011,3,21,-3816,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,MA,Maranhao,Northeast,TRUE,TRUE,mapped
201103,2011,3,22,-2114,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,PI,Piaui,Northeast,TRUE,TRUE,mapped
201103,2011,3,23,-583,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,CE,Ceara,Northeast,TRUE,TRUE,mapped
201103,2011,3,24,-1048,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,RN,Rio Grande do Norte,Northeast,TRUE,TRUE,mapped
201103,2011,3,25,-3126,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,PB,Paraiba,Northeast,TRUE,TRUE,mapped
201103,2011,3,26,-7205,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,PE,Pernambuco,Northeast,TRUE,TRUE,mapped
201103,2011,3,27,-15786,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,AL,Alagoas,Northeast,TRUE,TRUE,mapped
201103,2011,3,28,-729,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,SE,Sergipe,Northeast,TRUE,TRUE,mapped
201103,2011,3,29,2758,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,BA,Bahia,Northeast,TRUE,TRUE,mapped
201103,2011,3,31,11576,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,MG,Minas Gerais,Southeast,TRUE,TRUE,mapped
201103,2011,3,32,-204,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,ES,Espirito Santo,Southeast,TRUE,TRUE,mapped
201103,2011,3,33,2835,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,RJ,Rio de Janeiro,Southeast,TRUE,TRUE,mapped
201103,2011,3,35,61001,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,SP,Sao Paulo,Southeast,TRUE,TRUE,mapped
201103,2011,3,41,13927,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,PR,Parana,South,TRUE,TRUE,mapped
201103,2011,3,42,2335,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,SC,Santa Catarina,South,TRUE,TRUE,mapped
201103,2011,3,43,19472,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,RS,Rio Grande do Sul,South,TRUE,TRUE,mapped
201103,2011,3,50,2508,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,MS,Mato Grosso do Sul,Center-West,TRUE,TRUE,mapped
201103,2011,3,51,-2269,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,MT,Mato Grosso,Center-West,TRUE,TRUE,mapped
201103,2011,3,52,8399,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,GO,Goias,Center-West,TRUE,TRUE,mapped
201103,2011,3,53,1913,old_caged_basedosdados_microdados_antigos_patch,,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-03-01,0,0,DF,Distrito Federal,Center-West,TRUE,TRUE,mapped
201104,2011,4,11,938,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,RO,Rondonia,North,TRUE,TRUE,mapped
201104,2011,4,12,354,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,AC,Acre,North,TRUE,TRUE,mapped
201104,2011,4,13,4346,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,AM,Amazonas,North,TRUE,TRUE,mapped
201104,2011,4,14,-128,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,RR,Roraima,North,TRUE,TRUE,mapped
201104,2011,4,15,3018,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,PA,Para,North,TRUE,TRUE,mapped
201104,2011,4,16,469,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,AP,Amapa,North,TRUE,TRUE,mapped
201104,2011,4,17,654,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,TO,Tocantins,North,TRUE,TRUE,mapped
201104,2011,4,21,1935,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,MA,Maranhao,Northeast,TRUE,TRUE,mapped
201104,2011,4,22,2496,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,PI,Piaui,Northeast,TRUE,TRUE,mapped
201104,2011,4,23,6605,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,CE,Ceara,Northeast,TRUE,TRUE,mapped
201104,2011,4,24,371,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,RN,Rio Grande do Norte,Northeast,TRUE,TRUE,mapped
201104,2011,4,25,1902,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,PB,Paraiba,Northeast,TRUE,TRUE,mapped
201104,2011,4,26,-1964,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,PE,Pernambuco,Northeast,TRUE,TRUE,mapped
201104,2011,4,27,-16134,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,AL,Alagoas,Northeast,TRUE,TRUE,mapped
201104,2011,4,28,-1139,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,SE,Sergipe,Northeast,TRUE,TRUE,mapped
201104,2011,4,29,10623,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,BA,Bahia,Northeast,TRUE,TRUE,mapped
201104,2011,4,31,36354,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,MG,Minas Gerais,Southeast,TRUE,TRUE,mapped
201104,2011,4,32,8814,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,ES,Espirito Santo,Southeast,TRUE,TRUE,mapped
201104,2011,4,33,25756,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,RJ,Rio de Janeiro,Southeast,TRUE,TRUE,mapped
201104,2011,4,35,119133,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,SP,Sao Paulo,Southeast,TRUE,TRUE,mapped
201104,2011,4,41,20837,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,PR,Parana,South,TRUE,TRUE,mapped
201104,2011,4,42,8751,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,SC,Santa Catarina,South,TRUE,TRUE,mapped
201104,2011,4,43,16997,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,RS,Rio Grande do Sul,South,TRUE,TRUE,mapped
201104,2011,4,50,2006,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,MS,Mato Grosso do Sul,Center-West,TRUE,TRUE,mapped
201104,2011,4,51,1817,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,MT,Mato Grosso,Center-West,TRUE,TRUE,mapped
201104,2011,4,52,12170,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,GO,Goias,Center-West,TRUE,TRUE,mapped
201104,2011,4,53,5244,old_caged_complete_ftp_integrity_ok,CAGEDEST_042011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-04-01,0,0,DF,Distrito Federal,Center-West,TRUE,TRUE,mapped
201105,2011,5,11,345,old_caged_complete_ftp_integrity_ok,CAGEDEST_052011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-05-01,0,0,RO,Rondonia,North,TRUE,TRUE,mapped
201105,2011,5,12,228,old_caged_complete_ftp_integrity_ok,CAGEDEST_052011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-05-01,0,0,AC,Acre,North,TRUE,TRUE,mapped
201105,2011,5,13,2994,old_caged_complete_ftp_integrity_ok,CAGEDEST_052011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-05-01,0,0,AM,Amazonas,North,TRUE,TRUE,mapped
201105,2011,5,14,-679,old_caged_complete_ftp_integrity_ok,CAGEDEST_052011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-05-01,0,0,RR,Roraima,North,TRUE,TRUE,mapped
201105,2011,5,15,1158,old_caged_complete_ftp_integrity_ok,CAGEDEST_052011.7z,old_caged,complete,old_complete_novo_mov_for_exc_v1,2011-05-01,0,0,PA,Para,North,TRUE,TRUE,mapped
