dropped_donor,period_date,analysis_period,loo_gap
AC,2013-01-01,pre,-21.683660033091037
AC,2013-02-01,pre,-11.749292298276814
AC,2013-03-01,pre,0.9090343303411501
AC,2013-04-01,pre,12.637534285330126
AC,2013-05-01,pre,19.92571424953444
AC,2013-06-01,pre,22.6082719003413
AC,2013-07-01,pre,23.87538179257916
AC,2013-08-01,pre,23.449412825647137
AC,2013-09-01,pre,19.933847274192477
AC,2013-10-01,pre,13.271551917018563
AC,2013-11-01,pre,5.799905494651053
AC,2013-12-01,pre,-1.3656091232866174
AC,2014-01-01,pre,-9.367626005703643
AC,2014-02-01,pre,-17.28505912379422
AC,2014-03-01,pre,-25.882887616555966
AC,2014-04-01,pre,-32.86815613520465
AC,2014-05-01,pre,-39.18220393915743
AC,2014-06-01,pre,-44.39449248226345
AC,2014-07-01,pre,-46.124265867713405
AC,2014-08-01,pre,-41.36588168734888
AC,2014-09-01,pre,-29.251132304893517
AC,2014-10-01,pre,-11.794287685207866
AC,2014-11-01,pre,6.428406599885015
AC,2014-12-01,pre,18.80024925427893
AC,2015-01-01,pre,20.745285633562716
AC,2015-02-01,pre,10.28414648915718
AC,2015-03-01,pre,-7.806043517382534
AC,2015-04-01,pre,-23.982250422367215
AC,2015-05-01,pre,-34.14156231782431
AC,2015-06-01,pre,-37.16320418474406
AC,2015-07-01,pre,-34.927260551800046
AC,2015-08-01,pre,-34.07331296231108
AC,2015-09-01,pre,-35.938907306904156
AC,2015-10-01,pre,-39.569418545319905
AC,2015-11-01,pre,-46.14898816819398
AC,2015-12-01,pre,-48.453030094424776
AC,2016-01-01,pre,-42.83942333976667
AC,2016-02-01,pre,-29.954357264860107
AC,2016-03-01,pre,-14.550524703974517
AC,2016-04-01,pre,-1.1888589936171456
AC,2016-05-01,pre,8.158437762606276
AC,2016-06-01,pre,14.42952352310877
AC,2016-07-01,pre,16.681222303480773
AC,2016-08-01,pre,17.666199643963672
AC,2016-09-01,pre,19.669832225305996
AC,2016-10-01,pre,21.354307549766197
AC,2016-11-01,pre,21.576709384882847
AC,2016-12-01,pre,18.774007876686127
AC,2017-01-01,pre,13.110167343902681
AC,2017-02-01,pre,6.617284852663342
AC,2017-03-01,pre,1.1757724732924828
AC,2017-04-01,pre,-2.8043472600540724
AC,2017-05-01,post,-3.261569573187538
AC,2017-06-01,post,0.8040990694141015
AC,2017-07-01,post,8.93401647064291
AC,2017-08-01,post,17.676414670896392
AC,2017-09-01,post,22.897299549937223
AC,2017-10-01,post,25.909815372328158
AC,2017-11-01,post,26.523352252133492
AC,2017-12-01,post,22.51854076457404
AC,2018-01-01,post,14.36086853516725
AC,2018-02-01,post,6.001811405647704
AC,2018-03-01,post,-1.2157450915090315
AC,2018-04-01,post,-7.905298094608552
AL,2013-01-01,pre,-23.166380158202763
AL,2013-02-01,pre,-13.264045204901189
AL,2013-03-01,pre,-0.6821738897798095
AL,2013-04-01,pre,10.906752355890504
AL,2013-05-01,pre,17.98322773122781
AL,2013-06-01,pre,20.44333960851024
AL,2013-07-01,pre,21.60379022102207
AL,2013-08-01,pre,21.281574753809398
AL,2013-09-01,pre,18.121815629494243
AL,2013-10-01,pre,11.944042516431985
AL,2013-11-01,pre,4.940102868930325
AL,2013-12-01,pre,-1.8986911334192982
AL,2014-01-01,pre,-9.752220635478738
AL,2014-02-01,pre,-17.66052953652669
AL,2014-03-01,pre,-26.310445262993767
AL,2014-04-01,pre,-33.3288231577769
AL,2014-05-01,pre,-39.59155554457297
AL,2014-06-01,pre,-44.74191519849399
AL,2014-07-01,pre,-46.46890085884806
AL,2014-08-01,pre,-41.791706688604265
AL,2014-09-01,pre,-29.792479680832653
AL,2014-10-01,pre,-12.439261896357756
AL,2014-11-01,pre,5.735252635365448
