donor_state,scm_weight
SE,0.3496724862826577
PA,0.2978599909582307
AC,0.11804796587950116
DF,0.08374964240156904
CE,0.07598483142631957
MG,0.04229107348151083
BA,0.03239400956308981
PE,1.8567649154634766e-12
SP,1.7760922869219224e-12
RN,1.1617994509131194e-12
AL,7.536748225493403e-13
PR,7.291637766331357e-13
PB,5.050489094324909e-13
RS,2.7587732039674585e-13
MS,6.259537306232108e-14
SC,9.473362614826368e-17
ES,1.0786500294855145e-17
RO,5.165492837516555e-18
AP,0
GO,0
MA,0
MT,0
PI,0
RJ,0
