period_date,event_time,plot_time,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmentation_lambda,augmentation_cv_rmse,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2015-08-01,-20,-20,pre,48.0816822731858,59.25424771418224,-10.919880951259696,1e-4,0.15174457188776735,48.33436676292254,-11.172565440996443,-0.25268448973674396,public_investment_liquidated_real_pc_ma4_v5
2015-10-01,-19,-19,pre,78.89856997915935,59.078884957481776,19.312239965681258,1e-4,0.39826054525650256,78.39112492316303,19.81968502167757,0.507445055996314,public_investment_liquidated_real_pc_ma4_v5
2015-12-01,-18,-18,pre,109.73447548177036,116.24725318576789,-6.794774701496991,0.2069138081114788,0.14061591808901283,109.4524784842709,-6.5127777039975285,0.28199699749946205,public_investment_liquidated_real_pc_ma4_v5
2016-02-01,-17,-17,pre,89.22292802934966,106.11834381440593,-9.253687263150818,0.023357214690901212,0.10838238495923677,96.86465655125511,-16.895415785056272,-7.641728521905449,public_investment_liquidated_real_pc_ma4_v5
2016-04-01,-16,-16,pre,84.0748466983143,79.89472151267643,-3.922054380181617,0.2069138081114788,0.16598255467520406,75.9726671324948,4.180125185637877,8.102179565819497,public_investment_liquidated_real_pc_ma4_v5
2016-06-01,-15,-15,pre,63.42992794369151,63.74203183571296,-0.10248154253009356,1e-4,0.20371691278197923,63.639550293182864,-0.3121038920214474,-0.2096223494913545,public_investment_liquidated_real_pc_ma4_v5
2016-08-01,-14,-14,pre,42.01464473237799,41.00481416923902,3.084099477418164,1e-4,0.09064604032507381,44.08891364665718,1.0098305631389692,-2.0742689142791946,public_investment_liquidated_real_pc_ma4_v5
2016-10-01,-13,-13,pre,51.873796633969974,54.01281631988649,-4.644719436210887,0.023357214690901212,0.07451415351518031,49.368096883675605,-2.139019685916516,2.5056997502943688,public_investment_liquidated_real_pc_ma4_v5
2016-12-01,-12,-12,pre,75.71692792082754,76.64290997820909,2.0036144695886415,0.023357214690901212,0.08318980220975493,78.64652444779773,-0.925982057381546,-2.9295965269701867,public_investment_liquidated_real_pc_ma4_v5
2017-02-01,-11,-11,pre,65.6415029722518,66.79042126834952,-1.2735693080605712,0.06951927961775606,0.0719873262078056,65.51685196028895,-1.148918296097719,0.12465101196285389,public_investment_liquidated_real_pc_ma4_v5
2017-04-01,-10,-10,pre,55.833456036971285,59.61492019405936,-4.3669013532466305,1e-4,0.10281328860371712,55.248018840812726,-3.781464157088074,0.5854371961585585,public_investment_liquidated_real_pc_ma4_v5
2017-06-01,-9,-9,pre,56.990216246938225,58.42924194658174,-3.1122083285808415,0.007847599703514606,0.07679705714193773,55.3170336180009,-1.4390256996435156,1.673182628937326,public_investment_liquidated_real_pc_ma4_v5
2017-08-01,-8,-8,pre,41.591985565078566,44.782083060426146,-2.364708545134454,0.023357214690901212,0.1071435905510335,42.41737451529169,-3.1900974953475796,-0.8253889502131244,public_investment_liquidated_real_pc_ma4_v5
2017-10-01,-7,-7,pre,56.10575616284575,57.881637372797215,-0.8152723184555973,0.007847599703514606,0.09377344596449441,57.06636505434162,-1.7758812099514643,-0.9606088914958661,public_investment_liquidated_real_pc_ma4_v5
2017-12-01,-6,-6,pre,90.41046457000787,79.53977764448366,8.775560881950842,1e-4,0.10928477596044263,88.3153385264345,10.870686925524211,2.095126043573373,public_investment_liquidated_real_pc_ma4_v5
2018-02-01,-5,-5,pre,80.73581134782464,69.37777451468669,11.162481797406413,0.0026366508987303583,0.09313445603625381,80.5402563120931,11.358036833137945,0.19555503573153032,public_investment_liquidated_real_pc_ma4_v5
2018-04-01,-4,-4,pre,68.64621762118765,61.232981211584125,7.761690584452604,1e-4,0.12154737378831766,68.99467179603673,7.41323640960352,-0.34845417484908126,public_investment_liquidated_real_pc_ma4_v5
2018-06-01,-3,-3,pre,65.14696500240667,57.20546655539146,7.1477709947790355,0.007847599703514606,0.0869163699689662,64.35323755017049,7.9414984470152135,0.7937274522361832,public_investment_liquidated_real_pc_ma4_v5
2018-08-01,-2,-2,pre,35.13747772239782,46.70135639016922,-14.119415797440462,0.06951927961775606,0.08443843070890032,32.581940592728756,-11.563878667771398,2.5555371296690623,public_investment_liquidated_real_pc_ma4_v5
2018-10-01,-1,-1,pre,33.7425366273001,63.978726838248704,-22.299726585484976,0.06951927961775606,0.10560118112947238,41.67900025276373,-30.236190210948607,-7.936463625463631,public_investment_liquidated_real_pc_ma4_v5
2019-08-01,4,1,post,28.331673771652248,22.216577641285006,-0.49263937538685115,143.8449888287663,0.9577408592207408,21.723938265898155,6.115096130367242,6.607735505754093,public_investment_liquidated_real_pc_ma4_v5
2019-10-01,5,2,post,22.11561655286652,35.43784113573892,-0.01233362457740187,428.1332398719387,0.9589315946224783,35.42550751116152,-13.322224582872401,-13.309890958295,public_investment_liquidated_real_pc_ma4_v5
2019-12-01,6,3,post,33.34096666224616,54.66381807623592,0.26376047277289877,143.8449888287663,0.8897600414517407,54.92757854900882,-21.32285141398976,-21.58661188676266,public_investment_liquidated_real_pc_ma4_v5
