donor_state,scm_weight
AC,0.8839597575277423
DF,0.11604024247225556
SE,1.416894527384623e-15
RN,3.807212804268351e-16
PE,2.2709477316959065e-16
AL,1.1620787031183867e-16
ES,1.1310143184812183e-16
SC,2.6069109515369682e-17
RJ,1.4758735870052267e-17
AP,1.6267388166563731e-18
BA,0
CE,0
GO,0
MA,0
MG,0
MS,0
MT,0
PA,0
PB,0
PI,0
PR,0
RO,0
RS,0
SP,0
