donor_state,scm_weight
TO,0.26998969418123
AP,0.2686926000543108
PB,0.22306396494967548
AC,0.12623434287310617
PR,0.11201939794033046
MG,1.2243011649040007e-12
RS,6.546697021747152e-14
BA,5.0373234885188334e-14
PA,2.422751589053971e-15
RJ,2.1451543312426935e-15
PE,1.0806552896738375e-15
MA,8.05828416871959e-16
MT,5.541034044890379e-16
AL,0
AM,0
CE,0
DF,0
ES,0
GO,0
MS,0
RN,0
RO,0
SC,0
SE,0
SP,0
