pseudo_treated_state,rmspe_pre,rmspe_post,post_pre_ratio
AC,0.010462830125859237,0.1861138666700697,17.78809981919548
AL,0.004162271289121227,0.04119782715289726,9.897919739295821
AM,0.007490611795413731,0.04421966697380067,5.903345171468504
AP,0.020285491826930954,0.1692960369018059,8.345670804838413
BA,0.0016196079127950716,0.02254896513125365,13.922483925346667
CE,0.003857942789104142,0.033990243366319915,8.810458118331203
ES,0.003011946358365129,0.03713154604329244,12.328090087051642
GO,0.005364806385705,0.07025267852522535,13.095100451792597
MG,0.0028331878334963536,0.021118593940770154,7.454004175469128
MS,0.004934562046211681,0.04754609599292966,9.635322354378204
MT,0.005724077857710889,0.0708285449140829,12.37379132058275
PA,0.0043079954513739645,0.07245021556428693,16.817616541628457
PE,0.002576821388916513,0.02197182046435788,8.526714563478714
PI,0.006928485132805864,0.06473842124505805,9.343806041890227
PR,0.0018845269762985768,0.009123594209832818,4.8413179140330405
RJ,0.0034468989973311065,0.021356990035211784,6.1960011162927175
RN,0.0038210795775920053,0.01829078909344532,4.78681187398142
RO,0.010031024975113552,0.12281859826636007,12.243873240378385
RR,0.014705060522625782,0.11315774672884979,7.695156817256267
RS,0.0022320889771783644,0.015503497024905466,6.945734324849271
SC,0.002327055308352863,0.031732855864814696,13.636485454776688
SE,0.0031198007098070225,0.049812946113994505,15.96670773149344
SP,0.006270036635856613,0.04957229459795441,7.906220884653865
