pseudo_treated_state,period_date,event_time,augmented_gap
AC,2007-02-01,-31,-0.4337455937276049
AC,2007-03-01,-30,0.007297317783125479
AC,2007-04-01,-29,-0.014397112941261447
AC,2007-05-01,-28,0.0365252486375498
AC,2007-06-01,-27,0.03286898123190429
AC,2007-07-01,-26,-0.08891143039499383
AC,2007-08-01,-25,0.046482967069716885
AC,2007-09-01,-24,-0.018810529975725743
AC,2007-10-01,-23,-0.11165337951140941
AC,2007-11-01,-22,0.09028927932167097
AC,2007-12-01,-21,0.06923056234470781
AC,2008-01-01,-20,0.12713757613938714
AC,2008-02-01,-19,-0.1548064519033101
AC,2008-03-01,-18,-0.0674398136993819
AC,2008-04-01,-17,0.12984191543422074
AC,2008-05-01,-16,-0.018074382463366234
AC,2008-06-01,-15,0.05248291407232131
AC,2008-07-01,-14,-0.046236580725661725
AC,2008-08-01,-13,0.041093617565355345
AC,2008-09-01,-12,-0.05770104279594168
AC,2008-10-01,-11,-0.04441758564576759
AC,2008-11-01,-10,0.036097650373193346
AC,2008-12-01,-9,-0.10205846995857382
AC,2009-01-01,-8,-0.0025803420471630645
AC,2009-02-01,-7,-0.07433763707476881
AC,2009-03-01,-6,-0.05674759830601772
AC,2009-04-01,-5,0.021857610039226927
AC,2009-05-01,-4,0.04022859843321136
AC,2009-06-01,-3,0.004940771960075807
AC,2009-07-01,-2,-0.0716853110876281
AC,2009-08-01,-1,0.021271594200166888
AC,2009-09-01,0,-0.1107484346706844
AC,2009-10-01,1,-0.5930264164050696
AC,2009-11-01,2,-0.6476913665012427
AC,2009-12-01,3,-0.5932145081522959
AC,2010-01-01,4,-0.5641660911586541
AC,2010-02-01,5,-0.5569067327916022
AC,2010-03-01,6,-0.016427714122875692
AC,2010-04-01,7,-0.432157304520957
AC,2010-05-01,8,-0.456241664475149
AC,2010-06-01,9,-0.48920876551001413
AC,2010-07-01,10,-0.5139261014203509
AC,2010-08-01,11,-0.4106464278729387
AC,2010-09-01,12,-0.47423767413135653
AC,2010-10-01,13,-0.45037429167799736
AC,2010-11-01,14,-0.4149945194587037
