pseudo_treated_state,rmspe_pre,rmspe_post,post_pre_ratio
AC,0.10295180270082877,0.48107818564485216,4.672848585690471
AL,0.019378155657524,0.14673227270489125,7.57204531216154
AM,0.013533305575461145,0.16374023909276025,12.09905726134325
AP,0.030022156259697706,0.08689566266434762,2.8943844643496828
BA,0.020453476146270747,0.11606545491444835,5.674607782286944
CE,0.011390544182971475,0.012033703901882496,1.0564643539921934
ES,0.009113380562680804,0.15928775269340353,17.47844848548136
GO,0.01857929836566132,0.061651140020955356,3.3182706261341055
MG,0.01126921153498107,0.04854025878998688,4.307334070295133
MS,0.010440279148686653,0.026617188206262722,2.5494709314943043
MT,0.012082777066842024,0.04755710747475269,3.9359418130175183
PA,0.010579661262883799,0.10972983898185877,10.371772427801593
PE,0.01148050101087393,0.09006931476049916,7.845416735313959
PI,0.01544935422343915,0.020465185308719373,1.3246628313868551
PR,0.008140506217673149,0.04367656765862081,5.36533803804466
RJ,0.015281930380773192,0.0773620199708337,5.062319879965292
RN,0.021689688290655575,0.08002207977671993,3.6894066297483548
RO,0.043767228078607535,0.13625463771486165,3.113165802278896
RR,0.02661187459963917,0.13714265363900996,5.153438294079045
RS,0.009556817785660917,0.052387719084696,5.4817116177833505
SC,0.023099790209965696,0.044785959465414506,1.9388037319097806
SE,0.019066487556132473,0.09927972541703729,5.207027520132062
SP,0.024356056360240946,0.12159970546700787,4.992585978143341
