period_date,analysis_period,clean_treated_value,clean_scm_synthetic_value,clean_augmented_synthetic_value,visual_treated_value,display_treated_value
2016-04-01,pre,-15.787082649151614,-75.67046292486114,-16.079557185550165,-15.787082649151614,-15.787082649151614
2016-05-01,pre,-22.00136836343733,-61.67128841844904,-22.757861116780532,-22.00136836343733,-22.00136836343733
2016-06-01,pre,-13.604542966611932,-25.57119092478323,-8.58089121947187,-13.604542966611932,-13.604542966611932
2016-07-01,pre,-13.806906573540862,-30.44751071285389,-22.005375114205854,-13.806906573540862,-13.806906573540862
2016-08-01,pre,-6.874064309227011,-25.23942118422918,-4.996807184967473,-6.874064309227011,-6.874064309227011
2016-09-01,pre,-1.213279678068412,-17.30811288246152,2.474800112239169,-1.213279678068412,-1.213279678068412
2016-10-01,pre,-7.748993963782698,-10.736557334106214,-8.984881277368789,-7.748993963782698,-7.748993963782698
2016-11-01,pre,-6.766189730978465,-25.068910849058543,-9.89967335133929,-6.766189730978465,-6.766189730978465
2016-12-01,pre,-18.4037558685446,-50.9755377794331,-16.089985644190605,-18.4037558685446,-18.4037558685446
2017-01-01,pre,-2.429769876087125,-48.17988405498672,-9.18948918113211,-2.429769876087125,-2.429769876087125
2017-02-01,pre,2.0806075066061207,-41.92790102666157,0.9558489307577104,2.0806075066061207,2.0806075066061207
2017-03-01,pre,-18.0327868852459,-44.70590420718287,-15.936738211423997,-18.0327868852459,-18.0327868852459
2017-04-01,pre,2.6313820520837985,-44.27651733840162,-1.298117421059203,2.6313820520837985,2.6313820520837985
2017-05-01,pre,15.821537466353654,-20.160136494943796,24.543861229831705,15.821537466353654,15.821537466353654
2017-06-01,pre,39.55122764699751,15.815808905662804,31.80415339282454,39.55122764699751,39.55122764699751
2017-07-01,pre,28.48194159330305,18.3096841804237,37.56493261676544,28.48194159330305,28.48194159330305
2017-08-01,pre,39.80910758680903,21.3757287859048,37.485243589514326,39.80910758680903,39.80910758680903
2017-09-01,pre,67.95539134383762,33.53872997507075,62.23437216344006,67.95539134383762,67.95539134383762
2017-10-01,pre,59.04257742005805,42.06745641468315,59.97390462714467,59.04257742005805,59.04257742005805
2017-11-01,pre,53.37613474291557,33.84413248153278,59.7704640125195,53.37613474291557,53.37613474291557
2017-12-01,pre,41.98835964808924,2.5160648567847903,39.30114621070795,41.98835964808924,41.98835964808924
2018-01-01,pre,45.33350875988504,6.850245599170859,47.64845197739501,45.33350875988504,45.33350875988504
2018-02-01,pre,24.39473684007067,-1.8676283017100015,25.018285391395743,24.39473684007067,24.39473684007067
2018-03-01,pre,0.07717531243553945,-9.401233401857995,-1.7652345397572518,0.07717531243553945,0.07717531243553945
2018-04-01,pre,2.6277683508334557,-10.724544902001917,1.855522263161589,2.6277683508334557,2.6277683508334557
2018-05-01,pre,-19.3289650693146,-0.7443277667135891,-16.920084038088838,-19.3289650693146,-19.3289650693146
2018-06-01,pre,-20.674006658258627,28.537625817526383,-15.47795558933553,-20.674006658258627,-20.674006658258627
2018-07-01,pre,-29.613033510671304,28.24870186244647,-30.022408377005693,-29.613033510671304,-29.613033510671304
2018-08-01,pre,-21.70032067669863,28.299523111873725,-23.0593630448761,-21.70032067669863,-21.70032067669863
2018-09-01,pre,5.096570096570095,38.32794488306984,0.8771564406770693,5.096570096570095,5.096570096570095
2018-10-01,pre,6.511627120764175,40.79542291179184,11.869298736786924,6.511627120764175,6.511627120764175
2019-06-01,post,-1.1825031694575234e-15,22.47095147606264,-2.2131023692591754,-1.1825031694575234e-15,-1.1825031694575234e-15
2019-07-01,post,23.479449031521007,25.13202259798218,11.750644671095037,23.479449031521007,23.479449031521007
2019-08-01,post,45.64671288362673,16.017889621515014,0.7986933289397573,45.64671288362673,45.64671288362673
2019-09-01,post,68.14643160063008,33.61690038963233,6.929937828040526,68.14643160063008,68.14643160063008
2019-10-01,post,71.8598206102292,35.291975622769996,16.36875287666673,71.8598206102292,71.8598206102292
2019-11-01,post,92.96552646606486,33.391076234089795,22.88327679731272,92.96552646606486,92.96552646606486
2019-12-01,post,77.559373875494785,4.158703238279367,-1.0622982342934613,77.559373875494785,77.559373875494785
2020-01-01,post,82.59859105490386,15.612504347466851,17.340701726602497,82.59859105490386,82.59859105490386
2020-02-01,post,102.24864012925995,30.19430009747492,43.12040669440847,102.24864012925995,102.24864012925995
2020-03-01,post,93.39981452936829,12.791974858267752,38.0253967713753,93.39981452936829,93.39981452936829
2020-04-01,post,24.886170009266348,-55.67934508213732,-12.456918249279688,24.886170009266348,24.886170009266348
2020-05-01,post,-19.765843952470785,-80.00038203624464,-21.69015096082753,-19.765843952470785,-19.765843952470785
2020-06-01,post,-13.62607163682832,-41.89490949827637,17.796065016632895,-13.62607163682832,-13.62607163682832
2020-07-01,post,-22.255834371068666,-34.61371656685742,5.380363695079062,-22.255834371068666,-22.255834371068666
2020-08-01,post,-27.473501155899633,-32.10956077770919,1.2753442184983186,-27.473501155899633,-27.473501155899633
2020-09-01,post,4.014533690344165,4.199964900323463,23.512414816944023,4.014533690344165,4.014533690344165
2020-10-01,post,87.68916122407394,92.29055025389628,102.45852695571097,87.68916122407394,87.68916122407394
2020-11-01,post,146.4415191114069,138.1702185989893,129.5413940868143,146.4415191114069,146.4415191114069
2020-12-01,post,153.3299470799471,115.00867513304443,106.38837400558096,153.3299470799471,153.3299470799471
