scm_rmspe_post,scm_rmspe_post_partial_window_ma2,scm_rmspe_pre,augmented_rmspe_post,augmented_rmspe_post_partial_window_ma2,augmented_rmspe_pre,scm_mean_gap_post,scm_mean_gap_post_partial_window_ma2,scm_mean_gap_pre,augmented_mean_gap_post,augmented_mean_gap_post_partial_window_ma2,augmented_mean_gap_pre,outcome,scm_post_pre_rmspe_ratio,augmented_post_pre_rmspe_ratio,scm_rmspe_post_partial_window_ma4,augmented_rmspe_post_partial_window_ma4,scm_mean_gap_post_partial_window_ma4,augmented_mean_gap_post_partial_window_ma4
112.2968606426407,214.69578941934424,55.30491143091438,122.78876265409701,185.72536687687398,2.611333557900328,24.366720985717944,-214.69578941934424,0.4556650213720042,56.12400969707817,-185.72536687687398,-0.12534846619184298,labor_income_real_pnadc_ma2_post_clean,2.030504303092852,47.02147769771193,,,,
39.24748587779597,,39.16316262276699,45.490111665071304,,2.3566527834001367,-31.11138630390269,,-0.4149701095158724,-11.154645135139253,,-0.12249423043766167,labor_income_real_pnadc_ma4_post_clean,1.0021531268003354,19.302848508484555,178.7004263979754,178.53109660853133,-136.49271877753245,-146.65690660940405
