state_abbrev,period_date,formal_hiring_balance,formal_hiring_balance_sa,formal_hiring_balance_construction_sa,retail_volume_index_sa,services_volume_index_sa,state_name,macroregion,uf,year,month,quarter,pnadc_population,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,pre_instability_clean,formal_hiring_balance_sa_per_100k_wap,formal_hiring_balance_construction_sa_per_100k_wap,instability_start_date,removal_date
AL,2013-03-01,-15574,-2369.74738800122,-394.612786707584,100.8425280038326,104.2874724626687,Alagoas,Northeast,27,2013,3,1,2359000,FALSE,TRUE,FALSE,,pre,TRUE,-100.4555908436295,-16.7279689151159,2016-01-25,2017-05-04
AL,2013-04-01,-13646,-2794.78764459235,-42.5322554606241,101.33760441011992,104.22622512591164,Alagoas,Northeast,27,2013,4,2,2359000,FALSE,TRUE,FALSE,,pre,TRUE,-118.47340587504661,-1.8029781882418014,2016-01-25,2017-05-04
AL,2013-05-01,-3453,-1945.91817646113,-1263.81908299508,103.36014986683887,105.81337346390714,Alagoas,Northeast,27,2013,5,2,2359000,FALSE,TRUE,FALSE,,pre,TRUE,-82.48911303353667,-53.57435705786689,2016-01-25,2017-05-04
AL,2013-06-01,-982,-999.026675914431,-408.212412714565,105.18460865779169,104.87942744705413,Alagoas,Northeast,27,2013,6,2,2359000,FALSE,TRUE,FALSE,,pre,TRUE,-42.349583548725356,-17.304468533894237,2016-01-25,2017-05-04
AL,2013-07-01,1352,477.523832824721,51.4968947557171,105.94994809765907,105.91713002856996,Alagoas,Northeast,27,2013,7,3,2354000,FALSE,TRUE,FALSE,,pre,TRUE,20.28563435958883,2.1876335920015757,2016-01-25,2017-05-04
AL,2013-08-01,1127,-1657.37959130553,-68.5094824651293,111.57613737448794,108.36704899924763,Alagoas,Northeast,27,2013,8,3,2354000,FALSE,TRUE,FALSE,,pre,TRUE,-70.40694950320858,-2.910343350260378,2016-01-25,2017-05-04
AL,2013-09-01,16285,-2029.81984941566,302.622457066675,109.53875368755719,106.0826241447572,Alagoas,Northeast,27,2013,9,3,2354000,FALSE,TRUE,FALSE,,pre,TRUE,-86.22854075682497,12.855669374115337,2016-01-25,2017-05-04
AL,2013-10-01,15953,9256.9269306638,1117.58525852139,108.9528544247642,108.03342831057785,Alagoas,Northeast,27,2013,10,4,2355000,FALSE,TRUE,FALSE,,pre,TRUE,393.0754535313716,47.455849618742675,2016-01-25,2017-05-04
AL,2013-11-01,3667,315.713757750437,-147.676007510338,107.98227903803549,104.6235070677176,Alagoas,Northeast,27,2013,11,4,2355000,FALSE,TRUE,FALSE,,pre,TRUE,13.406104363075883,-6.270743418698004,2016-01-25,2017-05-04
AL,2013-12-01,-470,575.871611075802,-302.375160931256,115.09600842271183,103.66529249417337,Alagoas,Northeast,27,2013,12,4,2355000,FALSE,TRUE,FALSE,,pre,TRUE,24.45314696712535,-12.839709593683907,2016-01-25,2017-05-04
AL,2014-01-01,-4695,-2655.13619845964,-7.70714509729197,110.798055048628,108.28335147162777,Alagoas,Northeast,27,2014,1,1,2363000,FALSE,TRUE,FALSE,,pre,TRUE,-112.36293687937538,-0.3261593354757499,2016-01-25,2017-05-04
AL,2014-02-01,16,5036.04761301991,232.900802728332,111.22742280793337,105.09711798646762,Alagoas,Northeast,27,2014,2,1,2363000,FALSE,TRUE,FALSE,,pre,TRUE,213.12093157088069,9.856149078642911,2016-01-25,2017-05-04
AL,2014-03-01,-10132,1520.28263148611,-142.151603785742,107.82820998443079,105.78598170794994,Alagoas,Northeast,27,2014,3,1,2363000,FALSE,TRUE,FALSE,,pre,TRUE,64.3369712859124,-6.015725932532459,2016-01-25,2017-05-04
AL,2014-04-01,-12321,-2330.26123526617,231.047898248526,108.5997549787681,108.8092870145297,Alagoas,Northeast,27,2014,4,2,2360000,FALSE,TRUE,FALSE,,pre,TRUE,-98.73988285026144,9.790165180022289,2016-01-25,2017-05-04
AL,2014-05-01,-8580,-7359.10347071163,-389.660171591535,110.22543130111896,106.94828568292233,Alagoas,Northeast,27,2014,5,2,2360000,FALSE,TRUE,FALSE,,pre,TRUE,-311.8264182504928,-16.511024219980296,2016-01-25,2017-05-04
AL,2014-06-01,-650,-630.306710939889,0.982458625179163,109.27613478840048,101.60045032711889,Alagoas,Northeast,27,2014,6,2,2360000,FALSE,TRUE,FALSE,,pre,TRUE,-26.707911480503768,0.04162960276182894,2016-01-25,2017-05-04
AL,2014-07-01,379,-413.923604158668,69.0626270014668,111.26820230863724,108.47580740542168,Alagoas,Northeast,27,2014,7,3,2374000,FALSE,TRUE,FALSE,,pre,TRUE,-17.4357036292615,2.9091249790002864,2016-01-25,2017-05-04
AL,2014-08-01,4249,1004.15720679915,77.2034933274377,110.54541271937453,107.10295035393635,Alagoas,Northeast,27,2014,8,3,2374000,FALSE,TRUE,FALSE,,pre,TRUE,42.29811317603833,3.2520426843908044,2016-01-25,2017-05-04
AL,2014-09-01,13748,-2479.02874744917,-149.874072129391,110.42356469834762,109.05326012696094,Alagoas,Northeast,27,2014,9,3,2374000,FALSE,TRUE,FALSE,,pre,TRUE,-104.42412584031888,-6.313145414043429,2016-01-25,2017-05-04
AL,2014-10-01,7735,847.244045511098,229.44995953134,111.4368508373338,109.33371354264263,Alagoas,Northeast,27,2014,10,4,2388000,FALSE,TRUE,FALSE,,pre,TRUE,35.47923138656189,9.608457266806532,2016-01-25,2017-05-04
AL,2014-11-01,4277,1028.77049996692,-328.287678997819,110.57038365474281,111.61825478075339,Alagoas,Northeast,27,2014,11,4,2388000,FALSE,TRUE,FALSE,,pre,TRUE,43.08084170715745,-13.747390242789741,2016-01-25,2017-05-04
AL,2014-12-01,-272,624.909759080012,582.975107996925,113.31740250611614,103.13038836564775,Alagoas,Northeast,27,2014,12,4,2388000,FALSE,TRUE,FALSE,,pre,TRUE,26.168750380235007,24.41269296469535,2016-01-25,2017-05-04
AL,2015-01-01,-1245,1353.3187030735,-409.921930632732,107.72727479227069,93.0734705185484,Alagoas,Northeast,27,2015,1,1,2389000,FALSE,TRUE,FALSE,,pre,TRUE,56.64791557444538,-17.158724597435416,2016-01-25,2017-05-04
AL,2015-02-01,-507,5521.54650023444,-489.687221359377,105.71120883398731,101.90071642618094,Alagoas,Northeast,27,2015,2,1,2389000,FALSE,TRUE,FALSE,,pre,TRUE,231.12375471889658,-20.497581471719425,2016-01-25,2017-05-04
AL,2015-03-01,-496,9809.01570135433,17.8637880966497,105.15931713079532,104.31043559657576,Alagoas,Northeast,27,2015,3,1,2389000,FALSE,TRUE,FALSE,,pre,TRUE,410.5908623421654,0.7477516993156007,2016-01-25,2017-05-04
AL,2015-04-01,-13269,-4745.59424735757,-285.821982601629,105.6073078085005,104.49007599409325,Alagoas,Northeast,27,2015,4,2,2398000,FALSE,TRUE,FALSE,,pre,TRUE,-197.89800864710466,-11.919181926673435,2016-01-25,2017-05-04
AL,2015-05-01,-9627,-8861.55366643368,-171.29515251293,104.4341611170391,106.9949259183907,Alagoas,Northeast,27,2015,5,2,2398000,FALSE,TRUE,FALSE,,pre,TRUE,-369.5393522282602,-7.143250730314012,2016-01-25,2017-05-04
AL,2015-06-01,-1646,-1505.88862542302,-349.806577331738,100.80468412582739,105.95446789808494,Alagoas,Northeast,27,2015,6,2,2398000,FALSE,TRUE,FALSE,,pre,TRUE,-62.79769080162718,-14.587430247361885,2016-01-25,2017-05-04
AL,2015-07-01,-789,-1351.02961170187,88.4524197714712,98.84667064265284,105.08810183990899,Alagoas,Northeast,27,2015,7,3,2416000,FALSE,TRUE,FALSE,,pre,TRUE,-55.920099822097264,3.6611100898787745,2016-01-25,2017-05-04
AL,2015-08-01,2505,-1060.27091090707,-520.587412097277,94.9484401429664,106.86148348070233,Alagoas,Northeast,27,2015,8,3,2416000,FALSE,TRUE,FALSE,,pre,TRUE,-43.8853853852264,-21.547492222569414,2016-01-25,2017-05-04
AL,2015-09-01,11207,-3756.3697710998,-636.669256516436,97.37223471407833,106.94448098714484,Alagoas,Northeast,27,2015,9,3,2416000,FALSE,TRUE,FALSE,,pre,TRUE,-155.47888125413078,-26.352204326011424,2016-01-25,2017-05-04
AL,2015-10-01,6456,-274.170385140113,-753.986246929103,98.91934386613579,105.64005015549557,Alagoas,Northeast,27,2015,10,4,2421000,FALSE,TRUE,FALSE,,pre,TRUE,-11.32467514002945,-31.14358723375064,2016-01-25,2017-05-04
AL,2015-11-01,3140,294.744785824219,136.002396900842,99.19777182321721,105.6730682018021,Alagoas,Northeast,27,2015,11,4,2421000,FALSE,TRUE,FALSE,,pre,TRUE,12.174505816778975,5.6176124287832305,2016-01-25,2017-05-04
AL,2015-12-01,-1216,-350.45760499453,-445.296966526006,99.88689550879258,104.71225405141173,Alagoas,Northeast,27,2015,12,4,2421000,FALSE,TRUE,FALSE,,pre,TRUE,-14.475737504937216,-18.39310064130549,2016-01-25,2017-05-04
AL,2016-01-01,-1942,1132.15583088716,-221.188336537959,96.26728382070448,98.19791624588827,Alagoas,Northeast,27,2016,1,1,2428000,FALSE,TRUE,FALSE,,crisis,FALSE,46.629152837197694,-9.109898539454655,2016-01-25,2017-05-04
AL,2016-02-01,-10085,-3267.52071297171,-599.172604113049,96.33808390651657,107.45027836362205,Alagoas,Northeast,27,2016,2,1,2428000,FALSE,TRUE,FALSE,,crisis,FALSE,-134.5766356248645,-24.677619609268906,2016-01-25,2017-05-04
AL,2016-03-01,-9872,-433.2418089333,-564.322580386991,95.86750417115617,104.34458881631332,Alagoas,Northeast,27,2016,3,1,2428000,FALSE,TRUE,FALSE,,crisis,FALSE,-17.843567089509886,-23.242280905559763,2016-01-25,2017-05-04
AL,2016-04-01,-7102,-249.066497647998,-772.099190913342,96.37311845639651,102.84342536094718,Alagoas,Northeast,27,2016,4,2,2431000,FALSE,TRUE,FALSE,,crisis,FALSE,-10.245433881036528,-31.760559066776715,2016-01-25,2017-05-04
AL,2016-05-01,-813,-356.380191092467,-416.800710859389,93.30321417375166,102.87857801438355,Alagoas,Northeast,27,2016,5,2,2431000,FALSE,TRUE,FALSE,,crisis,FALSE,-14.659818638110531,-17.145236974882312,2016-01-25,2017-05-04
AL,2016-06-01,-904,-648.400521601628,-493.852659986265,94.82559949755414,106.48784542329614,Alagoas,Northeast,27,2016,6,2,2431000,FALSE,TRUE,FALSE,,crisis,FALSE,-26.67217283429157,-20.314794734112095,2016-01-25,2017-05-04
AL,2016-07-01,-1548,-2016.18548605645,-679.264883762829,94.93754188187823,100.75888863607553,Alagoas,Northeast,27,2016,7,3,2451000,FALSE,TRUE,FALSE,,crisis,FALSE,-82.25970975342513,-27.713785547239045,2016-01-25,2017-05-04
AL,2016-08-01,4099,413.717710939305,-433.515488026227,94.18002667265414,102.59863832082551,Alagoas,Northeast,27,2016,8,3,2451000,FALSE,TRUE,FALSE,,crisis,FALSE,16.879547569943085,-17.687290413146755,2016-01-25,2017-05-04
AL,2016-09-01,13395,-1174.27225603059,-285.768148645974,93.93606140785585,100.80418662433614,Alagoas,Northeast,27,2016,9,3,2451000,FALSE,TRUE,FALSE,,crisis,FALSE,-47.90992476664994,-11.659247190778213,2016-01-25,2017-05-04
AL,2016-10-01,5832,-319.917367433006,-520.669282257187,95.25554683732115,100.91699789069216,Alagoas,Northeast,27,2016,10,4,2453000,FALSE,TRUE,FALSE,,crisis,FALSE,-13.04188208043237,-21.22581664317925,2016-01-25,2017-05-04
AL,2016-11-01,284,-2082.69324621472,-358.566837969078,93.20523311001466,101.87866528361386,Alagoas,Northeast,27,2016,11,4,2453000,FALSE,TRUE,FALSE,,crisis,FALSE,-84.90392361250387,-14.617482183818915,2016-01-25,2017-05-04
