dropped_donor,period_date,analysis_period,loo_gap
AC,2015-02-01,pre,-225.07085124700916
AC,2015-04-01,pre,-32.53823175408047
AC,2015-06-01,pre,-43.76456894446778
AC,2015-08-01,pre,-119.55243244618691
AC,2015-10-01,pre,52.07665532591113
AC,2015-12-01,pre,-81.60772822511308
AC,2016-02-01,pre,362.87294058816883
AC,2016-04-01,pre,590.5527512923252
AC,2016-06-01,pre,1963.7180893188392
AC,2016-08-01,pre,-655.4632867473733
AC,2016-10-01,pre,-250.18286216785623
AC,2016-12-01,pre,353.5353136560004
AC,2017-02-01,pre,366.15039457642047
AC,2017-04-01,pre,191.01772387918618
AC,2017-06-01,pre,190.9383141364126
AC,2017-08-01,pre,263.05967952547826
AC,2017-10-01,pre,129.95914884631952
AC,2017-12-01,pre,1202.9712313027637
AC,2018-02-01,pre,14.948941740668943
AC,2018-04-01,pre,-0.9216568607919271
AC,2018-06-01,pre,-160.03244913618187
AC,2018-08-01,pre,236.31905669482626
AC,2018-10-01,pre,-272.25928646026705
AC,2018-12-01,post,-652.7802437550249
AC,2019-02-01,post,-239.54080787879298
AC,2019-04-01,post,-365.74616560640413
AC,2019-06-01,post,-73.09280096788916
AC,2019-08-01,post,521.979880283078
AC,2019-10-01,post,-329.2373945763434
AC,2019-12-01,post,-152.43849260491902
AC,2020-02-01,post,-44.93635974686299
AC,2020-04-01,post,3.7356304659806483
AC,2020-06-01,post,-259.0623369108855
AC,2020-08-01,post,-104.91768353158113
AC,2020-10-01,post,-22.655148661326848
AL,2015-02-01,pre,-239.9571736279654
AL,2015-04-01,pre,132.83544893179737
AL,2015-06-01,pre,46.279015451156965
AL,2015-08-01,pre,48.24914445231525
AL,2015-10-01,pre,-120.25618823611603
AL,2015-12-01,pre,-193.37808370772404
AL,2016-02-01,pre,118.95020198875727
AL,2016-04-01,pre,740.0368087820993
AL,2016-06-01,pre,1856.4989219658091
AL,2016-08-01,pre,-320.6617125055784
AL,2016-10-01,pre,-241.31908428156976
AL,2016-12-01,pre,217.21280304500283
AL,2017-02-01,pre,49.09680669332329
AL,2017-04-01,pre,51.70313800241274
AL,2017-06-01,pre,-167.98519454442658
AL,2017-08-01,pre,146.0870675564786
AL,2017-10-01,pre,-8.278181420892906
AL,2017-12-01,pre,853.7648843842317
AL,2018-02-01,pre,-232.7467877238323
AL,2018-04-01,pre,-127.86162332617096
AL,2018-06-01,pre,-160.64853534082135
AL,2018-08-01,pre,131.03211756127575
AL,2018-10-01,pre,-521.457709405837
AL,2018-12-01,post,-869.6806930187884
AL,2019-02-01,post,-388.493295669776
AL,2019-04-01,post,-470.0822699332738
AL,2019-06-01,post,-361.44726122014094
AL,2019-08-01,post,157.54201987769216
AL,2019-10-01,post,-300.68462524441134
AL,2019-12-01,post,199.54387428816676
AL,2020-02-01,post,-147.80677590196092
AL,2020-04-01,post,-198.0762929208911
AL,2020-06-01,post,-313.4263860918297
AL,2020-08-01,post,-395.65666152788253
AL,2020-10-01,post,-31.98870762156571
AP,2015-02-01,pre,-234.03465401792164
AP,2015-04-01,pre,140.93702846182373
AP,2015-06-01,pre,54.80029285495448
AP,2015-08-01,pre,55.87522832856507
AP,2015-10-01,pre,-118.42875278772112
AP,2015-12-01,pre,-180.10227706713817
AP,2016-02-01,pre,118.03450098476287
AP,2016-04-01,pre,749.7678197606438
AP,2016-06-01,pre,1861.017706026784
AP,2016-08-01,pre,-310.29531238389427
AP,2016-10-01,pre,-238.97396505028587
AP,2016-12-01,pre,226.02742948697937
AP,2017-02-01,pre,45.40061053855243
AP,2017-04-01,pre,46.08486815996412
AP,2017-06-01,pre,-174.47475017565034
AP,2017-08-01,pre,141.6574918178619
AP,2017-10-01,pre,-10.410385556150914
AP,2017-12-01,pre,856.0627257698488
AP,2018-02-01,pre,-238.60300562650332
AP,2018-04-01,pre,-128.09694536470033
AP,2018-06-01,pre,-160.54325899303035
AP,2018-08-01,pre,131.00255259188975
AP,2018-10-01,pre,-525.5466739033441
AP,2018-12-01,post,-870.3528806996223
AP,2019-02-01,post,-391.7670678355114
AP,2019-04-01,post,-470.55007549809045
AP,2019-06-01,post,-365.08030733693636
AP,2019-08-01,post,152.44698596879857
AP,2019-10-01,post,-302.59581183844716
AP,2019-12-01,post,203.0998544697161
AP,2020-02-01,post,-151.28927413936367
AP,2020-04-01,post,-199.61369124793168
AP,2020-06-01,post,-316.5918566382959
AP,2020-08-01,post,-402.01413766721885
AP,2020-10-01,post,-33.23193567660678
BA,2015-02-01,pre,-240.24091599536428
BA,2015-04-01,pre,132.2244119109805
BA,2015-06-01,pre,45.3508358959341
BA,2015-08-01,pre,47.61662949305423
BA,2015-10-01,pre,-119.70516718388922
BA,2015-12-01,pre,-194.85930306449518
BA,2016-02-01,pre,119.4196389505712
BA,2016-04-01,pre,739.0985340643674
BA,2016-06-01,pre,1856.292521334308
BA,2016-08-01,pre,-322.0720222775326
BA,2016-10-01,pre,-241.14246222634597
BA,2016-12-01,pre,216.10087643833253
BA,2017-02-01,pre,50.0026140725638
BA,2017-04-01,pre,53.10325123662119
BA,2017-06-01,pre,-166.24159731743498
BA,2017-08-01,pre,147.2174501407576
BA,2017-10-01,pre,-7.4299291113920845
BA,2017-12-01,pre,853.57201386419365
BA,2018-02-01,pre,-231.23818039718685
BA,2018-04-01,pre,-127.19316793636904
BA,2018-06-01,pre,-160.1577412801421
BA,2018-08-01,pre,131.66008219055584
BA,2018-10-01,pre,-520.0282385349124
BA,2018-12-01,post,-869.0189613333632
BA,2019-02-01,post,-387.4881148560901
BA,2019-04-01,post,-469.540417824427
BA,2019-06-01,post,-360.13847061854585
BA,2019-08-01,post,159.12655400356675
BA,2019-10-01,post,-299.78725988158044
BA,2019-12-01,post,199.36103906569838
BA,2020-02-01,post,-146.4412695801327
BA,2020-04-01,post,-197.0943629021897
BA,2020-06-01,post,-312.23712137954203
BA,2020-08-01,post,-393.76841131784295
BA,2020-10-01,post,-31.09116628645984
CE,2015-02-01,pre,-240.67733578779325
CE,2015-04-01,pre,131.95414984079798
CE,2015-06-01,pre,45.48504781294173
CE,2015-08-01,pre,47.446280913290366
CE,2015-10-01,pre,-120.7758602305255
CE,2015-12-01,pre,-194.59867821824128
CE,2016-02-01,pre,118.86331039834727
CE,2016-04-01,pre,739.0734456588377
CE,2016-06-01,pre,1855.9447500206313
CE,2016-08-01,pre,-321.4966328870805
CE,2016-10-01,pre,-241.7388550765661
CE,2016-12-01,pre,216.46221170633748
CE,2017-02-01,pre,49.206797298827496
CE,2017-04-01,pre,51.859484019399815
CE,2017-06-01,pre,-167.86346042749528
CE,2017-08-01,pre,146.197989920812
CE,2017-10-01,pre,-8.366461304214681
CE,2017-12-01,pre,853.524035360944
CE,2018-02-01,pre,-232.60673651067236
CE,2018-04-01,pre,-128.13913840483656
CE,2018-06-01,pre,-160.89230884371318
CE,2018-08-01,pre,130.7438525768589
CE,2018-10-01,pre,-521.535127827291
CE,2018-12-01,post,-869.8922048073462
CE,2019-02-01,post,-388.49038828574794
CE,2019-04-01,post,-470.26735268634013
CE,2019-06-01,post,-361.53407730663344
CE,2019-08-01,post,157.53715740067673
CE,2019-10-01,post,-300.8275906721399
CE,2019-12-01,post,199.1172863599611
CE,2020-02-01,post,-147.94167742680725
CE,2020-04-01,post,-198.31244393474367
CE,2020-06-01,post,-313.5248152160973
CE,2020-08-01,post,-395.621318104352
CE,2020-10-01,post,-32.227883847687735
DF,2015-02-01,pre,-185.6268911027862
DF,2015-04-01,pre,200.23940161795872
DF,2015-06-01,pre,108.31682580880283
DF,2015-08-01,pre,109.91790584992577
DF,2015-10-01,pre,-83.67894171246212
DF,2015-12-01,pre,-97.81638521137438
DF,2016-02-01,pre,123.75425625455773
DF,2016-04-01,pre,814.6571570204344
DF,2016-06-01,pre,1898.265094291737
DF,2016-08-01,pre,-253.9141563285309
DF,2016-10-01,pre,-210.83997178667823
DF,2016-12-01,pre,276.6765133387446
DF,2017-02-01,pre,37.8002312760384
DF,2017-04-01,pre,35.25429808314357
DF,2017-06-01,pre,-183.0645129887091
DF,2017-08-01,pre,133.94065813510156
DF,2017-10-01,pre,-4.6883822367005905
DF,2017-12-01,pre,872.2756032518496
DF,2018-02-01,pre,-248.3658601783743
DF,2018-04-01,pre,-109.62969253265919
DF,2018-06-01,pre,-144.29820192897864
DF,2018-08-01,pre,150.20109462092933
DF,2018-10-01,pre,-520.6932553577376
DF,2018-12-01,post,-856.3143712012011
DF,2019-02-01,post,-392.20352553206544
DF,2019-04-01,post,-458.2567912021267
DF,2019-06-01,post,-359.5671160686072
DF,2019-08-01,post,152.39298680695606
DF,2019-10-01,post,-293.2149254399808
DF,2019-12-01,post,231.7777276978518
DF,2020-02-01,post,-142.56204567197506
DF,2020-04-01,post,-183.99818316781693
DF,2020-06-01,post,-310.27046668047547
DF,2020-08-01,post,-404.8397991503248
DF,2020-10-01,post,-17.393107003938894
ES,2015-02-01,pre,-241.54291950680818
ES,2015-04-01,pre,131.0498157425875
ES,2015-06-01,pre,44.89213362747364
ES,2015-08-01,pre,46.66698254610219
ES,2015-10-01,pre,-121.84430703945759
ES,2015-12-01,pre,-195.47829991428853
ES,2016-02-01,pre,118.46308369252665
ES,2016-04-01,pre,738.2436637290159
ES,2016-06-01,pre,1855.2716616492153
ES,2016-08-01,pre,-321.86510665027527
ES,2016-10-01,pre,-242.4442408850257
ES,2016-12-01,pre,216.03937750653063
ES,2017-02-01,pre,48.832498600993176
ES,2017-04-01,pre,51.26133826755222
ES,2017-06-01,pre,-168.71293204487665
ES,2017-08-01,pre,145.69314146820466
ES,2017-10-01,pre,-8.991143022362394
ES,2017-12-01,pre,853.2920901769826
ES,2018-02-01,pre,-233.2919526015953
ES,2018-04-01,pre,-128.92946435205113
ES,2018-06-01,pre,-161.52993828790454
ES,2018-08-01,pre,129.96189750345957
ES,2018-10-01,pre,-522.4855712689853
ES,2018-12-01,post,-870.583978963457
ES,2019-02-01,post,-389.07652904473525
ES,2019-04-01,post,-470.8508447040641
ES,2019-06-01,post,-362.42711916770963
ES,2019-08-01,post,156.59964584851514
ES,2019-10-01,post,-301.5594961397387
ES,2019-12-01,post,198.6132263172085
ES,2020-02-01,post,-148.93694782115176
ES,2020-04-01,post,-199.22757515664375
ES,2020-06-01,post,-314.3643087404769
ES,2020-08-01,post,-396.67956408394525
ES,2020-10-01,post,-33.097792580810165
GO,2015-02-01,pre,-241.75466020751037
GO,2015-04-01,pre,131.11286463809301
GO,2015-06-01,pre,45.41018103208421
GO,2015-08-01,pre,46.81706216713451
GO,2015-10-01,pre,-122.92006327018589
GO,2015-12-01,pre,-194.61557975106348
GO,2016-02-01,pre,117.8224409628117
GO,2016-04-01,pre,738.6427281313167
GO,2016-06-01,pre,1855.0941413199257
GO,2016-08-01,pre,-320.7900171891263
GO,2016-10-01,pre,-242.98533202314593
GO,2016-12-01,pre,216.81544501156918
GO,2017-02-01,pre,47.811569529300186
GO,2017-04-01,pre,49.672686013502926
GO,2017-06-01,pre,-170.74788458913144
GO,2017-08-01,pre,144.39867866063605
GO,2017-10-01,pre,-10.095479278427092
GO,2017-12-01,pre,853.3409272096678
GO,2018-02-01,pre,-235.02573149919408
GO,2018-04-01,pre,-129.96091949836364
GO,2018-06-01,pre,-162.3182739604083
GO,2018-08-01,pre,128.97155745827308
GO,2018-10-01,pre,-524.2912844337454
GO,2018-12-01,post,-871.5560587679283
GO,2019-02-01,post,-390.3018234825611
GO,2019-04-01,post,-471.6560378497287
GO,2019-06-01,post,-364.0927398733493
GO,2019-08-01,post,154.6608098170077
GO,2019-10-01,post,-302.7662012590324
GO,2019-12-01,post,198.5058275639558
GO,2020-02-01,post,-150.70910568014938
GO,2020-04-01,post,-200.60978772412113
GO,2020-06-01,post,-315.8929640456945
GO,2020-08-01,post,-398.95813797630444
GO,2020-10-01,post,-34.37929296825246
MA,2015-02-01,pre,-239.87776559033614
MA,2015-04-01,pre,132.64787483700457
MA,2015-06-01,pre,45.70235250278597
MA,2015-08-01,pre,47.996381978789714
MA,2015-10-01,pre,-119.38311838263598
