rmspe_post,rmspe_pre,mean_gap_post,mean_gap_pre,outcome,lambda,cv_rmse,post_pre_rmspe_ratio
352.3496726243932,102.68044812700168,193.78153515847086,2.005340338229189e-16,formal_hiring_balance,3.605471154250506,0.8018080582949044,3.4315167011015064
267.3258002761177,15.537223737943897,210.96164284767175,1.634243335895442e-14,formal_hiring_balance_ma6,0.19549661430912615,0.3621720439246977,17.205506259350166
1363.5659626704637,56.03888322130254,983.9950163926828,-3.1263285611109786e-14,formal_hiring_balance_6m_sum,0.045522682755073096,0.2502273353427365,24.33249708573992
