event_id,outcome,short,channel,family,gap_post,pct_effect,mag_sd,persistence,pre_trend_p,treated_pre_rmspe,median_donor_pre_rmspe,prefit_class,rank,n_units,classic_p,loo_frac_same_sign,C1_prefit,C2_magnitude,C3_persistence,C4_placebo,C5_robust,robustness_score,tier,considerable,direction
SC_2021_01,retail,Retail volume,consumption,monthly,-10.406153484887772,-8.389003792311751,1.5698583265931352,0.9166666666666666,0.625452761320358,1.902482204887758,2.229777692423305,B,2,22,0.09090909090909091,0.9047619047619048,TRUE,TRUE,TRUE,TRUE,TRUE,5,strong,TRUE,negative
SC_2021_01,services,Services volume,consumption,monthly,-3.1977225477331217,-2.656597055966755,0.6221224266908865,0.6666666666666666,0.4323901210044331,1.964794536519102,1.773183799946584,C,6,22,0.2727272727272727,0,FALSE,FALSE,TRUE,FALSE,FALSE,1,non-interpretable,FALSE,negative
SC_2021_01,formal_hiring,Formal hiring,labor_market,monthly,-1.4339199613621516,-1.1028351050430683,0.006703376427057205,0.5416666666666666,0.7819399682222037,46.3382036421926,23.33418152683138,D,19,22,0.8636363636363636,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,non-interpretable,FALSE,negative
SC_2021_01,construction,Construction,labor_market,monthly,2.3345578805829708,22.941774822456843,0.17678164776975328,0.625,0.2714255099849728,4.280057404465724,5.932630969527059,A,9,22,0.4090909090909091,1,TRUE,FALSE,TRUE,FALSE,TRUE,3,weak,FALSE,positive
SC_2021_01,icms_siconfi,ICMS,public_sector,bimonthly,-17.48434111349471,-3.222820573836873,0.4614104213254248,0.75,0.7228805414938321,17.138784424085195,22.588988430134993,B,7,21,0.3333333333333333,0.95,TRUE,FALSE,TRUE,FALSE,TRUE,3,weak,FALSE,negative
SC_2021_01,tax_siconfi,Tax revenue,public_sector,bimonthly,-13.890346275679198,-2.0019476824523776,0.2978942055511858,0.5,0.5352550740482283,21.86590545946832,28.89677559264361,B,12,22,0.5454545454545454,0.09523809523809523,TRUE,FALSE,FALSE,FALSE,FALSE,1,weak,FALSE,negative
SC_2021_01,investment_siconfi,Public investment,public_sector,bimonthly,-13.63792792986227,-13.380385195310838,0.8189449802228711,0.75,0.5677529971894637,8.936583453425575,8.120238165512514,C,12,22,0.5454545454545454,0.9523809523809523,FALSE,FALSE,TRUE,FALSE,TRUE,2,non-interpretable,FALSE,negative
SC_2021_01,totalexp_siconfi,Total expenditure,public_sector,bimonthly,157.34698347080976,19.379952329905077,1.100419660882184,0.9166666666666666,0.6812336849532301,94.44027471928408,75.96431210921176,C,12,22,0.5454545454545454,1,FALSE,TRUE,TRUE,FALSE,TRUE,3,non-interpretable,FALSE,positive
