outcome,short_label,channel_slug,post_pre_rmspe_ratio,donor_placebo_count,ratio_p_value,abs_gap_p_value
retail,Retail volume,consumption,0.7742850468433589,21,0.7619047619047619,1
services,Services volume,consumption,1.560555243688331,21,0.23809523809523808,1
formal_hiring,Formal hiring,labor_market,0.5063347627104549,21,0.9523809523809523,1
construction,Construction,labor_market,1.383370308693594,21,0.23809523809523808,0.38095238095238093
icms_siconfi,ICMS,public_sector,1.2527534497781858,20,0.5,1
tax_siconfi,Tax revenue,public_sector,0.9638824705986002,21,0.6666666666666666,1
investment_siconfi,Public investment,public_sector,1.2332291846369141,21,0.6666666666666666,1
totalexp_siconfi,Total expenditure,public_sector,1.0784241892468396,21,0.42857142857142855,0.3333333333333333
