event_id,state_abbrev,state_name,governor_name,governor_gender,party,term_start_date,legal_term_end_date,removal_date,return_date,event_type,event_subtype,removal_mechanism,initiating_institution,succession_type,vice_assumed,presidential_intervention,intervention_start_date,intervention_end_date,judicialization_level,electoral_justice_case,case_notes,sample_class,sample_note,include_main_sample,include_extended_sample,source_primary,source_secondary,instability_start_date,instability_start_type,instability_process_type,instability_initiating_actor,instability_start_source_id,instability_start_confidence,instability_duration_days,instability_coding_notes,regime,monthly_window_start,monthly_window_end,bim_window_start,bim_window_end,removal_month,monthly_pre_target,monthly_pre_floor,monthly_post,bim_pre_target,bim_pre_floor,bim_post,donor_exclusion_window_start,donor_exclusion_window_end,qualifying_monthly_outcomes,qualifying_bimonthly_outcomes,covariate_set,treatment_frame,sa_method,deflation,per_capita,event_id_v2,event_month_date
PI_2001_01,PI,Piaui,Mao Santa,M,PMDB,1999-01-01,2002-12-31,2001-11-06,,electoral_cassation,abuse_of_power_political_and_economic,TSE_final_decision,TSE,second_placed_assumed,no,no,,,TSE_final_yes,yes,TSE cassou a chapa em 6 de novembro de 2001 por abuso de poder economico e politico; houve interinidade da Assembleia e posse de Hugo Napoleao em 19 de novembro,main,First modern definitive gubernatorial cassation and highly comparable electoral removal,1,1,TSE/Folha de S.Paulo,Senado Noticias,2001-11-06,tse_cassation_decision,electoral_cassation,TSE,SRC_PI_2001_01_A,high,0,Use the TSE cassation date as the effective treatment onset; second placed candidate assumed on 2001-11-19 after brief interim rule.,confaz,1998-11-01,2003-10-01,1997-11-01,2016-12-01,2001-11-01,36,20,24,24,21,12,1998-11-01,2003-11-01,"retail,icms_confaz,tax_confaz",,"va_icms_secundario_real_pc,va_icms_terciario_real_pc,va_icms_energia_real_pc,va_icms_combustiveis_real_pc,fpe_real_pc,iof_est_real_pc",accountability: single cut at removal_date,monthly X-13 (freq 12); bimonthly STL (freq 6),IPCA real R$ of 200111 (CONFAZ); SICONFI panel real columns,"resident population (annual, year clamped)",PI_2001_01,2001-11-01
