state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log
AC,2000-03-01,2000,3,25.8751215098288,,,,2.8641067457693823,3.39457257822965,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-20,8701717,557226,,,15.61613600226838,90.89102696766963,4.5096612830840055
AC,2000-04-01,2000,4,29.1003066652378,,,,2.798215433566926,3.29420165743409,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-19,8181064,557226,,,14.681770053802227,92.76881851646084,4.530110575963308
AC,2000-05-01,2000,5,25.8363117035035,,,,2.8064286634143887,3.24346242140047,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-18,8249353,557226,,,14.804321765316047,93.53254642303995,4.538309465811332
AC,2000-06-01,2000,6,28.2532174686835,,,,2.842162386813603,3.28139069416079,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-17,8569153,557226,26.986082105825066,3.2953212555380613,15.37823611963548,91.22756655288877,4.513357116241781
AC,2000-07-01,2000,7,27.727066125943,,,,2.3566624958672326,3.01845824801193,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-16,5358283,557226,27.205347061551798,3.303413537127304,9.61599602315757,85.06236069386568,4.443384642718831
AC,2000-08-01,2000,8,26.6713818897589,,,,3.0619295945930882,2.35646006723602,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-15,10989325,557226,27.243900893825916,3.3048296756476687,19.721486434588478,89.81794639876819,4.497784803879716
AC,2000-09-01,2000,9,26.1903092000764,,,,2.8802464796909564,2.37578596099317,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-14,9184680,557226,27.29643217553385,3.3067560041094075,16.48286332654973,90.68467372304953,4.507388365147597
AC,2000-10-01,2000,10,25.9948822048211,,,,3.130251731600372,3.53958893205717,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-13,11809919,557226,26.778861432131066,3.2876128237554436,21.19412769684114,97.19703136608844,4.576740169498844
AC,2000-11-01,2000,11,26.8771158934459,,,,3.074188290824958,3.27459658784229,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-12,11201774,557226,26.952328797121467,3.294069705388755,20.102748256542228,102.49545785731462,4.629818484009412
AC,2000-12-01,2000,12,26.3793787016257,,,,3.0589356604517115,3.29721653405261,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-11,11097276,557226,26.64002233594517,3.282414684108217,19.915215729345004,107.03243746702415,4.67313194241747
AC,2001-01-01,2001,1,28.5006691976645,,,,2.917789330899918,2.40222051286178,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-10,9989319,574355,26.768956181232085,3.287242864662676,17.39223824986289,114.80867969372946,4.74326708811563
AC,2001-02-01,2001,2,26.7640953210052,,,,3.101610705485692,3.53061062662722,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-9,12060412,574355,26.784408419773133,3.287819942838249,20.998184049934274,116.08537730907526,4.754325931668019
AC,2001-03-01,2001,3,25.9260054593407,,,,2.897248048890928,3.37311716260332,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-8,9868586,574355,26.740357796317184,3.286173952149618,17.182032018525128,116.78454600105066,4.76033075000533
AC,2001-04-01,2001,4,24.325939282642,,,,3.004078798700383,3.38760739869122,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-7,11044904,574355,26.462200642620665,3.2757173238838426,19.230099851137364,114.82051815534689,4.743370197491431
AC,2001-05-01,2001,5,25.0766887950695,,,,2.991895778553729,2.2380877484361,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-6,10955892,574355,26.162129459557935,3.2643129246353353,19.07512252874964,113.7928924275543,4.734380063041855
AC,2001-06-01,2001,6,26.2104927160172,,,,3.086697846129962,3.46582286855108,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-5,12108022,574355,26.13398179528985,3.263236451975675,21.081077034238408,114.9587537324477,4.744573400832116
AC,2001-07-01,2001,7,24.9308787313775,,,,2.978284306836157,3.46172892275019,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-4,11008480,574355,25.53901671757535,3.240207350159868,19.166682626598533,116.73319810918335,4.759890972780772
AC,2001-08-01,2001,8,24.824214528861,,,,2.9457025833444863,3.4665396392929,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-3,10730150,574355,25.215703252217985,3.2274669453724814,18.68208686265463,114.41710092190371,4.739850551357215
AC,2001-09-01,2001,9,25.6689335582,,,,2.9857014510847937,3.47526325372227,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-2,11199301,574355,25.1728579353612,3.225766348007809,19.49891791661951,116.73398681999808,4.759897729283319
AC,2001-10-01,2001,10,25.5430183976921,,,,3.018433913891635,3.49468186277958,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-1,11667993,574355,25.375704454536216,3.233792198731723,20.314949813268797,117.81883678212952,4.769148163205979
AC,2001-11-01,2001,11,25.3008490565979,,,,3.1463141369514456,3.38341636598116,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,0,13353874,574355,25.413064498124285,3.2352633921115594,23.25020936528802,121.99392361866789,4.803971237088515
AC,2001-12-01,2001,12,23.6768432230078,,,,3.014482642764185,3.37514372062781,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,1,11780624,574355,24.990789582622718,3.218507340291006,20.511049786282005,121.42389637071149,4.799287699211392
AC,2002-01-01,2002,1,23.7627997388949,,,,2.998557179284392,3.53304301623642,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,2,11910232,586942,24.796109750542282,3.210686775968863,20.292008409689544,122.5492221538025,4.808512762779784
AC,2002-02-01,2002,2,24.3597456278748,,,,2.9250942229447925,3.45473165451957,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,3,11106480,586942,24.718698267044584,3.2075599721028127,18.922619270728624,122.78975456187649,4.810473580325864
AC,2002-03-01,2002,3,24.9263483257614,,,,2.9480996233361045,3.41815478609719,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,4,11433129,586942,24.59493406163815,3.202540489277584,19.47914615072699,122.76998279598398,4.810312546060654
AC,2002-04-01,2002,4,23.4641941312157,,,,2.9906315822681497,3.43630719900418,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,5,12025351,586942,24.24846335055875,3.188353248388452,20.488141928844758,122.94317491155994,4.811722256032017
AC,2002-05-01,2002,5,24.6111716561172,,,,3.211108930490105,3.53080122338708,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,6,15023114,586942,24.1335171171453,3.183601626045889,25.595568216280313,125.28853376255223,4.83061934743978
AC,2002-06-01,2002,6,23.4762202897134,,,,3.0212670017775154,3.46767560066988,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,7,12477622,586942,24.100079961596233,3.1822151583996625,21.258696770720107,126.03618074699034,4.836569014517794
AC,2002-07-01,2002,7,24.6005200675433,,,,3.1108412148013573,3.59033732207506,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,8,13809311,586942,24.239700016370968,3.187991785562282,23.527556385469094,129.2717287227699,4.861916613168224
AC,2002-08-01,2002,8,24.9512641137224,,,,3.210003448766229,3.61567201179,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,9,15347958,586942,24.3382864306789,3.192050683712103,26.149019835009252,136.49812928705052,4.916310909674329
AC,2002-09-01,2002,9,24.1497303066263,,,,3.1299381118797056,3.57228010947671,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,10,14269001,586942,24.208850094156382,3.1867182726784633,24.31075131784742,141.32973445417093,4.951095702471982
AC,2002-10-01,2002,10,21.9396050326965,,,,3.1693483219885508,3.57306993965982,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,11,15037044,586942,23.95475191106985,3.1761667138243435,25.619301396049355,146.46089392137554,4.98675845713318
AC,2002-11-01,2002,11,20.8409143246004,,,,3.387357896018753,3.65661129402549,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,12,19264836,586942,23.32637568915038,3.149584724164639,32.822384494549716,153.68771019964495,5.0349226876836175
AC,2002-12-01,2002,12,20.4137822093847,,,,3.297109329742971,3.54920562515182,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,13,17971969,586942,22.815969342428932,3.1274607005436112,30.619667701408318,163.04868113033316,5.0940488134588735
AC,2003-01-01,2003,1,22.8375567016758,,,,3.174163101380204,3.64100648530885,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,14,16628446,600595,22.52214211478435,3.114498919297744,27.68662076773866,167.2077455126027,5.1192370244137795
AC,2003-02-01,2003,2,20.6419915360934,,,,3.233117298066172,2.38729841580157,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,15,17915197,600595,21.80393001851285,3.082090229625835,29.82908116118183,170.8878068387753,5.141007240816591
AC,2003-03-01,2003,3,20.4552318573525,,,,3.1201678612439037,3.4605730701822,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,16,16198626,600595,21.188180276967216,3.0534434920927147,26.97096379423738,173.54801931516525,5.156454329480729
AC,2003-04-01,2003,4,21.491590618062,,,,3.0696665778945853,3.50166712627211,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,17,15550265,600595,21.113511207861468,3.0499131771556236,25.891432662609578,173.82015058172547,5.158021147317335
AC,2003-05-01,2003,5,20.3514065395531,,,,3.2969244151480055,3.59212802622061,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,18,19637044,600595,21.03192657702025,3.046041596408756,32.69598315004288,173.69374923721864,5.157293686630744
AC,2003-06-01,2003,6,19.7565645884848,,,,3.014110148341198,3.47153861973136,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,19,14777435,600595,20.922390306870266,3.0408198920802376,24.604658713442504,167.67874024925283,5.122049888277958
AC,2003-07-01,2003,7,21.3097422607321,,,,3.111450634284582,3.5596803213319,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,20,16320788,600595,20.667754566712983,3.0285747353163504,27.17436542095755,167.16648490247172,5.1189902314100895
AC,2003-08-01,2003,8,21.1784236223247,,,,3.1768649427929363,3.52762202620955,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,21,17483331,600595,20.7571599144182,3.0328912432750763,29.110017565913804,166.44742130720368,5.114679471604263
AC,2003-09-01,2003,9,21.1952363330942,,,,3.176695186839103,3.56593018859656,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,22,17616722,600595,20.880493993708484,3.038815421437089,29.332115651978455,168.80857316494476,5.128765369763998
AC,2003-10-01,2003,10,23.3190440327219,,,,3.170286316770525,3.53502488568464,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,23,17554928,600595,21.185069562818466,3.053296667661447,29.22922768254814,172.14636818488333,5.148345092756203
AL,1998-11-01,1998,11,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-36,36586076,,,,,,
AL,1998-12-01,1998,12,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-35,33486547,,,,,,
AL,1999-01-01,1999,1,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-34,40081372,2713203,,,14.772714021029756,,
AL,1999-02-01,1999,2,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-33,38690659,2713203,,,14.260141611224814,,
AL,1999-03-01,1999,3,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-32,31196232,2713203,,,11.497935097373842,,
AL,1999-04-01,1999,4,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-31,33750850,2713203,,,12.439485729597084,,
AL,1999-05-01,1999,5,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-30,32412516,2713203,,,11.946218546861404,,
AL,1999-06-01,1999,6,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-29,34421342,2713203,,,12.686607673660983,77.60310267974788,4.351607409376316
AL,1999-07-01,1999,7,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-28,33946433,2713203,,,12.511571378920044,75.34196003763817,4.322037217821933
AL,1999-08-01,1999,8,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-27,33533883,2713203,,,12.359518620611874,73.44133704702523,4.29648695212452
AL,1999-09-01,1999,9,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-26,35280844,2713203,,,13.003392669107324,74.94679461875872,4.31677845670624
AL,1999-10-01,1999,10,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-25,30964551,2713203,,,11.412544877769927,73.91985376693155,4.3029814490702645
AL,1999-11-01,1999,11,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-24,35715936,2713203,,,13.163753688905695,75.13738890897585,4.319318289861121
AL,1999-12-01,1999,12,,,,,,,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-23,36808062,2713203,,,13.566276463648315,76.01705769896319,4.330957758510088
AL,2000-01-01,2000,1,40.4101332096784,,,,2.75589456554335,2.82787221778815,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-22,44867218,2819172,,,15.91503391776025,79.42052023780339,4.374756776145054
AL,2000-02-01,2000,2,40.4600476838778,,,,2.76112619623821,2.83526076226194,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-21,41022754,2819172,,,14.551348410100553,81.61235002729207,4.401980598891729
AL,2000-03-01,2000,3,41.0915400057827,,,,2.76624748670674,2.83500925912744,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-20,38177673,2819172,,,13.542158123023356,82.1511154812081,4.408560422981571
AL,2000-04-01,2000,4,41.1428940341822,,,,2.88005383907979,2.9347588899414,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-19,42964299,2819172,,,15.2400417569414,85.97861236037957,4.454098571840197
AL,2000-05-01,2000,5,42.37333085298,,,,2.78362790627057,2.86951306553192,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-18,40995430,2819172,,,14.541656202601331,87.3565148740752,4.4699976173601
AL,2000-06-01,2000,6,43.2349022376404,,,,2.90355333992201,2.96599730843009,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-17,44818988,2819172,41.45214133735691,3.7245395409793085,15.897926057721913,89.6881644681488,4.496338814630594
AL,2000-07-01,2000,7,41.9621257876618,,,,3.24350583654315,3.28343802919734,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-16,62219123,2819172,41.71080676702081,3.7307602503143094,22.0699989216692,95.84312947205775,4.5627127869231225
AL,2000-08-01,2000,8,42.6126571899804,,,,2.80973317148171,2.8771565919921,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-15,41568536,2819172,42.069575018037916,3.7393247957695643,14.744944969657757,96.03672603161496,4.564730681138657
AL,2000-09-01,2000,9,42.7050464824488,,,,2.86349715339313,2.91472559211697,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-14,45496727,2819172,42.33849276414893,3.7456966666826452,16.138329623024067,98.63289753161567,4.591404852326289
AL,2000-10-01,2000,10,41.4150178460518,,,,2.86359543824843,2.92132109951187,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-13,44176888,2819172,42.38384673279387,3.7467673163659905,15.670164147487277,99.06301992216154,4.595756212483432
AL,2000-11-01,2000,11,42.1790108137712,,,,2.80272461445696,2.85895309406939,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-12,43175757,2819172,42.3514600595924,3.7460028965272123,15.315048886694392,99.83641260625461,4.60353297254783
AL,2000-12-01,2000,12,42.2749760027957,,,,2.85476191090261,2.86967400740873,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-11,49962210,2819172,42.19147235378495,3.742218123697146,17.72229931341543,101.66078586194813,4.621641642285436
AL,2001-01-01,2001,1,42.0466212151133,,,,2.92388555994561,2.98012191223981,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-10,56584683,2856629,42.20555492502687,3.74255184567354,19.808201555049674,99.3989884953286,4.599141937507418
AL,2001-02-01,2001,2,42.1450884753512,,,,2.91037782557385,2.95491804119236,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-9,51239500,2856629,42.127626805922,3.7407037441389943,17.937050978618505,102.59109450428934,4.630751130765679
AL,2001-03-01,2001,3,41.6227141753964,,,,2.91436778632252,2.97477106297366,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-8,48110859,2856629,41.947238088079935,3.7364125925593727,16.841829653063105,103.29459453432838,4.6375850469183835
AL,2001-04-01,2001,4,40.5774691094635,,,,2.85522151407746,2.90543005924628,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-7,45500125,2856629,41.80764663198188,3.733079256579838,15.92790838432292,103.55233877116403,4.640077173498308
AL,2001-05-01,2001,5,40.4299798891994,,,,2.95012757333315,2.99820133855158,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-6,52078081,2856629,41.516141477886585,3.7260823028890893,18.230607124691375,106.467897009161,4.667843503174656
AL,2001-06-01,2001,6,40.3577972009471,,,,2.83531167841176,2.88634345543678,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-5,45373309,2856629,41.19661167757848,3.718356012138044,15.883514800136805,104.62911249588238,4.650421835046767
AL,2001-07-01,2001,7,40.7901469278344,,,,2.88203243996306,2.93622733658243,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-4,46521635,2856629,40.98719929636533,3.7132598056721333,16.28550119739035,101.10641213822306,4.616173547736523
AL,2001-08-01,2001,8,38.7406596236675,,,,2.91879800749073,2.98141293663997,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-3,50019516,2856629,40.41979448775138,3.699319627542742,17.50997976986161,100.67934092946616,4.6119406240544505
AL,2001-09-01,2001,9,38.315388316554,,,,2.75729636063051,2.84352409825568,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-2,44137397,2856629,39.868573511277646,3.68558838225502,15.450867788571774,99.28837906497483,4.59802853565265
AL,2001-10-01,2001,10,38.1323788785036,,,,2.87953221064656,2.93530338091225,FALSE,TRUE,FALSE,pre,TRUE,2001-11-06,2001-11-06,,-1,48908600,2856629,39.46105847278433,3.6753143241775503,17.121089227897638,100.48155990854954,4.609974227166955
AL,2001-11-01,2001,11,37.8085174557454,,,,2.91281045041657,2.96994906797458,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,0,53108959,2856629,39.024148067208664,3.664180635726531,18.59147932755706,100.84243211141523,4.613559220547469
AL,2001-12-01,2001,12,38.4102419125523,,,,2.77099589269947,2.79075409984433,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,1,51088602,2856629,38.69955551914287,3.655828114676314,17.88422717825801,102.84314448953644,4.633204958452372
AL,2002-01-01,2002,1,38.9853847731137,,,,2.90654280214891,2.96265201760239,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,2,59833303,2887535,38.398761826689416,3.6480252149771992,20.721239049916278,107.27888234206236,4.675431820780287
AL,2002-02-01,2002,2,39.1813752155469,,,,2.88950706430867,2.95344973243871,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,3,54010192,2887535,38.472214425335984,3.6499362775025612,18.70460167582384,108.4735042480246,4.686505942679686
AL,2002-03-01,2002,3,38.9658369815534,,,,2.82956453466491,2.88026904194948,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,4,48547398,2887535,38.580622536169216,3.6527501435881735,16.812747897428082,109.83538435688091,4.6989827390625925
AL,2002-04-01,2002,4,40.1263367158411,,,,2.83268654946983,2.91133624518959,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,5,48791125,2887535,38.91294884239213,3.6613270703595293,16.89715449336545,109.61144962234872,4.696941836414777
AL,2002-05-01,2002,5,39.8112155428247,,,,2.94166884472002,2.9958904138107,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,6,55541851,2887535,39.24673185690535,3.669868175969492,19.235039921594023,110.25501021638568,4.702795957433954
AL,2002-06-01,2002,6,37.9761107967404,,,,2.92417563188625,2.96790044736011,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,7,53791652,2887535,39.1743766709367,3.6680228767163063,18.628917744719978,110.99970078284765,4.70952750565868
AL,2002-07-01,2002,7,39.4728626540899,,,,2.96656797160398,3.02675933179047,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,8,54096976,2887535,39.25562298443273,3.670094694717455,18.734656376459505,109.01311810939087,4.691468224615147
AL,2002-08-01,2002,8,39.5323456054961,,,,2.96757836839678,3.00818541735896,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,9,56964902,2887535,39.314118049424266,3.671583692263567,19.72786546310261,110.03638189666964,4.700811055623685
AL,2002-09-01,2002,9,38.8667031833473,,,,3.02106105320571,3.09512923979979,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,10,62848112,2887535,39.29759574972325,3.67116334015201,21.765316091406685,114.98895009064825,4.744836037578402
AL,2002-10-01,2002,10,40.8432644482766,,,,2.97217433692498,3.03079616858939,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,11,58889541,2887535,39.417083705129166,3.6741993189049387,20.39439902892952,118.48619462621232,4.77479645274379
AL,2002-11-01,2002,11,37.7896111917412,,,,2.91016245124651,2.96371495670883,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,12,60522679,2887535,39.08014964661525,3.6656146564051024,20.95998109113829,120.21113579575659,4.789249661701413
AL,2002-12-01,2002,12,36.9796729348951,,,,2.77086909084106,2.80323066625024,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,13,59827803,2887535,38.914076669641034,3.661356053280091,20.71933431109926,122.30155236213587,4.806489735679912
AL,2003-01-01,2003,1,35.400416103722,,,,2.90148578219477,2.9568511320231,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,14,68428810,2917664,38.23533557791305,3.643760103178297,23.453286601884248,127.02018258756061,4.84434599184475
AL,2003-02-01,2003,2,39.4419070406402,,,,2.96694755575325,3.01414775949162,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,15,67121164,2917664,38.2202624837704,3.643365806495776,23.005104083266612,130.29742120772462,4.869819692743275
AL,2003-03-01,2003,3,33.8631727936938,,,,2.99812577178492,3.04175342168778,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,16,67574883,2917664,37.38634075216149,3.621305417180784,23.160611708544916,131.69271682486286,4.880471305966176
AL,2003-04-01,2003,4,34.4556255701529,,,,2.9443231932366,2.99794566936971,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,17,64911326,2917664,36.3217342724742,3.5924163023858995,22.247704327845838,133.54602212377915,4.894446153442425
AL,2003-05-01,2003,5,32.9880091127569,,,,2.92111686454166,2.96150979509792,FALSE,TRUE,FALSE,post,FALSE,2001-11-06,2001-11-06,,18,63266834,2917664,35.52146725931015,3.5701372252468926,21.684071229586408,134.2701122622273,4.899853534177417
