donor_state,scm_weight
MG,0.7946958022175366
RS,0.15342583810596236
PE,0.03781920889980687
DF,0.014059150756847423
CE,7.09829405063047e-12
AL,4.442250551936233e-12
ES,3.3642791502482432e-12
RO,2.9443047612997684e-12
PI,1.8719129770375514e-12
MT,1.2533600852426614e-13
PA,1.4460923765515088e-16
RN,9.737982420939534e-17
SE,2.7516262821795502e-17
SP,2.0916852492511213e-17
AC,0
AP,0
BA,0
GO,0
MA,0
MS,0
PB,0
PR,0
