period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmented_synthetic_value,scm_gap,augmented_gap,outcome
2016-08-01,pre,876.076045051179,881.6487448900466,82.43191268005444,964.080657570101,-5.572699838867607,-88.00461251892204,totalexp_siconfi
2016-10-01,pre,776.4744618294385,859.5485465821134,7.407995703798871,866.9565422859123,-83.07408475267493,-90.4820804564738,totalexp_siconfi
2016-12-01,pre,877.3590463597869,903.6326172480565,19.641645757492093,923.2742630055486,-26.273570888269546,-45.91521664576169,totalexp_siconfi
2017-02-01,pre,998.5710358880352,979.3182653808022,152.6182629743932,1131.9365283551954,19.25277050723298,-133.36549246716015,totalexp_siconfi
2017-04-01,pre,906.6627951723362,914.0524424018533,-95.29062751456755,818.7618148872858,-7.389647229517095,87.90098028505042,totalexp_siconfi
2017-06-01,pre,842.372820625429,904.5214606647979,-69.11709643957653,835.4043642252213,-62.148640039368956,6.968456400207629,totalexp_siconfi
2017-08-01,pre,808.8709540931699,886.8893578038187,-118.61966141821118,768.2696963856075,-78.01840371064884,40.601257707562354,totalexp_siconfi
2017-10-01,pre,746.3744528246001,896.9453812492977,-17.03109194788328,879.9142893014144,-150.57092842469763,-133.53983647681434,totalexp_siconfi
2017-12-01,pre,1340.7290278307269,973.4668436314573,243.77546737779124,1217.2423110092486,367.26218419926954,123.48671682147824,totalexp_siconfi
2018-02-01,pre,926.9626726588918,938.6377036185161,-48.02966855163225,890.6080350668839,-11.675030959624223,36.354637592007975,totalexp_siconfi
2018-04-01,pre,862.2424973258828,944.1799451955854,-49.32751673846669,894.8524284571188,-81.93744786970262,-32.60993113123595,totalexp_siconfi
2018-06-01,pre,752.0322877127303,909.0451298237458,-79.39178847411198,829.6533413496338,-157.01284211101552,-77.62105363690353,totalexp_siconfi
2018-08-01,pre,793.2830516250599,899.0524436588493,-108.50399511377644,790.5484485450728,-105.76939203378936,2.734603079987096,totalexp_siconfi
2018-10-01,pre,841.6596219942426,912.7079160278921,-136.34318706976765,776.3647289581245,-71.04829403364954,65.29489303611808,totalexp_siconfi
2018-12-01,pre,1203.4236369651244,836.3120364397598,242.71058378625125,1079.022620226011,367.11160052536457,124.4010167391134,totalexp_siconfi
2019-02-01,pre,995.2600586089033,936.1031981606844,82.68800541933724,1018.7912035800217,59.15686044821882,-23.531144971118465,totalexp_siconfi
2019-04-01,pre,676.9285933720056,890.0926716622895,-160.79564678550773,729.2970248767817,-213.1640782902839,-52.36843150477614,totalexp_siconfi
2019-06-01,pre,741.6285836338642,842.0377121224534,-159.25300568843687,682.7847064340165,-100.4091284885892,58.843877199847725,totalexp_siconfi
2019-08-01,pre,827.552608128463,975.3431048627957,34.5735024223901,1009.9166072851858,-147.7904967343327,-182.3639991567228,totalexp_siconfi
2019-10-01,pre,836.9994818431808,934.831805649916,-146.50328617335097,788.328519476565,-97.83232380673519,48.670962366615754,totalexp_siconfi
2019-12-01,pre,887.4959345255949,888.4513547286415,-23.195312095055613,865.2560426335858,-0.9554202030466286,22.23989189200904,totalexp_siconfi
2020-02-01,pre,927.0991293467988,914.3936429975156,-134.63650170851056,779.7571412890051,12.705486349283206,147.34198805779374,totalexp_siconfi
2020-04-01,pre,786.7959518215832,869.6924903869532,16.96911736736027,886.6616077543134,-82.89653856536995,-99.86565593273019,totalexp_siconfi
2020-06-01,pre,818.8295683144028,858.4796608975596,-25.281980397722194,833.1976804998374,-39.650092583156834,-14.368112185434597,totalexp_siconfi
2020-08-01,post,669.2081613496155,892.801214079038,-36.65195407670051,856.1492600023375,-223.59305272942254,-186.94109865272208,totalexp_siconfi
2020-10-01,post,838.0033369081506,831.3104553640352,-48.490334108071046,782.8201212559642,6.69288154411538,55.18321565218639,totalexp_siconfi
2020-12-01,post,761.4707870228298,876.1080163502177,-43.07302701367215,833.03498933654555,-114.6372293273879,-71.56420231371578,totalexp_siconfi
2021-02-01,post,798.2778109587736,907.6388165975721,-66.9895630447317,840.6492535528405,-109.36100563879859,-42.371442594066934,totalexp_siconfi
2021-04-01,post,901.7834137987544,900.4383657893469,-25.61053135166884,874.8278344376781,1.345048009407492,26.955579361076275,totalexp_siconfi
2021-06-01,post,826.9396518194923,889.4466024569126,-134.46749386995356,754.979108586959,-62.506950637420346,71.96054323253327,totalexp_siconfi
2021-08-01,post,822.593010191794,950.8554861381829,-6.9132457866451675,943.9422403515377,-128.26247594638892,-121.3492301597438,totalexp_siconfi
2021-10-01,post,914.6217656793236,890.6019272365788,-134.23788188367539,756.3640453529034,24.0198384427448,158.2577203264202,totalexp_siconfi
2021-12-01,post,982.7692924856408,915.9703749533622,-237.1635938627866,678.8067810905757,66.79891753227855,303.9625113950651,totalexp_siconfi
2022-02-01,post,976.3813242249124,899.81096750993,-115.10895535035768,784.7020121595724,76.57035671498238,191.67931206534,totalexp_siconfi
2022-04-01,post,982.064719104356,853.1688278550921,-205.78500288588364,647.3838249692085,128.89589124926385,334.68089413514747,totalexp_siconfi
2022-06-01,post,1107.0843819521358,984.2871703918845,-77.93796223838429,906.3492081535002,122.7972115602513,200.73517379863563,totalexp_siconfi
