period_date,analysis_period,treated_value,synthetic_value,gap,outcome,period_variance,period_se,gap_lower,gap_upper,a_star,b_star
2016-01-01,pre,91.66461,91.27002764398244,0.3945823560175512,services_volume_index_ma6_post_clean,0.0420611299741966,0.20508810295625782,-0.007382939434356639,0.796547651469459,0,0
2016-02-01,pre,88.45385999999999,88.74725118564055,-0.29339118564055866,services_volume_index_ma6_post_clean,0.10925063175007384,0.3305308332819706,-0.9412197146532338,0.3544373433721165,0,0
2016-03-01,pre,89.46578666666666,89.95220279181208,-0.48641612514542487,services_volume_index_ma6_post_clean,0.1342448518528778,0.36639439386114764,-1.2045359412506575,0.2317036909598078,0,0
2016-04-01,pre,89.2029,88.76665722160152,0.4362427783984799,services_volume_index_ma6_post_clean,0.07104038750980467,0.26653402692677847,-0.08615431503243476,0.9586398718293946,0,0
2016-05-01,pre,88.760568,89.10531999394556,-0.34475199394555034,services_volume_index_ma6_post_clean,0.06309238031033654,0.2511819665309127,-0.8370596019120844,0.14755561402098366,0,0
2016-06-01,pre,89.17683166666667,88.5605511550345,0.6162805116321692,services_volume_index_ma6_post_clean,0.08942461151420172,0.2990394815307867,0.030173897876296762,1.2023871253880416,0,0
2016-07-01,pre,89.07803333333334,89.2155019184518,-0.13746858511846938,services_volume_index_ma6_post_clean,0.096901920189739,0.31129073257927065,-0.747587209694929,0.4726500394579902,0,0
2016-08-01,pre,89.82693166666667,89.83619812694941,-0.00926646028274547,services_volume_index_ma6_post_clean,0.08332694973969683,0.2886640776745469,-0.5750376561553299,0.5565047355898389,0,0
2016-09-01,pre,89.513475,89.4308300024415,0.08264499755850352,services_volume_index_ma6_post_clean,0.08945407510647592,0.29908874118976114,-0.5035581633548496,0.6688481584718566,0,0
2016-10-01,pre,89.353325,89.65376908391146,-0.30044408391145794,services_volume_index_ma6_post_clean,0.04222841658652989,0.20549553909155763,-0.7032079395145536,0.1023197716916377,0,0
2016-11-01,pre,89.28747833333334,89.09766635159863,0.1898119817347066,services_volume_index_ma6_post_clean,0.11040295668953526,0.3322694037818337,-0.4614240828422842,0.8410480463116974,0,0
2016-12-01,pre,89.17440500000001,89.53613670166507,-0.3617317016650645,services_volume_index_ma6_post_clean,0.052848098939199895,0.2298871439189236,-0.8123022242549307,0.08883882092480172,0,0
2017-01-01,pre,86.44638,86.3436090014078,0.10277099859220584,services_volume_index_ma6_post_clean,0.14905574188141912,0.3860773781010992,-0.6539267577316014,0.859468754916013,0,0
2017-02-01,pre,83.56855166666666,83.80887072249652,-0.24031905582985758,services_volume_index_ma6_post_clean,0.21428682680664798,0.46291125154466484,-1.1476084368957618,0.6669703252360467,0,0
2017-03-01,pre,81.03158166666667,80.87216793969367,0.15941372697299983,services_volume_index_ma6_post_clean,0.06116612198730582,0.2473178561837091,-0.3253203638807266,0.6441478178267263,0,0
2017-04-01,pre,78.71023333333333,78.45868997406663,0.2515433592667051,services_volume_index_ma6_post_clean,0.05364038087851249,0.23160393105150978,-0.20239200427215182,0.7054787228055621,0,0
2017-05-01,pre,76.31762666666667,75.99702355740101,0.3206031092656616,services_volume_index_ma6_post_clean,0.11077549913169858,0.3328295346445363,-0.33173079162885555,0.9729370101601788,0,0
2017-06-01,pre,74.24354833333334,74.60073233591379,-0.35718400258045335,services_volume_index_ma6_post_clean,0.1681402928851229,0.41004913472061233,-1.160865538524666,0.4464975333637592,0,0
2017-07-01,pre,74.38815333333334,74.42428362887674,-0.0361302955434013,services_volume_index_ma6_post_clean,0.11207521922734702,0.3347763719669401,-0.6922799274735884,0.6200193363867857,0,0
2017-08-01,pre,76.58172833333333,76.80854862671637,-0.22682029338304233,services_volume_index_ma6_post_clean,0.0625380023594152,0.25007599316890694,-0.7169602333921844,0.26331964662609975,0,0
2017-09-01,pre,78.11626833333332,77.94264244812594,0.17362588520738598,services_volume_index_ma6_post_clean,0.033039825756131486,0.18176860497932937,-0.18263403407218742,0.5298858044869594,0,0
2017-10-01,pre,79.45385333333333,79.51061207694387,-0.056758743610544116,services_volume_index_ma6_post_clean,0.08945414586863125,0.2990888594859916,-0.6429621363802485,0.5294446491591602,0,0
2017-11-01,pre,81.24197333333333,81.26426289346017,-0.02228956012683625,services_volume_index_ma6_post_clean,0.02867208533735239,0.1693283358961293,-0.35416700004535046,0.30958787979167796,0,0
2017-12-01,pre,85.46278833333334,85.05257547442683,0.4102128589065046,services_volume_index_ma6_post_clean,0.09288495400960137,0.3047703299364972,-0.18712601132541928,1.0075517291384286,0,0
2018-01-01,pre,84.12244333333334,84.40100753570417,-0.27856420237083057,services_volume_index_ma6_post_clean,0.10143575192899328,0.3184897987832472,-0.9027927374294036,0.34566433268774244,0,0
2018-02-01,pre,82.343225,81.94761788621209,0.3956071137879178,services_volume_index_ma6_post_clean,0.06422593887920479,0.25342837031241155,-0.10110336468508857,0.8923175922609241,0,0
