donor_state,scm_weight
SP,0.3759817532973957
MA,0.1790216914442434
AC,0.17712173240559573
PE,0.16205475268456718
MS,0.10582007015386644
BA,6.044824170051299e-12
RN,3.978558312889061e-12
PB,2.6755589631536833e-12
ES,8.444111090612988e-13
SE,5.508243206699273e-13
RS,2.3699068010467486e-13
MG,1.9286233528926086e-16
PR,1.83758293187573e-16
MT,1.643986744978322e-17
AL,0
AP,0
CE,0
DF,0
GO,0
PA,0
PI,0
RJ,0
RO,0
SC,0
