donor_state,scm_weight
PE,0.45059771042801033
SP,0.35281708161402225
AC,0.1361863828451672
MS,0.031870209153448896
AP,0.028528615936221382
ES,7.2661188033621005e-12
PI,6.488244224792324e-12
CE,3.975883079361194e-12
GO,3.850271358210583e-12
BA,9.197134185486034e-13
MG,6.280848003240568e-13
SC,1.0139003139373739e-15
PB,4.2250863435479775e-16
SE,2.0743529013800679e-16
RO,1.0877396847441144e-25
AL,0
DF,0
MA,0
MT,0
PA,0
PR,0
RJ,0
RN,0
RS,0
