scm_rmspe_crisis,scm_rmspe_post,scm_rmspe_pre,augmented_rmspe_crisis,augmented_rmspe_post,augmented_rmspe_pre,scm_mean_gap_crisis,scm_mean_gap_post,scm_mean_gap_pre,augmented_mean_gap_crisis,augmented_mean_gap_post,augmented_mean_gap_pre,n_periods_crisis,n_periods_post,n_periods_pre,outcome,donor_count
6.296258469649911,6.389572935847734,4.9927859707904005,7.877382286110279,5.4016769753220615,3.232232169007554,0.28088568967712746,4.3054607767737165,-0.15184534728809337,-0.4607413963150435,3.2487864232480823,0.09001295111004855,2,12,36,services_volume_index,24
