period_date,analysis_period,treated_value,scm_synthetic_value,augmentation_correction,augmented_synthetic_value,augmented_gap,pseudo_treated_state,outcome,short_label,channel,channel_slug
2019-06-01,post,-1.4681222556442977,17.27142362275685,-19.407703395318297,-2.1362797725614477,0.6681575169171501,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-07-01,post,24.729020498274352,18.335399658656645,-4.617266358015458,13.718133300641187,11.010887197633165,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-08-01,post,30.586005078298054,23.981701555003667,6.0436200915785365,30.025321646582203,0.5606834317158516,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-09-01,post,52.242228895907765,39.29283180473645,4.838874507418037,44.13170631215449,8.110522583753273,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-10-01,post,32.38338998109162,38.570524400309466,-1.5028777082696823,37.06764669203979,-4.684256710948169,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-11-01,post,6.167558399984895,40.03863836406649,-7.6271053933355555,32.41153297073094,-26.243974570746044,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-12-01,post,-15.2840972404753,15.977957985423172,-4.768137146694403,11.20982083872877,-26.49391807920407,AC,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-04-01,pre,-185.76793461677104,-153.19123084810508,-30.961042098180695,-184.15227294628576,-1.6156616704852809,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-05-01,pre,-212.95818449453455,-150.15735138567766,-61.757693784172076,-211.91504516984975,-1.0431393246848017,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-06-01,pre,-210.7847118640316,-119.90536620068856,-102.00984571475874,-221.9152119154473,11.13050005141568,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-07-01,pre,-207.98044006426855,-98.38425537068889,-110.7438673657992,-209.12812273648808,1.1476826722195312,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-08-01,pre,-110.88039001129172,-41.2979788069294,-74.83552546549632,-116.13350427242571,5.253114261133987,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-09-01,pre,47.96984561186448,20.776130309500044,27.928773519587466,48.70490382908751,-0.7350582172230347,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-10-01,pre,136.28531981496727,24.71653626023795,116.97893339682025,141.6954696570582,-5.410149842090931,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-11-01,pre,143.78876774310527,25.219778827132806,128.1695641677308,153.38934299486363,-9.600575251758357,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-12-01,pre,136.44524957130955,-1.7248414862286323,132.76400424115474,131.0391627549261,5.406086816383436,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-01-01,pre,101.63011843718624,-24.20969035584972,112.45690141851985,88.24721106267013,13.382907374516108,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-02-01,pre,-3.3422500597278444,-82.15420560701946,59.6757546545015,-22.47845095251796,19.136200892790114,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-03-01,pre,-157.54449230385885,-126.8526057081083,-13.5948333738322,-140.4474390819405,-17.097053221918344,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-04-01,pre,-224.20303098567015,-121.3788426264979,-92.81066660996053,-214.18950923645843,-10.01352174921172,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-05-01,pre,-227.15112203383873,-114.41434488369485,-121.4482784087419,-235.86262329243675,8.71150125859802,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-06-01,pre,-214.66208560204387,-74.65277534988708,-126.05795878407278,-200.71073413395987,-13.951351468083999,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-07-01,pre,-170.2693669788102,-41.11918635728648,-138.45801040696625,-179.57719676425273,9.307829785442522,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-08-01,pre,-96.02288896867611,5.704582363940428,-90.42157836143498,-84.71699599749455,-11.305892971181564,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-09-01,pre,16.959510567502964,46.19574532290148,-16.226918354684347,29.968826968217133,-13.00931640071417,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-10-01,pre,154.2500278371339,68.57477578091014,63.24491619715013,131.8196919780603,22.430335859073608,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-11-01,pre,165.1420628252941,69.60449151317636,94.2459942818695,163.85048579504587,1.2915770302482201,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-12-01,pre,157.6389818886894,44.59460105274814,116.71857135861124,161.31317241135937,-3.6741905226699885,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-01-01,pre,143.90628832453226,31.8291429495013,114.2054733111308,146.0346162606321,-2.1283279360998506,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-02-01,pre,75.00869877701976,5.555102703883817,73.71000587126328,79.2651085751471,-4.256409798127336,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-03-01,pre,-21.79837973225416,-48.15594438559249,13.956125339862563,-34.199819045729924,12.401439313475766,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-04-01,pre,-149.16899831482536,-68.48368491584964,-78.77536097003284,-147.25904588588247,-1.909952428942887,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-05-01,pre,-156.27367048409158,-67.66646286964169,-86.69452340531332,-154.360986274955,-1.9126842091365859,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-06-01,pre,-148.61243253489445,-48.5890919433572,-90.91632945027557,-139.50542139363276,-9.107011141261694,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-07-01,pre,-126.32843625364028,-37.87639876325229,-87.45094057195202,-125.3273393352043,-1.0010969184359766,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-08-01,pre,-28.498555386242277,5.009633447078237,-41.80490565110281,-36.79527220402457,8.296716817782293,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-09-01,pre,120.20630180733484,75.41038761346572,30.718731971596117,106.12911958506183,14.07718222227301,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-10-01,pre,159.91228810520138,72.99958673785005,102.16774867741815,175.1673354152682,-15.255047310066828,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-06-01,post,-155.40948241735916,-54.43046144420466,-78.58749172808142,-133.01795317228607,-22.391529245073087,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-07-01,post,-111.92462951150075,-38.26292056441122,-79.10770554060667,-117.37062610501789,5.445996593517137,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-08-01,post,-73.56069117831224,13.287008507708762,-37.71330012077352,-24.426291613064755,-49.134399565247485,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-09-01,post,100.89271653176,67.23676664766424,14.992718408678996,82.22948505634324,18.663231475416765,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-10-01,post,147.54493526257636,77.66945194235264,66.78227759091388,144.45172953326653,3.0932057293098296,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-11-01,post,161.3997420817234,80.96179295859972,95.55272382803079,176.5145167866305,-15.11477470490712,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-12-01,post,159.4028830072434,69.58192724382825,113.80770359316699,183.38963083699525,-23.986747829751863,AL,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-04-01,pre,-73.7686707912249,-89.07192718261103,15.177433011712518,-73.89449417089851,0.12582337967360502,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-05-01,pre,-107.94033485055628,-83.14915267756908,-7.897405185652957,-91.04655786322203,-16.89377698733425,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-06-01,pre,-85.90436810856659,-55.90712820670356,-38.01467624840894,-93.9218044551125,8.017436346545907,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-07-01,pre,-86.68238867290344,-50.167949431221636,-33.7006838702114,-83.86863330143304,-2.813755371470407,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-08-01,pre,-56.67089572474941,-42.41623678967647,-18.801424600987904,-61.217661390664375,4.546765665914968,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-09-01,pre,-49.2074555968608,-30.060090871730793,-17.47271583913067,-47.532806710861465,-1.674648885999332,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-10-01,pre,-47.24483488424009,-29.800270735786288,-4.270675347066436,-34.07094608285272,-13.17388880138737,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-11-01,pre,-22.907366796772,-37.77930737100537,15.01056242440457,-22.768744946600805,-0.13862185017119444,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-12-01,pre,-35.60092324032844,-56.7058354989887,19.209723272197234,-37.49611222679147,1.895188986463026,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-01-01,pre,-33.030343928654595,-57.75909709647949,16.321981308333815,-41.437115788145675,8.40677185949108,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-02-01,pre,-31.50313288424436,-56.986685960867526,15.528645696294586,-41.458040264572944,9.954907380328585,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-03-01,pre,-23.902258079473267,-63.86522348826565,45.6775682050436,-18.18765528322205,-5.714602796251217,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-04-01,pre,-20.921422489942028,-54.64908457070976,35.92247279451969,-18.72661177619007,-2.1948107137519592,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-05-01,pre,-17.761086449171202,-36.71764077302686,24.39557169078688,-12.322069082239977,-5.439017366931225,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-06-01,pre,-3.9641044456674615,-11.401869998011243,18.13108684994921,6.7292168519379665,-10.693321297605427,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-07-01,pre,12.07510603004771,-5.927537408557968,2.049316049810387,-3.878221358747581,15.953327388795291,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-08-01,pre,11.211887914890028,2.1096771948683033,6.939422949476984,9.049100144345287,2.1627877705447407,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-09-01,pre,6.0879954288088935,15.323534325595068,-7.457037581645348,7.86649674394972,-1.7785013151408267,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-10-01,pre,-1.9052151730973603,16.29693326060278,-10.8730567996059,5.4238764609968815,-7.329091634094242,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-11-01,pre,-8.6840048323218,10.01702033891515,-24.9148846526092,-14.897864313694049,6.213859481372248,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-12-01,pre,-23.80428815912687,-6.929587568771038,-6.596187530630418,-13.525775099401457,-10.278513059725412,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-01-01,pre,-19.525882926323863,-8.348604858811616,0.17331673218796487,-8.17528812662365,-11.350594799700213,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-02-01,pre,-15.30356185844698,-15.64950164292674,-3.2634926827717328,-18.912994325698474,3.6094324672514944,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-03-01,pre,-14.12837297729384,-19.272835202963243,9.13875653343338,-10.134078669529863,-3.994294307763976,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-04-01,pre,-0.454520553441417,-15.703632199193898,8.060838809587853,-7.6427933896060445,7.188272836164628,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-05-01,pre,4.5001662762454115,-10.075079780307597,15.657800394628246,5.58272061432065,-1.082554338075238,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-06-01,pre,0.8600976361767732,7.943514130956963,-5.0307147334487725,2.9127993975081905,-2.0527017613314174,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-07-01,pre,6.366324233846006,10.08358273165423,0.5515411830509661,10.635123914705197,-4.268799680859191,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-08-01,pre,19.391377875143498,15.921307287056402,3.6330102460245195,19.554317533080923,-0.16293965793742515,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-09-01,pre,40.461048454469505,30.037934149449363,1.3682938159199542,31.406227965369318,9.054820489100187,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2018-10-01,pre,33.50178408088176,28.64449829541293,13.840938651255158,42.48543694666809,-8.983652865786325,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-06-01,post,-16.232580612348695,19.021779310089492,3.579105410150444,22.600884720239936,-38.83346533258863,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-07-01,post,-1.9643551056484605,26.926090394902978,1.476259104136216,28.402349499039193,-30.366704604687655,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-08-01,post,-2.229584427079422,26.778824726266457,-1.6882067715449978,25.09061795472146,-27.320202381800883,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-09-01,post,1.6482618202242687,41.642267648871886,-8.679606375725392,32.962661273146495,-31.314399452922224,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-10-01,post,7.449216976448974,26.56681966548738,-11.427605016387231,15.139214649100149,-7.689997672651175,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-11-01,post,22.418255344588847,20.994762209019882,-17.026725638097663,3.9680365709222194,18.450218773666627,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2019-12-01,post,15.686629960097996,-1.0265675421686993,-9.069216174558118,-10.095783716726817,25.782413676824813,AP,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-04-01,pre,-59.02199820771725,-84.40188221530522,22.11469251915731,-62.28718969614791,3.265191488430659,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-05-01,pre,-59.07962437614762,-82.6657157289669,10.185392062818716,-72.48032366614818,13.40069929000056,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-06-01,pre,-42.76137809447441,-51.91782835582427,11.425506956666027,-40.49232139915824,-2.2690566953161664,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-07-01,pre,-51.6981740185834,-48.602397180379555,8.267647194922114,-40.33474998545744,-11.363424033125959,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-08-01,pre,-48.23591958589815,-33.05881859667926,-2.637605537886319,-35.696424134565575,-12.539495451332577,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-09-01,pre,-41.593784379212906,-31.080201896833664,-18.26403882979102,-49.34424072662468,7.750456347411777,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-10-01,pre,-45.30342279318997,-33.284920976904495,-21.82865523343583,-55.11357621034033,9.81015341715036,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-11-01,pre,-47.37009775983117,-31.42197874040358,-11.99255849950633,-43.41453723990991,-3.9555605199212565,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2016-12-01,pre,-59.33705962394065,-50.85679098553856,-12.263084977648083,-63.119875963186644,3.782816339245997,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-01-01,pre,-48.84892287607755,-47.52523063240049,2.9690817715927444,-44.55614886080775,-4.292774015269799,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-02-01,pre,-46.1569717861422,-47.18814942127883,1.3659747795036103,-45.82217464177522,-0.3347971443669806,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-03-01,pre,-49.906077593201026,-44.76248155110876,0.8525974570209317,-43.90988409408783,-5.996193499113197,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
2017-04-01,pre,-31.243933144628382,-36.38855159498725,4.520203673762355,-31.868347921224895,0.6244147765965131,BA,formal_hiring_balance_per_100k_wap_ma6_clean,"Emprego formal, MM6",Mercado de trabalho,labor_market
